Sec,NanoSec,Sec_total,X,Y,Z,x_dot,y_dot,z_dot,q_x,q_y,q_z,q_w
1.63E+09,8.01E+08,1.63E+09,84.783,-15.009,14.407,0.26238,-0.15373,0.11069,-0.05773,-0.17192,-0.23841,0.95408
1.63E+09,8.34E+08,1.63E+09,84.792,-15.014,14.41,0.33369,-0.19263,0.13666,-0.056698,-0.16808,-0.23901,0.95468
1.63E+09,8.68E+08,1.63E+09,84.803,-15.021,14.415,0.44534,-0.27044,0.14058,-0.055843,-0.16318,-0.23936,0.95549
1.63E+09,9.02E+08,1.63E+09,84.818,-15.03,14.42,0.64482,-0.41613,0.14517,-0.055761,-0.15887,-0.23921,0.95626
1.63E+09,9.34E+08,1.63E+09,84.839,-15.044,14.424,0.75786,-0.48905,0.19682,-0.058702,-0.15759,-0.23907,0.95633
1.63E+09,9.68E+08,1.63E+09,84.864,-15.06,14.431,0.97677,-0.41731,0.34154,-0.062563,-0.16168,-0.23769,0.95574
1.63E+09,1.43E+06,1.63E+09,84.897,-15.074,14.443,1.079,-0.3783,0.4251,-0.060033,-0.17251,-0.23544,0.95457
1.63E+09,3.44E+07,1.63E+09,84.933,-15.086,14.457,0.91813,-0.36765,0.57671,-0.054204,-0.18372,-0.23349,0.95331
1.63E+09,6.79E+07,1.63E+09,84.963,-15.099,14.476,0.65234,-0.33171,0.48199,-0.054009,-0.18758,-0.23085,0.95321
1.63E+09,1.01E+08,1.63E+09,84.985,-15.11,14.492,0.48396,-0.4683,0.1204,-0.060341,-0.17815,-0.22942,0.95498
1.63E+09,1.35E+08,1.63E+09,85.001,-15.125,14.496,0.24232,-0.63355,0.025587,-0.06628,-0.16715,-0.22878,0.95673
1.63E+09,1.68E+08,1.63E+09,85.009,-15.147,14.497,0.23872,-0.4856,-0.0291,-0.073083,-0.15751,-0.22534,0.95868
1.63E+09,2.01E+08,1.63E+09,85.017,-15.163,14.496,0.25524,-0.26725,-0.019411,-0.078779,-0.15411,-0.22053,0.9599
1.63E+09,2.34E+08,1.63E+09,85.026,-15.172,14.495,0.19443,-0.083267,0.04114,-0.082914,-0.15304,-0.21843,0.96021
1.63E+09,2.68E+08,1.63E+09,85.032,-15.174,14.497,0.15505,-0.068279,0.019901,-0.085475,-0.15098,-0.22009,0.95993
1.63E+09,3.01E+08,1.63E+09,85.037,-15.177,14.497,0.12885,-0.072093,0.024867,-0.084924,-0.14808,-0.22237,0.9599
1.63E+09,3.35E+08,1.63E+09,85.042,-15.179,14.498,0.1438,-0.0083177,-0.0027511,-0.08262,-0.14578,-0.22185,0.96057
1.63E+09,3.68E+08,1.63E+09,85.047,-15.179,14.498,0.084915,0.038986,-0.019843,-0.080258,-0.14404,-0.22077,0.96129
1.63E+09,4.01E+08,1.63E+09,85.049,-15.178,14.497,0.013579,0.091705,-0.021116,-0.077863,-0.14294,-0.21994,0.96184
1.63E+09,4.35E+08,1.63E+09,85.05,-15.175,14.497,-0.094118,0.14497,0.015632,-0.075391,-0.14138,-0.22029,0.96219
1.63E+09,4.68E+08,1.63E+09,85.047,-15.17,14.497,-0.2664,0.25331,0.17399,-0.071795,-0.1393,-0.22091,0.96262
1.63E+09,5.01E+08,1.63E+09,85.038,-15.162,14.503,-0.1227,0.34732,0.060338,-0.064812,-0.13294,-0.22071,0.96406
1.63E+09,5.68E+08,1.63E+09,85.03,-15.139,14.507,0.28466,0.06147,-0.65693,-0.037602,-0.11096,-0.21592,0.96936
1.63E+09,6.01E+08,1.63E+09,85.039,-15.137,14.485,0.24737,-0.054675,-0.29416,-0.031139,-0.10381,-0.21372,0.97086
1.63E+09,6.35E+08,1.63E+09,85.047,-15.138,14.475,0.37924,-0.12347,-0.20592,-0.028861,-0.10044,-0.2078,0.97257
1.63E+09,6.68E+08,1.63E+09,85.06,-15.143,14.468,0.36954,-0.30687,0.0011745,-0.030164,-0.098254,-0.20077,0.97423
1.63E+09,7.01E+08,1.63E+09,85.072,-15.153,14.468,0.44445,-0.2464,0.33444,-0.038527,-0.096572,-0.19402,0.97547
1.63E+09,7.35E+08,1.63E+09,85.087,-15.161,14.48,0.55786,0.19297,0.54872,-0.046571,-0.095741,-0.18703,0.97657
1.63E+09,7.68E+08,1.63E+09,85.106,-15.155,14.498,0.50908,-0.46393,-0.23576,-0.040719,-0.087196,-0.18579,0.97787
1.63E+09,8.01E+08,1.63E+09,85.123,-15.17,14.49,0.73879,-0.40131,-0.039866,-0.045349,-0.08053,-0.1867,0.97806
1.63E+09,8.35E+08,1.63E+09,85.147,-15.184,14.488,0.83263,-0.42174,-0.063311,-0.047241,-0.078658,-0.18593,0.97827
1.63E+09,8.68E+08,1.63E+09,85.175,-15.198,14.486,0.96979,-0.46088,-0.044709,-0.045252,-0.083164,-0.1825,0.97864
1.63E+09,9.01E+08,1.63E+09,85.207,-15.213,14.485,1.0191,-0.44366,0.37854,-0.046886,-0.092233,-0.17889,0.97841
1.63E+09,9.35E+08,1.63E+09,85.241,-15.228,14.497,1.0133,-0.30993,0.63621,-0.052953,-0.10543,-0.1756,0.97737
1.63E+09,9.68E+08,1.63E+09,85.275,-15.238,14.519,1.42,-0.44414,0.32764,-0.053642,-0.11781,-0.17096,0.97674
1.63E+09,1.16E+06,1.63E+09,85.322,-15.253,14.53,1.337,-0.42846,0.62794,-0.058302,-0.13747,-0.16935,0.97418
1.63E+09,3.47E+07,1.63E+09,85.367,-15.267,14.551,1.3088,-0.4047,0.96586,-0.066398,-0.16351,-0.16882,0.96972
1.63E+09,6.82E+07,1.63E+09,85.411,-15.281,14.583,0.96663,0.18576,1.3773,-0.072513,-0.1959,-0.16729,0.96352
1.63E+09,1.01E+08,1.63E+09,85.443,-15.275,14.628,0.64922,-0.24843,0.035523,-0.053118,-0.22513,-0.16328,0.95908
1.63E+09,1.35E+08,1.63E+09,85.465,-15.283,14.63,0.68179,-0.21954,0.074141,-0.058198,-0.22948,-0.15586,0.95899
1.63E+09,1.68E+08,1.63E+09,85.487,-15.29,14.632,0.66261,-0.094876,0.15778,-0.069163,-0.23238,-0.14783,0.95883
1.63E+09,2.01E+08,1.63E+09,85.509,-15.293,14.637,0.51888,-0.035197,0.18869,-0.074113,-0.23435,-0.1414,0.95895
1.63E+09,2.35E+08,1.63E+09,85.527,-15.295,14.644,0.3099,0.0073876,0.13564,-0.07299,-0.23649,-0.13638,0.95924
1.63E+09,2.68E+08,1.63E+09,85.537,-15.294,14.648,0.10103,0.065896,0.029123,-0.074329,-0.23866,-0.13218,0.95919
1.63E+09,3.01E+08,1.63E+09,85.54,-15.292,14.649,-0.15898,-0.017144,0.083058,-0.074438,-0.23742,-0.13303,0.95937
1.63E+09,3.35E+08,1.63E+09,85.535,-15.293,14.652,-0.2008,-0.090328,-0.0039059,-0.07742,-0.23076,-0.13627,0.96031
1.63E+09,3.68E+08,1.63E+09,85.528,-15.296,14.652,-0.059575,-0.154,-0.2011,-0.080113,-0.22107,-0.13821,0.96209
1.63E+09,4.01E+08,1.63E+09,85.526,-15.301,14.645,-0.0089807,-0.038542,-0.10759,-0.082239,-0.22001,-0.1365,0.96239
1.63E+09,4.35E+08,1.63E+09,85.526,-15.302,14.642,-0.031734,0.057836,0.013576,-0.082108,-0.22227,-0.13439,0.96218
1.63E+09,4.68E+08,1.63E+09,85.525,-15.3,14.642,-0.014121,0.063084,0.003806,-0.079638,-0.22317,-0.13308,0.96236
1.63E+09,5.01E+08,1.63E+09,85.525,-15.298,14.642,-0.0031892,0.063105,-0.0078453,-0.078212,-0.22367,-0.13238,0.96246
1.63E+09,5.35E+08,1.63E+09,85.525,-15.296,14.642,-0.034462,0.012477,0.02259,-0.077551,-0.22443,-0.13228,0.96235
1.63E+09,5.68E+08,1.63E+09,85.523,-15.296,14.643,-0.055571,-0.021529,0.023074,-0.077887,-0.22374,-0.13243,0.96246
1.63E+09,6.01E+08,1.63E+09,85.522,-15.296,14.643,-0.0018919,-0.046824,-0.014334,-0.079211,-0.22076,-0.13237,0.96305
1.63E+09,6.35E+08,1.63E+09,85.521,-15.298,14.643,0.097854,-0.079168,-0.016437,-0.081022,-0.21874,-0.13213,0.9634
1.63E+09,6.68E+08,1.63E+09,85.525,-15.3,14.642,0.22563,-0.089974,0.0085871,-0.082686,-0.21816,-0.132,0.9634
1.63E+09,7.01E+08,1.63E+09,85.532,-15.303,14.643,0.50273,0.006265,-0.062717,-0.083315,-0.21998,-0.1323,0.96289
1.63E+09,7.35E+08,1.63E+09,85.549,-15.303,14.641,0.63322,-0.029628,0.0063374,-0.080684,-0.22699,-0.13469,0.96116
1.63E+09,7.68E+08,1.63E+09,85.57,-15.304,14.641,0.56728,-0.077197,0.20417,-0.077887,-0.24118,-0.14013,0.95715
1.63E+09,8.01E+08,1.63E+09,85.589,-15.307,14.648,0.52665,-0.25653,0.26704,-0.074722,-0.25541,-0.14662,0.95272
1.63E+09,8.34E+08,1.63E+09,85.606,-15.315,14.656,0.51275,-0.27185,0.31124,-0.074652,-0.26824,-0.15214,0.94833
1.63E+09,8.68E+08,1.63E+09,85.624,-15.324,14.667,0.80733,-0.20275,0.040753,-0.074364,-0.27385,-0.15356,0.94652
1.63E+09,9.01E+08,1.63E+09,85.651,-15.331,14.668,1.0091,-0.14311,0.10313,-0.069687,-0.28007,-0.1535,0.94506
1.63E+09,9.35E+08,1.63E+09,85.684,-15.336,14.672,0.94583,-0.14504,0.39311,-0.064364,-0.29131,-0.15615,0.9416
1.63E+09,9.68E+08,1.63E+09,85.716,-15.341,14.685,0.66629,-0.29702,0.7047,-0.05968,-0.30068,-0.161,0.93814
1.63E+09,1.52E+06,1.63E+09,85.738,-15.351,14.708,0.819,-0.37046,0.37612,-0.059707,-0.30162,-0.16511,0.93712
1.63E+09,3.46E+07,1.63E+09,85.765,-15.363,14.721,0.67867,-0.43111,0.27087,-0.059215,-0.2994,-0.16555,0.93779
1.63E+09,6.82E+07,1.63E+09,85.788,-15.377,14.73,0.60007,-0.38806,0.32287,-0.061834,-0.30039,-0.16052,0.93818
1.63E+09,1.02E+08,1.63E+09,85.808,-15.39,14.741,0.42907,-0.17645,0.44352,-0.070008,-0.29835,-0.15492,0.9392
1.63E+09,1.35E+08,1.63E+09,85.822,-15.396,14.755,0.19705,-0.11678,0.2049,-0.069333,-0.29069,-0.15113,0.94226
1.63E+09,1.68E+08,1.63E+09,85.829,-15.4,14.762,0.036454,-0.069224,0.13091,-0.064357,-0.27979,-0.14668,0.9466
1.63E+09,2.01E+08,1.63E+09,85.83,-15.402,14.766,-0.030016,0.010841,0.039809,-0.061835,-0.2676,-0.14146,0.95108
1.63E+09,2.35E+08,1.63E+09,85.829,-15.402,14.768,-0.1201,0.056209,-0.019668,-0.057247,-0.25828,-0.13509,0.95486
1.63E+09,2.68E+08,1.63E+09,85.825,-15.4,14.767,-0.067913,0.13572,-0.063573,-0.05375,-0.25156,-0.12735,0.95792
1.63E+09,3.01E+08,1.63E+09,85.823,-15.396,14.765,-0.024635,0.13144,-0.020286,-0.05205,-0.2475,-0.12163,0.95981
1.63E+09,3.34E+08,1.63E+09,85.822,-15.391,14.764,0.050874,0.052138,-0.021007,-0.051569,-0.24568,-0.12008,0.9605
1.63E+09,3.68E+08,1.63E+09,85.824,-15.39,14.764,0.015849,-0.061245,0.011808,-0.052428,-0.24642,-0.12129,0.96011
1.63E+09,4.35E+08,1.63E+09,85.825,-15.394,14.764,-0.013157,-0.060934,0.034004,-0.05536,-0.24796,-0.12188,0.95948
1.63E+09,4.68E+08,1.63E+09,85.824,-15.396,14.766,-0.031486,-0.028852,0.04388,-0.055604,-0.24609,-0.12134,0.96001
1.63E+09,5.01E+08,1.63E+09,85.823,-15.397,14.767,-0.036154,-0.023583,0.052821,-0.055135,-0.24214,-0.12145,0.96103
1.63E+09,5.35E+08,1.63E+09,85.822,-15.397,14.769,-0.012653,-0.030505,0.074019,-0.054898,-0.23586,-0.12128,0.96262
1.63E+09,5.68E+08,1.63E+09,85.822,-15.398,14.771,-0.00016091,-0.069305,0.10969,-0.055513,-0.22756,-0.12165,0.96454
1.63E+09,6.01E+08,1.63E+09,85.822,-15.401,14.775,-0.045274,-0.073423,0.20556,-0.057928,-0.2177,-0.12304,0.96649
1.63E+09,6.35E+08,1.63E+09,85.82,-15.403,14.782,0.042941,-0.14565,0.095367,-0.06151,-0.20347,-0.12576,0.96902
1.63E+09,6.68E+08,1.63E+09,85.821,-15.408,14.785,0.4389,-0.19494,-0.1269,-0.064541,-0.18909,-0.12894,0.97132
1.63E+09,7.02E+08,1.63E+09,85.836,-15.415,14.781,0.43997,-0.14185,0.14279,-0.062291,-0.18965,-0.13006,0.9712
1.63E+09,7.35E+08,1.63E+09,85.851,-15.419,14.785,0.52086,-0.15729,0.23607,-0.058916,-0.19095,-0.13079,0.97106
1.63E+09,7.68E+08,1.63E+09,85.868,-15.425,14.793,0.66839,-0.25794,0.23809,-0.058155,-0.19195,-0.13259,0.97067
1.63E+09,8.02E+08,1.63E+09,85.891,-15.433,14.801,0.78273,-0.30417,0.29282,-0.061704,-0.19479,-0.13441,0.96963
1.63E+09,8.35E+08,1.63E+09,85.917,-15.443,14.811,0.77813,-0.2925,0.32556,-0.067135,-0.19838,-0.13659,0.96824
1.63E+09,8.68E+08,1.63E+09,85.942,-15.453,14.822,0.66803,-0.23854,0.40929,-0.067265,-0.19849,-0.13994,0.96773
1.63E+09,9.01E+08,1.63E+09,85.965,-15.461,14.836,0.63098,-0.14472,0.3808,-0.062562,-0.19386,-0.14305,0.96852
1.63E+09,9.35E+08,1.63E+09,85.986,-15.466,14.848,0.74582,-0.13839,0.15235,-0.057677,-0.18623,-0.14616,0.96986
1.63E+09,9.68E+08,1.63E+09,86.011,-15.47,14.853,0.75069,-0.15892,0.15471,-0.052527,-0.18414,-0.14923,0.97008
1.63E+09,1.48E+06,1.63E+09,86.036,-15.476,14.858,0.81738,-0.17883,0.20352,-0.049873,-0.18694,-0.15181,0.96929
1.63E+09,3.48E+07,1.63E+09,86.063,-15.482,14.865,0.80369,-0.19743,0.39679,-0.048247,-0.19143,-0.15426,0.96811
1.63E+09,6.80E+07,1.63E+09,86.09,-15.488,14.878,0.56855,-0.39648,0.62786,-0.047841,-0.19613,-0.15713,0.96672
1.63E+09,1.01E+08,1.63E+09,86.109,-15.501,14.899,0.7247,-0.45635,0.22424,-0.052762,-0.192,-0.15954,0.9669
1.63E+09,1.35E+08,1.63E+09,86.133,-15.517,14.907,0.86386,-0.41888,0.10932,-0.056846,-0.1864,-0.16013,0.96767
1.63E+09,1.69E+08,1.63E+09,86.162,-15.531,14.911,0.90911,-0.42523,0.22409,-0.057188,-0.18766,-0.16064,0.96732
1.63E+09,2.01E+08,1.63E+09,86.192,-15.545,14.918,0.84031,-0.38401,0.35044,-0.057396,-0.19275,-0.16183,0.96611
1.63E+09,2.35E+08,1.63E+09,86.22,-15.558,14.93,0.88181,-0.39528,0.37666,-0.058198,-0.19636,-0.16249,0.96522
1.63E+09,2.68E+08,1.63E+09,86.249,-15.571,14.942,0.85296,-0.36133,0.49254,-0.059604,-0.1999,-0.1623,0.96444
1.63E+09,3.01E+08,1.63E+09,86.278,-15.583,14.959,0.79393,-0.34714,0.47501,-0.060938,-0.20041,-0.16212,0.96428
1.63E+09,3.35E+08,1.63E+09,86.304,-15.595,14.974,0.88666,-0.39773,0.26854,-0.062129,-0.19605,-0.16264,0.96501
1.63E+09,3.68E+08,1.63E+09,86.334,-15.608,14.983,0.90225,-0.35131,0.26077,-0.06381,-0.19402,-0.16258,0.96532
1.63E+09,4.01E+08,1.63E+09,86.364,-15.619,14.992,0.85748,-0.28783,0.31684,-0.063664,-0.19601,-0.16266,0.96492
1.63E+09,4.35E+08,1.63E+09,86.392,-15.629,15.003,0.85297,-0.28154,0.31532,-0.063058,-0.19708,-0.16371,0.96456
1.63E+09,4.68E+08,1.63E+09,86.421,-15.638,15.013,0.81215,-0.26683,0.38416,-0.061653,-0.1979,-0.16512,0.96425
1.63E+09,5.01E+08,1.63E+09,86.448,-15.647,15.026,0.7267,-0.2323,0.48243,-0.060341,-0.19745,-0.16602,0.96427
1.63E+09,5.35E+08,1.63E+09,86.472,-15.655,15.042,0.79573,-0.31625,0.2642,-0.058429,-0.19244,-0.16631,0.96535
1.63E+09,5.68E+08,1.63E+09,86.499,-15.666,15.051,0.82293,-0.39727,0.16766,-0.057245,-0.18781,-0.16536,0.96649
1.63E+09,6.01E+08,1.63E+09,86.526,-15.679,15.056,0.7473,-0.35237,0.23148,-0.059219,-0.18935,-0.16332,0.96642
1.63E+09,6.35E+08,1.63E+09,86.551,-15.691,15.064,0.70969,-0.33645,0.23208,-0.063979,-0.19113,-0.1625,0.9659
1.63E+09,6.68E+08,1.63E+09,86.575,-15.702,15.072,0.65774,-0.33016,0.27509,-0.06603,-0.19258,-0.16222,0.96553
1.63E+09,7.01E+08,1.63E+09,86.596,-15.713,15.081,0.37706,-0.17489,0.21709,-0.067558,-0.19421,-0.16176,0.96517
1.63E+09,7.68E+08,1.63E+09,86.622,-15.724,15.096,0.16538,-0.099512,0.11911,-0.06879,-0.19315,-0.16091,0.96544
1.63E+09,8.35E+08,1.63E+09,86.633,-15.731,15.103,0.10044,-0.11681,0.11194,-0.067338,-0.18646,-0.15683,0.96752
1.63E+09,8.68E+08,1.63E+09,86.636,-15.735,15.107,0.11848,-0.1393,0.062759,-0.067369,-0.18166,-0.15379,0.96892
1.63E+09,9.02E+08,1.63E+09,86.64,-15.74,15.109,0.2372,-0.18648,0.01559,-0.068448,-0.17656,-0.14864,0.97059
1.63E+09,9.35E+08,1.63E+09,86.648,-15.746,15.11,0.31056,-0.085419,0.043011,-0.071717,-0.17365,-0.1406,0.97208
1.63E+09,9.68E+08,1.63E+09,86.658,-15.749,15.111,0.46761,-0.067602,0.081346,-0.072103,-0.17102,-0.13033,0.97394
1.63E+09,1.60E+06,1.63E+09,86.674,-15.751,15.114,0.5915,0.12089,0.12101,-0.072349,-0.17057,-0.11959,0.97538
1.63E+09,3.48E+07,1.63E+09,86.693,-15.747,15.118,0.71184,0.07665,0.15915,-0.070771,-0.17175,-0.1106,0.97635
1.63E+09,6.84E+07,1.63E+09,86.717,-15.744,15.123,0.68182,0.076581,0.32644,-0.069867,-0.17603,-0.10453,0.97632
1.63E+09,1.02E+08,1.63E+09,86.74,-15.742,15.134,0.68342,-0.065625,0.32599,-0.070209,-0.17834,-0.10053,0.9763
1.63E+09,1.35E+08,1.63E+09,86.763,-15.744,15.145,0.7082,-0.11457,0.27118,-0.071667,-0.17719,-0.097243,0.97673
1.63E+09,1.68E+08,1.63E+09,86.786,-15.748,15.154,0.73684,-0.12246,0.2728,-0.073059,-0.17544,-0.094236,0.97724
1.63E+09,2.02E+08,1.63E+09,86.811,-15.752,15.163,0.7879,-0.11066,0.27519,-0.073787,-0.17339,-0.092076,0.97776
1.63E+09,2.35E+08,1.63E+09,86.837,-15.756,15.172,0.83656,-0.088746,0.28813,-0.073469,-0.17262,-0.091226,0.978
1.63E+09,3.01E+08,1.63E+09,86.893,-15.761,15.192,0.96076,-0.064533,0.31563,-0.068772,-0.1724,-0.091555,0.97835
1.63E+09,3.35E+08,1.63E+09,86.925,-15.764,15.202,0.84585,-0.073486,0.27228,-0.066484,-0.17285,-0.093395,0.97825
1.63E+09,3.68E+08,1.63E+09,86.953,-15.766,15.211,0.78345,-0.10336,0.26227,-0.064113,-0.17261,-0.095883,0.97821
1.63E+09,4.01E+08,1.63E+09,86.979,-15.769,15.22,0.71063,-0.11136,0.27147,-0.06404,-0.17112,-0.098776,0.97819
1.63E+09,4.35E+08,1.63E+09,87.003,-15.773,15.229,0.70163,-0.13513,0.2595,-0.063613,-0.16724,-0.1015,0.97861
1.63E+09,4.68E+08,1.63E+09,87.026,-15.778,15.238,0.77444,-0.34527,0.14943,-0.060559,-0.16204,-0.10269,0.97956
1.63E+09,5.02E+08,1.63E+09,87.052,-15.789,15.243,0.81307,-0.27748,0.15303,-0.060321,-0.16082,-0.10136,0.97991
1.63E+09,5.35E+08,1.63E+09,87.079,-15.798,15.248,0.8488,-0.16492,0.17491,-0.060755,-0.16275,-0.09722,0.97998
1.63E+09,5.68E+08,1.63E+09,87.107,-15.804,15.253,0.86804,-0.1466,0.25297,-0.059493,-0.165,-0.092695,0.98012
1.63E+09,6.02E+08,1.63E+09,87.137,-15.809,15.262,0.8132,-0.23016,0.42283,-0.059313,-0.16857,-0.089346,0.97984
1.63E+09,6.35E+08,1.63E+09,87.164,-15.817,15.276,0.85158,-0.31686,0.31265,-0.063081,-0.17141,-0.085953,0.97941
1.63E+09,6.68E+08,1.63E+09,87.192,-15.827,15.286,0.79368,-0.28744,0.37787,-0.068814,-0.17436,-0.081257,0.97891
1.63E+09,7.02E+08,1.63E+09,87.219,-15.837,15.299,0.78893,-0.27894,0.36812,-0.073765,-0.17633,-0.075812,0.97863
1.63E+09,7.35E+08,1.63E+09,87.245,-15.846,15.311,0.81319,-0.20558,0.31885,-0.078259,-0.17712,-0.070347,0.97855
1.63E+09,7.68E+08,1.63E+09,87.272,-15.853,15.322,0.77688,-0.1839,0.36151,-0.080958,-0.18026,-0.065073,0.97812
1.63E+09,8.02E+08,1.63E+09,87.298,-15.859,15.334,0.79146,-0.16411,0.31579,-0.081465,-0.18072,-0.059486,0.97835
1.63E+09,8.35E+08,1.63E+09,87.324,-15.864,15.345,0.8165,-0.10956,0.24723,-0.081966,-0.17992,-0.053213,0.97882
1.63E+09,8.68E+08,1.63E+09,87.351,-15.868,15.353,0.77974,0.010404,0.24611,-0.081776,-0.18173,-0.04756,0.97879
1.63E+09,9.01E+08,1.63E+09,87.377,-15.868,15.361,0.77005,0.017984,0.21558,-0.080654,-0.18405,-0.044785,0.97858
1.63E+09,9.35E+08,1.63E+09,87.403,-15.867,15.368,0.75034,-0.041443,0.24473,-0.078732,-0.18631,-0.04462,0.97831
1.63E+09,9.68E+08,1.63E+09,87.428,-15.868,15.376,0.66869,-0.053425,0.24547,-0.077501,-0.18913,-0.044762,0.97786
1.63E+09,1.50E+06,1.63E+09,87.45,-15.87,15.385,0.67381,-0.053435,0.11201,-0.077869,-0.19008,-0.044125,0.97768
1.63E+09,3.50E+07,1.63E+09,87.473,-15.872,15.388,0.51436,-0.029734,0.14298,-0.078101,-0.19284,-0.043354,0.97716
1.63E+09,6.82E+07,1.63E+09,87.49,-15.873,15.393,0.3715,-0.047072,0.093228,-0.07967,-0.19575,-0.043525,0.97644
1.63E+09,1.02E+08,1.63E+09,87.502,-15.875,15.396,0.15631,-0.051532,0.087095,-0.081699,-0.19833,-0.044248,0.97572
1.63E+09,1.35E+08,1.63E+09,87.507,-15.876,15.399,-0.017748,-0.029353,0.038393,-0.082898,-0.19918,-0.044782,0.97542
1.63E+09,1.68E+08,1.63E+09,87.507,-15.877,15.4,-0.062751,0.012434,-0.0032017,-0.082446,-0.19669,-0.044926,0.97596
1.63E+09,2.02E+08,1.63E+09,87.505,-15.877,15.4,-0.10206,0.082534,-0.026818,-0.080562,-0.19388,-0.044942,0.97668
1.63E+09,2.35E+08,1.63E+09,87.501,-15.874,15.399,-0.11684,0.090683,-0.034779,-0.077977,-0.19092,-0.045643,0.97744
1.63E+09,2.68E+08,1.63E+09,87.498,-15.871,15.398,-0.13384,0.08624,-0.038319,-0.075218,-0.18835,-0.046332,0.97812
1.63E+09,3.02E+08,1.63E+09,87.493,-15.868,15.397,-0.11621,0.055757,-0.073627,-0.072991,-0.18538,-0.046497,0.97885
1.63E+09,3.35E+08,1.63E+09,87.489,-15.866,15.394,-0.061341,0.032877,-0.074443,-0.071638,-0.18371,-0.046385,0.97927
1.63E+09,3.68E+08,1.63E+09,87.487,-15.865,15.392,-0.016537,0.020349,-0.03814,-0.071722,-0.18421,-0.046031,0.97919
1.63E+09,4.02E+08,1.63E+09,87.487,-15.865,15.391,0.017893,-0.00072355,-0.014112,-0.072557,-0.18555,-0.04595,0.97887
1.63E+09,4.35E+08,1.63E+09,87.487,-15.865,15.39,0.024486,-0.021455,-0.0029212,-0.073808,-0.18709,-0.046055,0.97848
1.63E+09,4.68E+08,1.63E+09,87.488,-15.865,15.39,0.029553,-0.028297,0.0036051,-0.075232,-0.18869,-0.046187,0.97806
1.63E+09,5.01E+08,1.63E+09,87.489,-15.866,15.39,0.022889,-0.024797,0.0061919,-0.076347,-0.18992,-0.046291,0.97773
1.63E+09,5.35E+08,1.63E+09,87.49,-15.867,15.39,0.012443,-0.019949,0.006143,-0.076724,-0.19023,-0.046211,0.97764
1.63E+09,5.68E+08,1.63E+09,87.49,-15.868,15.391,0.006907,-0.045572,0.0022372,-0.076341,-0.18953,-0.045951,0.97782
1.63E+09,6.01E+08,1.63E+09,87.49,-15.869,15.391,0.0016127,-0.13667,-0.016226,-0.075028,-0.18832,-0.04373,0.97826
1.63E+09,6.35E+08,1.63E+09,87.49,-15.874,15.39,-0.04706,0.043878,-0.042701,-0.074134,-0.18825,-0.035912,0.97866
1.63E+09,7.01E+08,1.63E+09,87.487,-15.871,15.387,-0.17285,0.084918,-0.025284,-0.071597,-0.18638,-0.012405,0.97979
1.63E+09,7.35E+08,1.63E+09,87.482,-15.868,15.386,-0.15161,0.050294,-0.034001,-0.0713,-0.18424,-0.0024483,0.98029
1.63E+09,7.68E+08,1.63E+09,87.476,-15.866,15.385,-0.11554,0.086147,-0.043868,-0.072715,-0.18226,0.0064895,0.98054
1.63E+09,8.01E+08,1.63E+09,87.473,-15.864,15.384,-0.10791,0.068602,-0.033263,-0.071118,-0.18168,0.014566,0.98067
1.63E+09,8.35E+08,1.63E+09,87.469,-15.861,15.383,-0.013928,-0.11727,-0.075136,-0.067821,-0.17936,0.021607,0.98121
1.63E+09,8.68E+08,1.63E+09,87.469,-15.865,15.38,0.13292,-0.22476,-0.12424,-0.067197,-0.17746,0.030096,0.98137
1.63E+09,9.02E+08,1.63E+09,87.473,-15.873,15.376,0.13191,-0.13581,0.0050658,-0.068052,-0.17893,0.043617,0.98054
1.63E+09,9.35E+08,1.63E+09,87.477,-15.877,15.376,0.095261,-0.10183,0.1386,-0.068783,-0.18086,0.061521,0.97917
1.63E+09,9.68E+08,1.63E+09,87.481,-15.881,15.381,0.086356,-0.13966,0.2172,-0.071892,-0.17924,0.080832,0.97784
1.63E+09,1.63E+06,1.63E+09,87.483,-15.885,15.388,0.042438,-0.1767,0.26953,-0.080399,-0.175,0.1005,0.97612
1.63E+09,3.50E+07,1.63E+09,87.485,-15.891,15.397,0.025038,-0.15856,0.13039,-0.092794,-0.16838,0.11992,0.97399
1.63E+09,6.83E+07,1.63E+09,87.486,-15.896,15.401,0.16193,-0.2049,-0.13611,-0.10076,-0.15987,0.13841,0.97218
1.63E+09,1.02E+08,1.63E+09,87.491,-15.903,15.397,0.27191,-0.099273,-0.11932,-0.10692,-0.15646,0.1563,0.96936
1.63E+09,1.35E+08,1.63E+09,87.5,-15.907,15.393,0.13542,0.1234,0.052042,-0.11157,-0.15688,0.17641,0.96531
1.63E+09,1.68E+08,1.63E+09,87.505,-15.902,15.395,0.080408,0.17552,0.12412,-0.11198,-0.15621,0.19665,0.96145
1.63E+09,2.02E+08,1.63E+09,87.507,-15.897,15.399,0.21904,0.12538,0.036711,-0.11241,-0.1525,0.21437,0.9582
1.63E+09,2.35E+08,1.63E+09,87.515,-15.892,15.4,0.17549,0.1798,0.0761,-0.11604,-0.14944,0.23187,0.95417
1.63E+09,2.68E+08,1.63E+09,87.52,-15.886,15.403,0.12243,0.25391,0.079973,-0.12123,-0.14627,0.24826,0.94988
1.63E+09,3.02E+08,1.63E+09,87.525,-15.878,15.405,0.094988,0.37665,-0.036243,-0.12746,-0.14222,0.26125,0.94619
