time in sec,v_x,v_y,v_z,w_x,w_y,w_z
1632492890,-0.8118716,0.097188942,-0.133234141,-0.07394038,-0.209740897,0.136498989
1632492890,-0.802961187,0.113982946,0.008819537,-0.061994547,-0.223207493,0.160568374
1632492890,-0.783581887,0.118606993,0.038789315,-0.093452803,-0.243451731,0.210658681
1632492890,-0.933598272,0.132388405,-0.111342875,-0.017647325,0.025761487,0.233384974
1632492890,-1.021758219,0.143982685,-0.176390429,0.101878154,0.406935903,-0.010339005
1632492890,-1.046821727,0.159588534,-0.034060864,0.156321486,0.426113735,-0.209763618
1632492890,-1.013473395,0.176329077,0.236695353,0.060728744,0.079064888,-0.191762203
1632492890,-1.002428941,0.154613946,0.079382146,-0.037021773,-0.08614061,-0.030882919
1632492890,-1.025787526,0.150497166,-0.015770901,-0.054144406,-0.058295098,0.181353924
1632492890,-0.988645316,0.150592881,-0.014704415,-0.007283335,-0.056646694,0.156579917
1632492890,-0.99132443,0.149580357,-0.068837954,-0.022167675,-0.048486268,0.095457084
1632492890,-0.961330324,0.13881536,-0.125297047,-0.037260258,0.201190282,-0.137124962
1632492890,-0.883389098,0.14053432,0.070156919,0.005849654,-0.060818386,-0.245053832
1632492890,-0.964455561,0.130859517,-0.110526171,0.067577745,0.091412648,0.008205831
1632492890,-1.020407608,0.141084761,-0.111766368,0.04309338,0.41280287,0.067173062
1632492890,-0.944446336,0.14154715,-0.01470258,-0.100358741,0.098724842,0.005498964
1632492890,-0.959406466,0.119715488,-0.241982509,-0.122116713,0.069576043,-0.180135346
1632492891,-0.96449603,0.116501002,-0.198735976,-0.07718768,0.165170445,-0.381533167
1632492891,-0.863197754,0.142292713,0.34225607,-0.118874313,-0.141071936,-0.163790081
1632492891,-0.74681116,0.107054358,0.134388466,-0.182829208,-0.528250274,0.108502259
1632492891,-0.749772483,0.085673896,-0.14774285,-0.158834728,-0.28413177,0.057313937
1632492891,-0.811273203,0.095916324,-0.160951348,-0.159136094,0.119956252,0.142519592
1632492891,-0.695085318,0.098850348,0.057370055,-0.269565114,0.077395788,0.062788203
1632492891,-0.679141621,0.090238491,-0.031213762,-0.402321606,-0.059375009,-0.13105006
1632492891,-0.72777221,0.095308565,-0.016800647,-0.431153735,0.0191849,-0.067870659
1632492891,-0.72896403,0.091412717,-0.085848278,-0.304445609,-0.002857404,-0.108260374
1632492891,-0.77158724,0.092885587,-0.105193265,-0.198154671,0.118380065,-0.225020781
1632492891,-0.778127067,0.093379882,0.105265341,-0.22572437,0.06212407,-0.076923269
1632492891,-0.768034719,0.088491151,0.064522593,-0.185372491,-0.155867065,-0.131600435
1632492891,-0.848912487,0.093409964,-0.002698312,-0.104742017,-0.068534341,-0.13832491
1632492891,-0.939287849,0.101216461,-0.015646959,-0.053336438,0.118427838,0.003375457
1632492891,-0.934556701,0.103450941,0.019992621,0.000414364,0.141505784,0.171819401
1632492891,-0.904098099,0.105605974,0.051920645,-0.042090447,-0.148259571,0.194601025
1632492891,-0.854482306,0.101444747,0.031023358,-0.071906924,-0.352549267,-0.083770339
1632492891,-0.854085755,0.097263285,-0.040053928,-0.088366273,-0.336682121,-0.223727914
1632492891,-1.000251676,0.110743434,-0.271883477,-0.015685308,0.206655791,-0.047143323
1632492891,-0.988719995,0.10648014,-0.046576834,0.118102028,0.284646156,-0.047482816
1632492891,-0.977332224,0.105370007,0.028654561,0.094337526,0.215681429,0.074516763
1632492891,-1.010432719,0.114132837,0.105679903,0.019744515,0.2037081,0.234203863
1632492891,-1.012412298,0.118799164,0.136875214,0.022774275,-0.046423361,0.024753513
1632492891,-1.021538925,0.121292348,-0.124179754,0.077671013,0.043823088,0.054987438
1632492891,-0.855926492,0.101770312,-0.074663362,0.120741024,-0.118943876,-0.027861334
1632492891,-0.78288068,0.092976202,-0.06567039,0.147252142,-0.289487199,0.047912325
1632492891,-0.800094978,0.095265113,-0.104698937,0.188892341,-0.123779245,0.050513823
1632492891,-0.857075496,0.101783871,-0.113030637,0.252465914,0.181680265,-0.013929181
1632492891,-0.865750931,0.106103594,0.065306325,0.272650756,0.117810065,-0.091158516
1632492891,-0.860314772,0.103592937,0.06406428,0.241127252,-0.101576994,-0.073799486
1632492892,-0.881004111,0.097135724,-0.07177221,0.202428733,-0.016031203,-0.120944302
1632492892,-0.883800931,0.094683889,-0.066753516,0.233353776,0.104017491,-0.056372828
1632492892,-0.901192752,0.098753714,-0.049824849,0.323263921,0.111233162,0.149722529
1632492892,-0.874789201,0.096837785,-0.077557079,0.498726082,0.088402793,0.092059275
1632492892,-0.835784855,0.099148977,-0.0192544,0.578102823,0.013800304,0.08343325
1632492892,-0.76914,0.09884697,0.015268681,0.479857253,-0.09134631,0.235497403
1632492892,-0.751640166,0.109602609,0.047229057,0.285113855,-0.031068744,0.44995771
1632492892,-0.753893288,0.118986931,0.036721789,0.250443779,0.117361684,0.311190078
1632492892,-0.629122751,0.101449618,0.034602614,0.215833407,-0.276876663,-0.175052436
1632492892,-0.632015431,0.080267944,-0.091667681,0.167552468,-0.312849618,-0.004971582
1632492892,-0.666240613,0.083921285,-0.102827293,0.147379812,-0.16749089,0.152255523
1632492892,-0.997814983,0.1016123,-0.298581541,0.283426224,0.418382521,-0.156314467
1632492892,-1.029263469,0.155771491,0.027175558,0.316116905,0.613543315,-0.28781774
1632492892,-1.041825643,0.205080211,0.279335035,0.053745006,0.198265369,0.294991449
1632492892,-1.098845291,0.16258783,-0.102028951,-0.024248104,0.206131326,0.51381972
1632492892,-1.034616939,0.164002176,-0.093276476,0.038301605,0.094633172,0.022839855
1632492892,-1.032884119,0.161880722,-0.108842609,-0.004812503,0.003225517,0.013475235
1632492892,-1.032632494,0.160830638,-0.107221446,-0.046798037,0.149161999,-0.119009146
1632492892,-0.910173721,0.16861067,0.071060906,-0.154456972,-0.079603428,-0.009642842
1632492892,-0.799895189,0.138978477,0.001621857,-0.208468646,-0.368373707,0.183568631
1632492892,-0.78946573,0.123896466,-0.091017644,-0.19063445,-0.210725062,0.04656758
1632492892,-0.638869611,0.10965335,-0.011045953,-0.190814059,-0.087505983,-0.024028252
1632492892,-0.888672469,0.135539575,-0.09515184,-0.117420281,-0.036288174,-0.270995019
1632492892,-0.847426291,0.143988553,0.047616125,-0.238826041,0.094996828,-0.074885338
1632492892,-0.822210311,0.131276263,0.004969013,-0.366216033,-0.003277993,-0.113324998
1632492892,-0.824772334,0.121405764,-0.04539082,-0.352032137,0.002801929,-0.184034835
1632492892,-0.765091335,0.12183679,0.063677927,-0.288850638,-0.205557974,0.032167459
1632492892,-0.772813495,0.106938983,-0.063310038,-0.085828295,-0.1804102,-0.214373749
1632492892,-0.830290601,0.109626537,-0.055773995,0.020761698,-0.122927206,-0.21589758
1632492893,-0.863512579,0.117392947,-0.040506248,0.047032863,-0.021022685,0.34488444
1632492893,-0.867399729,0.129264819,-0.037568778,0.054111233,0.00997703,0.40474006
1632492893,-0.944405549,0.137920975,-0.150030415,0.049506118,0.326632639,0.089735007
1632492893,-0.939511309,0.16945948,0.147971265,0.008418034,0.152713522,-0.055256898
1632492893,-0.938741542,0.165980411,0.109677585,0.02795785,-0.130131159,0.088000342
1632492893,-0.99612328,0.145406646,-0.206460762,0.039303712,0.099216719,0.103201729
1632492893,-1.048277953,0.174653551,-0.113138604,0.118303131,0.394404658,0.44055276
1632492893,-0.982153478,0.198560765,0.059272586,0.138532973,0.138443166,0.509176974
1632492893,-0.915878064,0.176146022,-0.112214567,0.096210144,0.007398388,0.092851452
1632492893,-0.921587693,0.173060429,-0.118725274,0.062767528,0.112470114,-0.314759652
1632492893,-0.918321072,0.178939574,0.047388522,0.048068458,-0.032655712,-0.502386341
1632492893,-0.784170564,0.175713197,0.294960258,-0.064711063,-0.561070006,0.02855259
1632492893,-0.84564353,0.10873941,-0.362465275,0.02000777,-0.271470833,0.107375424
1632492893,-0.840468588,0.120924709,-0.260180294,0.041222563,-0.033220724,0.019065709
1632492893,-0.829200308,0.138236636,-0.104338625,-0.054431893,-0.011678745,0.006851921
1632492893,-0.832492428,0.152065258,0.002280283,-0.096172554,-0.066881166,0.019583631
1632492893,-0.8652121,0.159780894,0.004144716,-0.06513684,-0.093935479,0.106286986
1632492893,-0.916752979,0.160100483,-0.110647935,0.017082472,0.055982659,0.169383693
1632492893,-0.946526822,0.177717024,-0.032546665,0.000162486,0.189851436,-0.025758004
1632492893,-0.947731375,0.18867719,0.057119429,-0.128353935,0.0281181,0.030262543
1632492893,-0.932459617,0.184039673,0.02897495,-0.122921045,-0.074933866,0.080291384
1632492893,-0.96566682,0.183225894,-0.059732416,-0.024124006,-0.067178695,0.079168028
1632492893,-1.070531639,0.190403664,-0.237887175,0.054936307,0.333859598,0.202866282
1632492893,-1.018678443,0.218435677,0.061069956,0.100564545,0.261909683,0.088190544
1632492893,-0.93799348,0.206175382,0.086557334,0.057615563,-0.123550106,-0.010876662
1632492893,-0.951220832,0.189230626,-0.077940229,0.002007156,-0.007462422,-0.062938443
1632492893,-0.94885067,0.194029074,0.015764675,-0.012706128,0.104085814,-0.262424668
1632492893,-0.916069156,0.180119315,-0.024244609,0.022782292,0.178761912,0.052898034
1632492893,-0.712428454,0.141350577,-0.02492486,0.041985304,0.000885925,0.0844997
1632492893,-0.588488887,0.118008426,-0.020756816,0.05460627,-0.097033377,0.051874774
1632492894,-0.478735861,0.104309392,0.038060328,0.035659849,-0.117679783,0.210724181
1632492894,-0.361890734,0.08041213,0.022641529,0.011047585,-0.105928899,0.16529627
1632492894,-0.321620204,0.06115012,-0.078161475,-0.018161594,0.068962335,0.053183802
1632492894,-0.172716872,0.045467109,0.064881235,-0.012986262,0.031870662,-0.010259476
1632492894,-0.05446769,0.018964952,0.060378254,-0.000924265,-0.09417628,-6.88E-05
1632492894,0.015361866,-0.001519842,0.01575925,-0.002503366,-0.069676493,-0.005329516
1632492894,0.038835557,-0.006820898,0.014249572,0.010552522,-0.030190821,0.009065417
1632492894,0.065260492,-0.00759783,0.057047435,-0.01555118,-0.084557138,0.040222129
1632492894,0.066099743,-0.006074292,0.072472084,-0.048944762,-0.16759591,0.076680181
1632492894,-0.008771897,-0.001178365,-0.026547857,0.007760016,-0.153160804,0.103748547
1632492894,-0.169901467,0.02617779,-0.103438127,0.041771531,-0.008402362,0.1185164
1632492894,-0.306947622,0.061927463,-0.07264895,0.030698854,0.041096735,0.070374491
1632492894,-0.386132207,0.097528746,0.064042567,-0.015600132,-0.080056416,0.052454156
1632492894,-0.501152941,0.122169192,0.040244009,-0.039628353,-0.099894243,0.060362218
1632492894,-0.654894907,0.146452772,-0.06730201,-0.011592172,0.044117953,0.06023955
1632492894,-0.691929581,0.157221482,-0.056220551,0.036093504,0.047944341,-0.01377588
1632492894,-0.821724532,0.172295799,-0.163122794,0.033690722,0.153641624,-0.201311332
1632492894,-0.930124733,0.191146436,-0.1654588,0.059612368,0.320914059,-0.240680861
1632492894,-1.013828591,0.211704057,-0.098265703,0.122189754,0.343723514,-0.207405361
1632492894,-1.038781807,0.23524263,0.0702247,0.040689775,0.243568659,0.003779163
1632492894,-1.054705832,0.218265292,-0.100553818,0.108238599,0.225113396,-0.041964954
1632492894,-1.075770363,0.234580327,-0.003735057,0.264656454,0.138131853,-0.016245284
1632492894,-0.827611739,0.225409542,0.299292967,0.317637058,-0.358525048,0.254321795
1632492894,-0.47828728,0.088959974,-0.122891725,0.297751602,-0.620774804,0.104419475
1632492894,-0.671113667,0.105284236,-0.276524507,0.159790232,0.132763136,0.094394893
1632492894,-0.654151145,0.160247678,0.043944818,0.163072069,0.021503228,0.030563691
1632492894,-0.644354874,0.174314324,0.126737175,-0.00479841,-0.21295573,0.068891301
1632492894,-0.812069005,0.136426515,-0.28983461,-0.044895104,-0.034619496,-0.00444507
1632492894,-0.921265428,0.172630612,-0.241719879,-0.064316553,0.088220984,0.072550627
1632492895,-1.008916682,0.210807824,-0.177383844,-0.03114686,0.147501818,0.189758308
1632492895,-1.051645134,0.239187849,-0.125611704,0.034470653,0.303845264,0.190498824
1632492895,-1.031172901,0.308675256,0.232126075,-0.001189038,0.209430513,0.293188648
1632492895,-0.918941074,0.260340328,0.071862217,-0.113984881,-0.241755636,0.29810938
1632492895,-0.891487902,0.220402499,-0.15195082,-0.116009291,-0.209910215,0.22203776
1632492895,-0.869872097,0.214605294,-0.159139929,-0.067767643,-0.065332222,-0.094146728
1632492895,-0.883026179,0.261025991,0.135388352,-0.017586406,-0.007859449,-0.417046092
1632492895,-0.83739917,0.246775573,0.168910151,-0.131276794,-0.176303819,-0.044254879
1632492895,-0.79416016,0.169687236,-0.1959604,-0.155903654,-0.260268745,-0.178326414
1632492895,-0.791444383,0.149280983,-0.254238826,-0.031062727,-0.214982532,-0.484318153
1632492895,-0.905282816,0.15610272,-0.288099238,0.072012978,0.080806755,-0.435318927
1632492895,-1.068717792,0.218143842,-0.109640069,0.245515423,0.688176978,0.074508808
1632492895,-1.033700025,0.252987953,0.121278233,0.267033477,0.259259225,-0.081714613
1632492895,-1.063996532,0.239347734,0.00263703,0.159549363,0.233742106,-0.007212767
1632492895,-0.996682574,0.25537832,0.165310317,-0.039088502,-0.036921055,0.068825433
1632492895,-0.994882887,0.235666493,0.054976663,-0.105767969,-0.21701704,0.020677469
1632492895,-1.024317956,0.221834318,-0.083914936,-0.060727269,0.025662552,0.253881972
1632492895,-1.034426786,0.213615316,-0.198010126,0.059571001,0.174836558,0.238933839
1632492895,-1.023477797,0.227350987,-0.15676538,0.148308616,0.271139365,0.196048133
1632492895,-0.960709029,0.244757234,-0.008686475,0.096645284,0.084235018,0.122215127
1632492895,-0.913952458,0.238958598,0.002865711,-0.014345318,-0.055183854,0.121458397
1632492895,-0.879319189,0.233940611,0.01184294,-0.053766779,-0.077294422,0.055269587
1632492895,-0.874681912,0.196819529,-0.165491236,0.032470332,0.069150615,-0.283307248
1632492895,-0.873613262,0.180969004,-0.204734857,0.202103735,0.410587325,-0.331287853
1632492895,-0.72662036,0.152303981,-0.121354512,0.313088874,0.39824034,-0.345859545
1632492895,-0.509911607,0.116320945,-0.005673774,0.215873853,0.152145965,-0.397405878
1632492895,-0.302246882,0.105519688,0.196762522,-0.083517346,-0.218733877,-0.149582627
1632492895,-0.287727533,0.091169548,0.148253376,-0.294237154,-0.393545808,0.095901839
1632492895,-0.313538805,0.088650624,0.108218485,-0.311218174,-0.451967707,0.150100004
1632492895,-0.433216785,0.045877116,-0.261747149,-0.05676138,-0.262468708,-0.16399615
1632492896,-0.558949372,0.083896107,-0.177447116,-0.015941434,-0.09444388,-0.234557932
1632492896,-0.773368612,0.127929069,-0.158866314,-0.126024677,0.127098919,-0.088449053
1632492896,-0.976465521,0.185022847,-0.078901914,-0.082603321,0.483119171,0.067892021
1632492896,-0.981008215,0.224006464,0.111336392,-0.015118828,0.205428765,0.144325124
1632492896,-1.026148004,0.189986255,-0.169119608,0.047175024,0.085057917,0.032329705
1632492896,-1.061700581,0.189324764,-0.217746104,0.106550148,0.241126352,-0.074708053
1632492896,-0.92568809,0.220577551,0.141167888,0.101600655,-0.105229804,-0.04175057
1632492896,-0.769717675,0.169937753,0.041077006,0.107182026,-0.323498715,0.074732644
1632492896,-0.659734829,0.120644229,-0.11062251,0.047412195,-0.086516,0.123771345
1632492896,-0.611767774,0.10986734,-0.125874872,-0.050943343,0.264016419,0.050155259
1632492896,-0.471794964,0.11660241,0.072758634,-0.131655112,0.197904652,0.027514922
1632492896,-0.393993985,0.087096454,-0.000628941,-0.13601924,0.133723345,0.017372199
1632492896,-0.287159571,0.069021837,0.032553355,-0.119606839,0.083811713,-0.035275869
1632492896,-0.141963779,0.037703608,0.038601468,-0.039197175,-0.051645674,0.011966058
1632492896,-0.007180958,0.008770489,0.043672484,0.040647894,-0.188862468,-0.038894052
1632492896,0.046159868,-0.004611825,0.032161494,0.005861858,-0.272779042,-0.0985696
1632492896,0.039106811,-0.012253069,-0.023626875,-0.024676409,-0.159847185,-0.092518206
1632492896,0.016933742,-0.002761495,0.004607778,-0.05485737,-0.122329015,-0.032525583
1632492896,-0.064967447,0.012053641,-0.008386273,-0.016200631,-0.181588603,-0.005702797
1632492896,-0.228118805,0.036810236,-0.06148773,0.03168955,-0.038815231,0.0198892
1632492896,-0.339627066,0.066392984,-0.02683832,0.01094401,-0.033859505,0.111249002
1632492896,-0.472887309,0.094746861,-0.034344556,-0.037963057,-0.036303277,0.118639646
1632492896,-0.628570768,0.123923963,-0.068944772,-0.042441459,0.034984188,0.052863544
1632492896,-0.753092664,0.152957085,-0.063637174,-0.043450572,0.101312903,0.017191259
1632492896,-0.745455639,0.187646147,0.167237458,-0.093305387,-0.263660022,-0.121659578
1632492896,-0.649307831,0.162619311,0.171973043,-0.130161774,-0.882362686,-0.146698797
1632492896,-0.670694328,0.066990878,-0.386381749,0.003223016,-0.788122436,-0.176890472
1632492896,-0.776899364,0.065833019,-0.468185176,0.119714756,-0.084193497,-0.137170008
1632492896,-0.878439094,0.111744699,-0.294878699,0.290606455,0.446737195,-0.033870247
1632492896,-0.854326888,0.171890617,0.055703502,0.374563463,0.451570517,-0.036194285
1632492897,-0.785787648,0.176475319,0.122503257,0.379383828,0.303217013,0.146565139
1632492897,-0.67043989,0.162028897,0.12524437,0.349507724,0.124395658,0.25193983
1632492897,-0.610288379,0.162696565,0.141412178,0.365811879,0.071877675,0.398017606
1632492897,-0.558970657,0.155344272,0.106803852,0.431612111,0.059749853,0.542636233
1632492897,-0.375370371,0.100756279,0.02911795,0.384446015,0.09987494,0.297741321
1632492897,-0.226754078,0.060881911,0.011156895,0.163083201,0.045941148,0.011395569
1632492897,-0.107702549,0.041880252,0.053652284,0.070025664,-0.023627482,0.062665622
1632492897,0.029525944,0.009381219,0.064019257,-0.019687109,-0.163288973,0.042386
1632492897,0.08626512,-0.018501761,0.013673378,-0.141588925,-0.152282462,-0.073084498
1632492897,0.099088205,-0.027597471,-0.010557486,-0.250666381,-0.090815468,-0.143946713
1632492897,0.052737485,-0.014964382,-0.008179259,-0.325505355,-0.027648582,-0.118706823
1632492897,-0.032508077,0.0092756,0.006153431,-0.442644317,-0.000450027,-0.076324199
1632492897,-0.156273249,0.026583439,-0.047042972,-0.523940385,0.062177099,-0.202694484
1632492897,-0.20245103,0.050007009,0.018335824,-0.651996937,0.178146305,-0.137891266
1632492897,-0.274572082,0.055958899,-0.03472937,-0.709543769,0.223265095,-0.105307702
1632492897,-0.386321876,0.084374983,-0.009306845,-0.735054261,0.235576954,-0.109010479
1632492897,-0.379287376,0.084299986,0.010968339,-0.674122967,0.06542576,-0.06862374
1632492897,-0.34490509,0.068050124,-0.052191663,-0.679624672,0.052025019,-0.320829673
1632492897,-0.279258865,0.075517108,0.275900189,-0.795849499,-0.137608155,-0.279555637
1632492897,-0.276690018,0.047417243,-0.13470408,-0.861165751,-0.066753157,-0.168144394
1632492897,-0.277822296,0.049539523,-0.120016282,-0.879567178,0.234678547,-0.301302886
1632492897,-0.277425441,0.048904895,0.022559114,-0.890911962,0.126417789,-0.084948295
1632492897,-0.2997487,0.051819747,0.006221395,-0.777350063,0.161181664,-0.138189124
1632492897,-0.239672541,0.039666472,0.011969767,-0.913097419,0.128611006,-0.130930863
1632492897,-0.223144702,0.037202254,-0.006329316,-1.070824148,0.169708924,-0.196970281
1632492897,-0.180270757,0.012699294,0.103908397,-1.129636407,0.059806939,-0.343970111
1632492897,-0.13742474,0.01926383,0.002339884,-1.149312564,0.044982852,-0.361610306
1632492897,-0.151507443,0.016275434,0.016687735,-1.02431729,0.178637496,-0.316537638
1632492897,-0.129610332,-0.007207139,0.091781945,-0.736443921,0.028597478,-0.125651671
1632492897,-0.150789511,0.01250954,0.021250489,-0.458955741,-0.014113039,-0.074058717
1632492898,-0.211368834,0.02039009,0.017095784,-0.240223398,0.04612157,-0.060195106
1632492898,-0.288013898,0.03951731,-0.019188769,-0.213725397,0.044892141,-0.066739197
1632492898,-0.337384562,0.048927242,-0.035652238,-0.189773068,0.066250702,-0.183214873
1632492898,-0.386133362,0.050305914,-0.035085133,-0.02004174,0.019481898,-0.42074953
1632492898,-0.411770336,-0.003708985,0.133420833,0.029222697,-0.082454746,-0.302731034
1632492898,-0.447732112,0.041352994,-0.014291416,0.030574179,-0.232622445,-0.259766632
1632492898,-0.592347033,0.089848459,-0.153524451,0.164985792,-0.174711971,-0.389390683
1632492898,-0.590435643,0.05015817,-0.033418949,0.065843963,-0.221635622,-0.052422875
1632492898,-0.81971868,0.095747296,-0.134023158,-0.003489083,0.010429329,0.017731051
1632492898,-0.811098992,0.060939783,-0.020282998,0.011216204,0.237449309,0.00336364
1632492898,-0.784238284,0.052790203,0.000990478,-0.015979648,0.034289549,0.071870434
1632492898,-0.773442737,0.056202493,-0.008236725,0.019835398,0.027776378,0.056244196
1632492898,-0.616139817,0.036168983,0.024471247,0.037979065,-0.013783006,0.001300122
1632492898,-0.515703744,0.037721596,-0.00548027,0.018316283,0.042235996,-0.013221884
1632492898,-0.458313409,0.055712661,-0.083870772,0.003847083,0.224101328,-0.035459838
1632492898,-0.2721209,-0.011653746,0.099614185,-0.019571307,0.152880803,-0.04659543
1632492898,-0.115632386,-0.025243667,0.109297271,-0.148246032,-0.114171087,-0.09170012
1632492898,-0.061549818,0.00071568,0.009913732,-0.234292059,-0.110246509,-0.087312032
1632492898,-0.045843935,0.013452669,-0.034593128,-0.231169763,-0.06934325,-0.113853373
1632492898,-0.045677836,0.013006571,-0.032823593,-0.228386321,0.033165389,-0.112538147
1632492898,-0.064341805,0.002321108,0.002695795,-0.294154562,0.003451187,-0.176206791
1632492898,-0.116565157,0.003462864,0.004639494,-0.344608402,0.023201965,-0.218798388
1632492898,-0.19164339,0.006838197,-5.63E-05,-0.425325811,0.05751495,-0.224217408
1632492898,-0.280063804,0.008192772,-0.001938426,-0.498372432,0.098518997,-0.264827097
1632492898,-0.381605302,0.009908366,-0.008491377,-0.567673621,0.125492034,-0.227514219
1632492898,-0.469155908,0.007317254,-0.005799018,-0.601563525,0.175196356,-0.061727796
1632492898,-0.553900789,0.005861154,-0.005092711,-0.542986652,0.215406723,-0.007695241
1632492898,-0.607339243,-0.011539554,0.029260033,-0.447378595,0.246454664,0.006499083
1632492898,-0.602748174,-0.047237644,0.101851273,-0.442611261,0.094923418,0.097373137
1632492898,-0.572457267,-0.061718945,0.128599417,-0.500072749,-0.090539171,-0.009014654
1632492899,-0.498480002,-0.06579305,0.132569551,-0.531697308,-0.247579261,-0.041602787
1632492899,-0.462601039,-0.026587267,0.056977602,-0.506794406,-0.251957072,-0.030253958
1632492899,-0.457740186,-0.011788544,0.031719902,-0.518950075,-0.176295072,0.038686097
1632492899,-0.418620331,-0.003775162,0.018185605,-0.627279444,-0.12941328,-0.025963128
1632492899,-0.387146245,-0.012438898,0.030981992,-0.721757234,-0.133129306,-0.096052602
1632492899,-0.375981133,-0.002606665,0.013733877,-0.74658095,-0.071205212,-0.075020799
1632492899,-0.239878541,-0.000645632,0.005788929,-0.762632805,0.041826602,-0.139200127
1632492899,-0.230111129,0.006100573,-0.006335189,-0.748823008,0.177345337,-0.159344025
1632492899,-0.322934866,0.001598072,-0.006864284,-0.70497264,0.269163291,-0.193402425
1632492899,-0.439686824,0.009279806,-0.028881663,-0.747860236,0.350433168,-0.203525221
1632492899,-0.399313835,0.003706742,-0.028182353,-0.798723395,0.396145725,-0.234625184
1632492899,-0.399195071,-0.003563691,-0.028290821,-0.916398858,0.490335101,-0.182876243
1632492899,-0.333150049,-0.101426686,0.068567896,-0.914000213,0.351746502,-0.263494675
1632492899,-0.310715,0.018439307,-0.053457536,-0.955016967,0.352035255,-0.24278505
1632492899,-0.284719964,-0.011692705,-0.026892475,-0.931884038,0.347072024,-0.175631668
1632492899,-0.253552223,-0.047170678,0.003146916,-0.804010772,0.242063946,-0.21148068
1632492899,-0.192925212,-0.053424584,0.013082297,-0.569249131,0.222001234,-0.134533632
1632492899,-0.146308801,-0.068164783,0.029206383,-0.325311319,0.156358221,-0.088119502
1632492899,-0.078291092,-0.047951234,0.023443013,-0.145555846,0.126337692,-0.0756397
1632492899,0.004616108,-0.038331515,0.029773977,-0.012032759,0.032397013,-0.039587241
1632492899,0.046370118,-0.032699172,0.032667098,0.088347056,-0.089492495,-0.012735803
1632492899,0.09591925,-0.027065796,0.036571826,0.10345042,-0.193722068,-0.037967401
1632492899,0.098825802,-0.018404925,0.029913526,0.024715145,-0.242951621,-0.067023674
1632492899,0.062835936,0.023431204,-0.008088873,-0.094462559,-0.146070325,-0.067025218
1632492899,-0.002594573,0.01451274,-0.011338665,-0.174766922,-0.004469194,-0.067224478
1632492899,-0.056290198,-0.010929473,-0.000638844,-0.108835548,0.069230259,-0.081647882
1632492899,-0.151803248,-0.008770805,-0.01775605,-0.004332456,0.081863946,-0.024654051
1632492899,-0.332652684,0.047029575,-0.089868613,-0.01396263,0.20840426,0.00638981
1632492899,-0.431592711,0.035124431,-0.10166364,-0.045739247,0.322303684,-0.091767589
1632492900,-0.461557996,-0.004276046,-0.084466409,-0.048960512,0.368207735,-0.154108249
1632492900,-0.483985627,-0.035875998,-0.071547655,-0.098311764,0.350653055,0.101959119
1632492900,-0.462721514,-0.075577578,-0.040417964,-0.050254696,0.295569633,0.345145434
1632492900,-0.495505522,-0.233770944,0.069971615,0.224352115,0.207694733,0.180176254
1632492900,-0.468273164,-0.148797757,0.014974239,0.355153665,-0.021794892,0.220784027
1632492900,-0.496085204,-0.068072777,-0.047995348,0.372883381,-0.024277469,0.337995131
1632492900,-0.575186674,-0.182222672,0.030515488,0.416414084,0.132027381,0.082153134
1632492900,-0.454946239,-0.171761129,0.048472226,0.514939551,-0.016508899,-0.13782159
1632492900,-0.364940786,-0.117184506,0.024973438,0.539225644,-0.28051966,-0.025689088
1632492900,-0.282965351,-0.08177535,0.01689969,0.436606252,-0.423450263,0.147018366
1632492900,-0.428510811,-0.065960953,-0.018112106,0.296746552,-0.254802497,0.194663663
1632492900,-0.548035138,-0.059804188,-0.040263305,0.114624609,0.041150256,0.171585725
1632492900,-0.521689425,-0.091172766,-0.005204809,-0.033987621,0.014377859,0.053868406
1632492900,-0.447712214,-0.116232517,0.03211228,-0.102026728,-0.138838835,0.054169605
1632492900,-0.405084044,-0.148406898,0.071475885,-0.075239252,-0.270541011,0.01834872
1632492900,-0.334883706,-0.104292305,0.044570394,-0.074736581,-0.265087629,-0.061132476
1632492900,-0.279995139,-0.026601991,-0.016196234,-0.125246573,-0.193302941,-0.037118756
1632492900,-0.21672076,0.005153755,-0.034736326,-0.185158312,-0.015725362,0.064843483
1632492900,-0.082413374,-0.068920814,0.049535627,-0.172798569,-0.009753138,-0.015089121
1632492900,0.031965272,-0.076870261,0.071764803,-0.018457759,-0.084454081,-0.131877087
1632492900,0.048341221,-0.054453909,0.054648753,0.142481484,-0.071473074,-0.243757121
1632492900,0.022210445,-0.036095122,0.035226399,0.154976987,-0.111458502,-0.309510834
1632492900,-0.044479973,0.037967293,-0.040489672,0.119969515,-0.169358074,-0.129815903
1632492900,-0.128048871,0.024839154,-0.041316407,0.152529666,-0.13796451,-0.167589498
1632492900,-0.311068347,0.054164279,-0.096698548,0.17201515,0.078661541,-0.150581197
1632492900,-0.475021822,0.02636155,-0.101222726,0.0890042,0.270393817,-0.040193592
1632492900,-0.591433029,-0.107784081,-0.002742689,-0.022475456,0.287836979,0.017224446
1632492900,-0.574251073,-0.165696001,0.049865771,0.023838881,0.215425144,0.100049086
1632492900,-0.668516195,-0.156069077,0.023455208,0.127433056,0.17142639,0.196284814
1632492900,-0.738527618,-0.108649682,-0.034157795,0.105282601,0.235301739,0.132064462
1632492901,-0.790402087,-0.118332768,-0.037534674,0.09750782,0.308598174,0.18304193
