Sec,NanoSec,0-ref Sec,v_x,v_y,v_z,w_x,w_y,w_z
1633452053,210133552.6,59.07032299,0.925904599,-0.022253481,0.027872805,-6.54E-15,-0.168786973,0.01782475
1633452053,243632316.6,59.10382175,0.737935568,-0.022582205,0.029403908,0.078954327,0.086366838,0.094045288
1633452053,276911735.5,59.13710117,0.65839081,0.043304327,-0.070024663,0.050547894,-0.061688348,0.035360473
1633452053,310123920.4,59.17031336,0.412463792,0.04457938,0.057588782,0.007328892,-0.021986676,-0.045178324
1633452053,343468189.2,59.20365763,0.252333599,-0.00307657,0.016376474,0.014629326,0.181102546,-0.027368964
1633452053,376773357.4,59.2369628,0.24985822,-0.006268246,-0.04438851,-0.010389305,-0.051946526,0.017994805
1633452053,410187244.4,59.27037668,0.179422515,-0.001700002,0.004439894,0.014534307,-0.01922708,0.012587079
1633452053,443658351.9,59.30384779,0.093327925,-0.000710339,0.004316493,1.73E-15,0.030186251,-0.017933306
1633452053,476820230.5,59.33700967,0.040614745,-0.004442547,0.008997736,6.73E-15,0.04122004,1.67E-15
1633452053,510791301.7,59.37098074,0.017280695,-0.007124678,-0.003919622,-0.009874635,0.02612583,0.017103371
1633452053,544390678.4,59.40458012,-0.005720924,-0.004329375,-0.00540486,5.39E-29,-1.61E-16,0.016936025
1633452053,576929807.7,59.43711925,-0.009708744,-0.001517405,-0.004775603,1.17E-28,-1.32E-16,-0.007433325
1633452053,626857280.7,59.48704672,-0.005981846,-0.02071201,0.002376482,0.003652465,0.014452938,0.033590328
1633452053,677050590.5,59.53724003,0.009967758,-0.035902635,0.002518944,2.36E-15,0.054248504,0.127748656
1633452053,743628740.3,59.60381818,0.134423593,-0.072419334,-0.008783602,0.005277918,0.042481934,0.378124464
1633452053,860148429.9,59.72033787,0.427801218,0.133344804,-0.057290754,0.040974151,-0.019798082,0.811634005
1633452053,943487644.2,59.80367708,0.611812413,0.12520681,-0.09814211,0.10227559,-0.054668604,0.633003496
1633452054,10252237.32,59.87044168,0.589611604,0.015893726,0.016155211,-0.029424529,0.039009175,0.641862499
1633452054,93572139.74,59.95376158,0.653585967,0.005114719,-0.133999933,0.080031515,-0.097407203,0.679385587
1633452054,143563747.4,60.00375319,0.65378469,0.115667656,0.027143372,0.105510991,-0.062357111,0.577215796
1633452054,176953792.6,60.03714323,0.64447095,0.105877704,0.061502295,-0.060407163,0.128769566,0.417614591
1633452054,227195739.7,60.08738518,0.692854288,0.062165676,-0.046589631,0.002243104,0.055956418,0.293620177
1633452054,277198314.7,60.13738775,0.80444153,0.047364032,-0.069147495,0.01051074,-0.079005535,0.252257743
1633452054,310159683.2,60.17034912,0.820357626,0.110821891,0.025623127,0.039060171,-0.014763358,0.157629523
1633452054,343547821,60.20373726,0.810815562,0.083998697,0.035906867,-0.088127987,0.087829747,-0.012547107
1633452054,393540382.4,60.25372982,0.936550797,-0.001887096,-0.062984762,-0.019877079,-0.047425908,-0.016696973
1633452054,443514347.1,60.30370378,0.93616962,0.044628191,-0.078487126,0.084883369,0.020511968,1.43E-15
1633452054,477061748.5,60.33725119,0.942032825,-0.008372013,-0.072849607,-0.055618177,-0.116391052,-0.023094191
1633452054,510387897.5,60.37057734,0.925534538,-0.008973203,0.10035948,-1.04E-14,0.101827624,-0.007348776
1633452054,543576717.4,60.40376616,0.951400049,-0.00848587,-0.086593305,0.020826872,0.050481005,0.024421673
1633452054,576927185.1,60.43711662,0.957365883,0.00147353,-0.090409269,3.67E-15,-0.019255778,0.020585292
1633452054,610321044.9,60.47051048,0.92251908,-0.009736863,-0.074268824,-0.014688269,-0.042823295,-0.007344135
1633452054,643523216.2,60.50371265,0.921263151,-0.022767705,0.010275126,-0.057027727,0.06247074,8.98E-15
1633452054,676935195.9,60.53712463,0.94794045,0.010672279,-0.089259928,0.01450497,-0.033235062,-0.010256562
1633452054,710426330.6,60.57061577,0.950047603,-0.007672619,-0.021494441,-1.58E-14,-0.069126291,-0.025382762
1633452054,743582248.7,60.60377169,0.965268244,0.013941897,-0.016446128,0.040530416,0.035488231,-0.024542386
1633452054,793530702.6,60.65372014,0.955950776,0.015806246,-0.041828995,0.045973203,0.015906532,-0.021770708
1633452054,843547821,60.70373726,0.972288324,-0.017306018,-0.04540128,-0.071825976,-0.061213081,0.007369189
1633452054,876945734,60.73713517,0.952260621,-0.019338477,-0.036733514,-0.034778493,5.24E-15,-0.010255618
1633452054,910419940.9,60.77060938,0.961187149,-0.018863949,-0.037239423,-0.014671014,0.016402692,-0.007335507
1633452054,960381746.3,60.82057118,0.909277148,-0.005629426,-0.036132562,0.013707475,-0.041122423,0.006345328
1633452055,10328769.68,60.87051821,1.064711299,-0.005608174,-0.056445125,-0.070423292,-0.010383347,-0.014684271
1633452055,60496807.1,60.92068624,0.95756188,-0.010531049,-0.01904251,-0.012605076,0.102414316,-0.036387265
1633452055,127126216.9,60.98731565,0.976893932,-0.009057334,-0.055338803,-0.001444037,-0.12292774,-0.009002071
1633452055,177080631.3,61.03727007,0.906970146,-0.027779071,0.017621373,-0.02288608,0.10758892,0.016182902
1633452055,210536718.4,61.07072616,0.948203739,-0.00578302,-0.075998843,-0.014717086,0.048253192,-4.92E-15
1633452055,243791580.2,61.10398102,0.947413655,-0.004711315,-0.070745565,0.029297961,-0.081562071,-0.014648981
1633452055,293716430.7,61.15390587,0.886291421,0.006879169,-0.044395442,-3.34E-15,0.049242838,-3.61E-16
1633452055,343763351.4,61.20395279,0.98513865,-0.04760409,-0.014282092,-0.059070505,-0.022993162,0.010282855
1633452055,376994133,61.23718357,0.94764626,-0.029216221,-0.00331348,-0.024623,0.103672106,-0.014848227
