Sec,NanoSec,0-ref Sec,Latitude,Longitude,Altitude
1633452008,836949632,14.94955182,42.29494235,-83.709717,229.887
1633452008,886759532,14.99936175,42.29494221,-83.70971754,229.863
1633452008,936895461,15.0494976,42.29494177,-83.70971809,229.824
1633452008,987740074,15.10034227,42.29494211,-83.70971852,229.824
1633452009,37582194,15.15018439,42.29494534,-83.70971817,230.07
1633452009,87548433,15.20015073,42.29494613,-83.70971867,230.096
1633452009,137615254,15.25021744,42.29494618,-83.7097192,230.084
1633452009,187436267,15.30003858,42.29494528,-83.70971978,230.072
1633452009,239406246,15.35200858,42.29495132,-83.70971831,230.501
1633452009,287312011,15.39991426,42.29495258,-83.70971877,230.517
1633452009,387195959,15.4997983,42.29495139,-83.70971996,230.493
1633452009,487247852,15.59985018,42.2949512,-83.70972126,230.445
1633452009,537042986,15.64964533,42.2949512,-83.70972175,230.435
1633452009,636995134,15.74959731,42.29494956,-83.70972349,230.307
1633452009,686910629,15.79951286,42.29494952,-83.70972401,230.269
1633452009,737871510,15.85047364,42.29494942,-83.70972452,230.279
1633452009,786815481,15.89941764,42.29494959,-83.70972504,230.285
1633452009,887717270,16.00031948,42.29495324,-83.70972526,230.496
1633452009,937712323,16.05031466,42.29495315,-83.70972578,230.504
1633452009,987559336,16.10016155,42.29495345,-83.70972643,230.504
1633452010,87599221,16.20020151,42.29495658,-83.70972674,230.699
1633452010,137477808,16.25008011,42.29495696,-83.70972723,230.71
1633452010,187366080,16.29996824,42.29495724,-83.70972771,230.714
1633452010,287294056,16.39989638,42.29495985,-83.70972791,230.908
1633452010,337250413,16.44985271,42.29495954,-83.70972847,230.906
1633452010,387288748,16.49989104,42.29495972,-83.70972893,230.92
1633452010,437403127,16.55000544,42.2949585,-83.7097298,230.844
1633452010,487105992,16.59970832,42.29495791,-83.70973025,230.839
1633452010,537098288,16.6497004,42.29495839,-83.70973059,230.867
1633452010,587052362,16.69965458,42.29495843,-83.70973109,230.871
1633452010,686965730,16.79956794,42.29495994,-83.70973163,230.994
1633452010,787030191,16.89963245,42.29496146,-83.70973288,231.047
1633452010,836762075,16.94936442,42.29496597,-83.70973192,231.378
1633452010,986803474,17.09940577,42.29496643,-83.70973368,231.365
1633452011,37548635,17.15015078,42.2949682,-83.70973368,231.51
1633452011,87565942,17.20016813,42.29496796,-83.70973426,231.494
1633452011,137482599,17.25008488,42.29496746,-83.70973488,231.469
1633452011,187494493,17.30009675,42.29496743,-83.70973545,231.485
1633452011,240566000,17.35316825,42.29496427,-83.70973716,231.23
1633452011,287513428,17.40011573,42.29496467,-83.70973771,231.252
1633452011,337424263,17.45002651,42.2949646,-83.70973831,231.262
1633452011,387225126,17.49982738,42.29496426,-83.70973889,231.257
1633452011,437392926,17.54999518,42.29496576,-83.70973882,231.37
1633452011,487090624,17.59969282,42.29496621,-83.70973931,231.368
1633452011,537109584,17.64971185,42.29496709,-83.70973984,231.39
1633452011,636986252,17.74958849,42.2949683,-83.70974071,231.446
1633452011,686888851,17.79949117,42.29496816,-83.7097414,231.445
1633452011,737874385,17.8504765,42.29496821,-83.70974197,231.44
1633452011,837750278,17.95035243,42.29496936,-83.70974253,231.569
1633452011,887711017,18.00031328,42.29496967,-83.70974317,231.576
1633452012,187466414,18.30006862,42.29497055,-83.70974667,231.606
1633452012,337145250,18.44974756,42.29497071,-83.7097485,231.556
1633452012,387185674,18.49978781,42.2949708,-83.70974914,231.584
1633452012,437403256,18.55000544,42.29497093,-83.70974964,231.581
1633452012,487303253,18.59990549,42.29497136,-83.70975022,231.598
1633452012,537376682,18.64997888,42.29497179,-83.70975081,231.612
1633452012,636983119,18.74958539,42.29497226,-83.70975182,231.659
1633452012,686908028,18.79951024,42.29497242,-83.70975224,231.682
1633452012,738047929,18.85065007,42.29497246,-83.70975275,231.661
1633452012,787849349,18.90045166,42.29497187,-83.70975353,231.632
1633452012,838230797,18.95083308,42.29497199,-83.70975427,231.704
1633452012,887760843,19.00036311,42.29497235,-83.70975474,231.714
1633452013,37663890,19.15026617,42.29497365,-83.70975629,231.744
1633452013,87687206,19.20028949,42.29497315,-83.70975692,231.718
1633452013,137417258,19.25001955,42.29497372,-83.70975728,231.722
1633452013,187384089,19.29998636,42.29497436,-83.70975769,231.754
1633452013,240367785,19.35297012,42.29497445,-83.70975809,231.741
1633452013,287301338,19.39990354,42.29497389,-83.70975882,231.702
1633452013,387282541,19.49988484,42.2949756,-83.70975995,231.768
1633452013,437123658,19.54972601,42.29497563,-83.7097606,231.767
1633452013,487262690,19.59986496,42.2949761,-83.70976115,231.773
1633452013,586969849,19.69957209,42.29497675,-83.70976211,231.746
1633452013,638312597,19.75091481,42.29497869,-83.70976198,231.883
1633452013,686858901,19.79946113,42.29497824,-83.70976252,231.865
1633452013,737959335,19.85056162,42.29497837,-83.70976308,231.871
1633452013,787736140,19.90033841,42.29497929,-83.70976346,231.923
1633452013,836670054,19.94927239,42.29498133,-83.70976323,232.061
1633452013,887621275,20.0002234,42.29498054,-83.70976389,232.028
1633452013,987671569,20.10027385,42.29498017,-83.70976541,232.053
1633452014,37457195,20.15005946,42.29497867,-83.70976632,231.975
1633452014,87505205,20.20010734,42.29497923,-83.70976688,231.99
1633452014,137335161,20.2499373,42.29497961,-83.70976747,232.007
1633452014,187284991,20.29988718,42.29497914,-83.70976811,231.995
1633452014,287222737,20.39982486,42.29498094,-83.70976883,232.104
1633452014,337309862,20.44991207,42.29498071,-83.70976928,232.076
1633452014,437058179,20.54966044,42.29498288,-83.70976988,232.211
1633452014,486981353,20.59958363,42.29498392,-83.70977046,232.257
1633452014,636831524,20.74943376,42.29498382,-83.70977202,232.304
1633452014,686971065,20.79957318,42.2949844,-83.70977257,232.338
1633452014,737736170,20.85033846,42.29498458,-83.70977314,232.355
1633452014,787731752,20.90033388,42.29498541,-83.70977368,232.36
1633452014,837643259,20.95024538,42.29498725,-83.70977374,232.481
1633452014,887592396,21.00019455,42.29498639,-83.70977447,232.442
1633452014,937710693,21.050313,42.29498599,-83.70977521,232.451
1633452014,987629494,21.10023165,42.29498578,-83.70977574,232.455
1633452015,87556653,21.20015883,42.29498634,-83.70977682,232.473
1633452015,137382743,21.24998498,42.29498666,-83.70977747,232.476
1633452015,187334724,21.29993701,42.29498717,-83.70977807,232.507
1633452015,287284169,21.39988637,42.29498671,-83.70977915,232.536
1633452015,337074967,21.44967723,42.29498605,-83.70977979,232.51
1633452015,437101750,21.54970407,42.29498578,-83.70978131,232.443
1633452015,537951255,21.65055346,42.29498631,-83.70978236,232.453
1633452015,587026151,21.69962835,42.29498623,-83.70978294,232.475
1633452015,687681154,21.80028343,42.29498685,-83.70978427,232.485
1633452015,836572971,21.94917512,42.29498676,-83.709786,232.435
1633452015,886515795,21.99911809,42.29498706,-83.70978651,232.436
1633452015,937540368,22.05014253,42.29498697,-83.70978726,232.449
1633452016,37348115,22.14995027,42.29498705,-83.70978862,232.44
1633452016,87321430,22.19992375,42.29498773,-83.70978921,232.451
1633452016,137495742,22.25009799,42.29498851,-83.70978963,232.485
1633452016,187315587,22.29991794,42.294989,-83.70979017,232.512
1633452016,240313065,22.35291529,42.29498873,-83.70979064,232.554
1633452016,436910370,22.54951262,42.29499027,-83.70979281,232.633
1633452016,486822646,22.59942484,42.29498974,-83.70979347,232.616
1633452016,637734622,22.75033689,42.29498861,-83.70979564,232.564
1633452016,686703233,22.79930544,42.29498929,-83.70979617,232.565
1633452016,737825185,22.85042739,42.29498939,-83.70979672,232.561
1633452016,787581799,22.90018392,42.29498815,-83.70979746,232.531
1633452016,837533320,22.95013547,42.29498855,-83.70979798,232.605
1633452016,887488613,23.00009084,42.2949895,-83.70979845,232.612
1633452016,937552039,23.05015421,42.29498953,-83.70979909,232.599
1633452016,987396625,23.09999895,42.29499033,-83.70979963,232.627
1633452017,37368083,23.14997029,42.29499076,-83.70980007,232.655
1633452017,87314755,23.19991708,42.29499004,-83.70980071,232.634
1633452017,137308969,23.24991131,42.29499002,-83.70980118,232.664
1633452017,241223683,23.35382581,42.29498909,-83.70980302,232.569
1633452017,337226054,23.44982839,42.29498961,-83.70980403,232.556
1633452017,437063760,23.54966593,42.29499093,-83.70980504,232.687
1633452017,492837176,23.60543942,42.2949909,-83.70980559,232.696
1633452017,536832690,23.6494348,42.29499115,-83.7098061,232.692
1633452017,587782959,23.70038509,42.29499153,-83.70980667,232.71
1633452017,687699336,23.80030155,42.29499284,-83.70980744,232.795
1633452017,787618841,23.90022111,42.29499315,-83.70980863,232.799
1633452018,187446684,24.30004883,42.29499431,-83.70981275,232.864
1633452018,287282390,24.3998847,42.29499525,-83.70981344,232.93
1633452018,339490430,24.45209265,42.29499538,-83.70981399,232.924
1633452018,387030192,24.49963236,42.29499479,-83.70981463,232.918
1633452018,486960756,24.59956288,42.29499631,-83.70981514,233.03
1633452018,536914128,24.64951634,42.29499575,-83.70981598,233.009
1633452018,587914024,24.70051622,42.29499618,-83.70981659,233.035
1633452018,637975612,24.75057793,42.29499619,-83.70981721,233.031
1633452018,687753724,24.80035591,42.29499578,-83.70981778,233.018
1633452018,786671117,24.8992734,42.29499562,-83.709819,233.018
1633452018,837720345,24.95032263,42.29499539,-83.70981976,232.968
1633452018,887682226,25.00028443,42.29499619,-83.70982039,232.992
1633452018,937651540,25.05025387,42.29499582,-83.70982094,232.977
1633452019,37435947,25.15003824,42.29499407,-83.70982275,232.88
1633452019,87314126,25.19991636,42.29499396,-83.70982329,232.877
1633452019,137413404,25.25001574,42.29499458,-83.70982362,232.865
1633452019,191531102,25.30413342,42.29499463,-83.7098243,232.876
1633452019,243078167,25.35568047,42.29499451,-83.70982494,232.869
1633452019,287101162,25.3997035,42.29499414,-83.7098255,232.859
1633452019,386968688,25.49957085,42.29499468,-83.70982664,232.913
1633452019,586796398,25.69939852,42.29499461,-83.70982899,232.891
1633452019,637761233,25.75036335,42.2949949,-83.70982958,232.915
1633452019,687711023,25.80031323,42.2949952,-83.70983015,232.925
1633452019,737666364,25.8502686,42.29499476,-83.70983086,232.925
1633452019,837486343,25.9500885,42.29499297,-83.70983234,232.776
1633452019,887440128,26.00004244,42.29499254,-83.70983297,232.786
1633452019,937427951,26.05003023,42.29499261,-83.70983369,232.831
1633452019,987584355,26.10018659,42.29499306,-83.70983432,232.834
1633452020,37423790,26.15002608,42.29499373,-83.70983473,232.848
1633452020,87326921,26.19992924,42.294994,-83.70983519,232.866
1633452020,137271561,26.24987388,42.29499305,-83.70983595,232.881
1633452020,187359133,26.29996133,42.29499275,-83.70983658,232.856
1633452020,240151566,26.35275388,42.29499312,-83.70983701,232.895
1633452020,287266432,26.39986873,42.29499359,-83.70983754,232.907
1633452020,337189796,26.44979215,42.29499454,-83.70983794,232.92
1633452020,386977017,26.49957919,42.29499499,-83.70983847,232.925
1633452020,436963137,26.54956532,42.2949955,-83.70983886,233.052
1633452020,637866048,26.75046825,42.29499511,-83.70984124,233.066
1633452020,687687838,26.80029011,42.29499556,-83.70984197,233.09
1633452020,737615779,26.85021806,42.29499598,-83.70984254,233.086
1633452020,779250818,26.89185309,NaN,NaN,NaN
1633452020,887495773,27.00009799,42.29499534,-83.70984442,233.116
1633452020,987789700,27.10039186,42.29499437,-83.70984581,233.121
1633452021,37483973,27.15008616,42.29499568,-83.7098462,233.197
1633452021,87302814,27.19990516,42.294996,-83.70984669,233.183
1633452021,137266418,27.24986863,42.29499479,-83.70984743,233.158
1633452021,187071152,27.29967332,42.29499385,-83.70984822,233.199
1633452021,243241870,27.35584402,42.29499449,-83.70984863,233.24
1633452021,287134113,27.3997364,42.29499499,-83.70984906,233.224
1633452021,337182957,27.44978523,42.29499522,-83.70984953,233.205
1633452021,386914907,27.4995172,42.29499538,-83.70985018,233.199
1633452021,537752999,27.65035534,42.29499518,-83.70985203,233.217
