Sec,NanoSec,v_x,v_y,v_z,w_x,w_y,w_z
1632492901,184381723.4,-0.551327801,0.037014648,-0.029893575,0.140347225,0.160220533,0.09695817
1632492901,217896223.1,-0.412009435,-0.041372799,0.099560662,0.115014173,-0.144084422,0.025700896
1632492901,251171112.1,-0.34786702,-0.010672257,0.043390157,0.008633085,-0.187435744,-0.057926748
1632492901,284402847.3,-0.282229171,-0.00629139,0.031275359,-0.041599937,-0.136283643,-0.094474617
1632492901,317988872.5,-0.223790353,-0.020997047,0.052624856,0.052430661,-0.17937396,-0.139898836
1632492901,351212263.1,-0.209944992,-0.02075778,0.051650937,0.255738018,-0.232677841,-0.121522419
1632492901,384357690.8,-0.259516102,0.012729148,-0.00357152,0.506182093,-0.155861208,0.06257932
1632492901,417882680.9,-0.355524801,0.023028175,-0.01215774,0.725739342,-0.080776323,0.167817155
1632492901,451151847.8,-0.48217325,0.035546982,-0.020949826,0.890014719,0.013277394,0.174285664
1632492901,484494686.1,-0.506528869,0.013947593,0.034472445,0.872481155,-0.044874975,0.179294686
1632492901,517968177.8,-0.505069944,0.014825002,0.044431736,0.814959514,-0.203668588,0.224641889
1632492901,551937580.1,-0.478190361,0.033027513,0.008566895,0.784183624,-0.218755183,0.241904279
1632492901,585288047.8,-0.486931191,0.013712387,0.077842886,0.780609898,-0.346330934,0.112736895
1632492901,617931366,-0.438865784,0.032936317,0.022579598,0.573465059,-0.420922755,0.112105397
1632492901,651075840,-0.471371515,0.062837052,-0.048416607,0.517161117,-0.30687396,0.283921494
1632492901,684459686.3,-0.541754554,0.106018771,-0.158237853,0.522280337,-0.006907433,0.24257972
1632492901,717910766.6,-0.645853813,0.1016097,-0.094301318,0.39961057,0.228929751,0.197875572
1632492901,751057624.8,-0.65191856,0.058514116,0.082797879,0.196668941,0.107546545,0.227351312
1632492901,784442663.2,-0.55781396,0.05248,0.076463421,0.098541374,0.008612898,0.183992499
1632492901,817919731.1,-0.437261062,0.036252338,0.088531465,0.10363026,-0.074409175,0.094117268
1632492901,851113319.4,-0.305566456,0.029209788,0.051446475,0.058447538,-0.031651071,0.094209994
1632492901,884391784.7,-0.125489682,-0.01496276,0.130048039,-0.053371994,-0.161493612,-0.018122714
1632492901,917812347.4,-0.082553467,0.004442082,0.028062075,-0.031519417,-0.210387659,-0.127250361
1632492901,951307296.8,-0.104652172,0.007758207,0.026197792,0.040972049,-0.211043923,-0.119214149
1632492901,984588623,-0.213212639,0.048821686,-0.080911646,0.080626761,-0.124301879,-0.017980516
1632492902,18758296.97,-0.325475372,0.066265127,-0.090421178,-0.067880846,-0.00388126,-0.024078581
1632492902,52217721.94,-0.494595048,0.086608867,-0.081978597,-0.324061719,0.110443042,-0.089055053
1632492902,84537744.52,-0.53054476,0.088298477,-0.076322598,-0.500985586,0.243196025,-0.167373359
1632492902,117846250.5,-0.613297332,0.092565905,-0.068744872,-0.654255511,0.424754959,-0.245618315
1632492902,151350736.6,-0.589630877,0.020047691,0.137985049,-0.633139444,0.286374574,-0.233017837
1632492902,184620857.2,-0.548827661,0.006364044,0.141736562,-0.592432313,-0.030067491,-0.25746133
1632492902,217882156.4,-0.509038787,0.026140979,0.057713274,-0.631513863,-0.200020938,-0.25271308
1632492902,251208782.2,-0.497025893,0.082195811,-0.107213757,-0.623633481,0.01635759,-0.398723956
1632492902,284516334.5,-0.495281666,0.072369999,-0.095206614,-0.606797192,0.172210683,-0.445823165
1632492902,317877292.6,-0.568558889,0.08411482,-0.126657957,-0.637807677,0.379278786,-0.312223461
1632492902,351221561.4,-0.621245654,0.046242189,-0.049913955,-0.665466548,0.567556085,-0.152200954
1632492902,384476661.7,-0.570228095,-0.1074797,0.255180423,-0.588018686,0.173860537,-0.136475958
1632492902,417762279.5,-0.57988728,0.053821599,-0.083442083,-0.391326994,0.143639143,-0.141665364
1632492902,451263904.6,-0.644277679,0.046218807,-0.069223853,-0.270165453,0.294713,0.105666811
1632492902,484560251.2,-0.671837335,-0.028988475,0.077253435,-0.136741381,0.15304768,0.193093545
1632492902,517875194.5,-0.67205203,-0.024681285,0.073822623,0.033766839,0.067598534,0.160395503
1632492902,551281690.6,-0.689767441,-0.044425846,0.119336953,0.020828553,-0.09602318,0.153827044
1632492902,584531784.1,-0.613387464,-0.008222858,0.053955741,-0.037273879,-0.157799207,0.085433293
1632492902,617760658.3,-0.515804574,0.002827346,0.029594396,-0.061068287,-0.010417754,-0.003458898
1632492902,651090145.1,-0.378001455,0.000483739,0.024824642,-0.074629214,0.01593817,0.026601501
1632492902,684642791.7,-0.23188181,-0.008186598,0.03112865,-0.038546119,-0.112375274,-0.066851216
1632492902,717930316.9,-0.21389619,0.024838542,-0.032200385,-0.020536324,-0.074924704,-0.093038972
1632492902,751158714.3,-0.216144148,-0.013169254,0.038221026,-0.050075186,-0.112618321,-0.096259111
1632492902,784603595.7,-0.213324328,-0.012641299,0.036421078,-0.047359205,-0.19708682,-0.149005637
1632492902,817859649.7,-0.284441281,0.001669133,0.013701891,-0.028680311,-0.210675636,-0.123135399
1632492902,851206302.6,-0.360184668,0.002418144,0.016930698,-0.015959049,-0.273220017,-0.124482479
1632492902,884972810.7,-0.466507181,0.020046244,-0.008010091,0.005344925,-0.249622375,-0.066644449
1632492902,918164253.2,-0.656218147,0.055614855,-0.056195741,-0.02379639,-0.119658166,0.155752682
1632492902,951190710.1,-0.779432841,0.05964097,-0.044999336,0.04831585,0.178314441,0.292772469
1632492902,984716415.4,-1.03383302,0.044253838,0.000775221,0.177302204,0.658005576,0.035589931
1632492903,17898321.15,-1.159339488,0.026197027,0.013620852,0.196467017,0.739285946,-0.152747976
1632492903,51126718.52,-1.068078604,-0.069834289,0.172890073,0.163338358,0.215037254,0.071967731
1632492903,84618568.42,-0.785337989,-0.075509174,0.188235259,0.004878953,-0.649572431,0.241013487
1632492903,117934227,-0.494469824,0.046761449,-0.045116674,-0.042660358,-0.736090135,0.190439765
1632492903,151241779.3,-0.235962859,0.039656041,-0.046079241,0.117062383,-0.677990548,0.283917426
1632492903,184651851.7,-0.214689635,0.063119,-0.088074911,0.224087913,-0.304644893,0.321327589
1632492903,217901706.7,-0.233453984,0.064527473,-0.082833463,0.082509261,-0.130189673,0.243578946
1632492903,251169681.5,-0.196212619,0.028125386,-0.014288033,-0.133055399,-0.140772726,0.106388457
1632492903,284543752.7,-0.152329582,0.027674811,-0.021603343,-0.141500748,-0.148102299,-0.090598349
1632492903,317894697.2,-0.129420149,0.01914468,-0.010224132,0.047676761,-0.110072037,-0.161973367
1632492903,351155281.1,-0.134987408,0.032835373,-0.037231329,0.084505324,-0.080766168,-0.154145798
1632492903,384588241.6,-0.074190122,0.026239161,-0.037572367,0.069386883,-0.040358125,-0.146640459
1632492903,418038845.1,-0.006382538,0.011334578,-0.021472466,-0.001424353,-0.058659404,-0.168471141
1632492903,451273918.2,0.084660651,-0.025474451,0.035863304,-0.009074149,-0.073496576,-0.242724905
1632492903,484590768.8,0.203160621,-0.121862432,0.212411089,0.061840622,-0.28797011,-0.491937575
1632492903,534558296.2,0.102846073,-0.043420562,0.078995967,0.239628484,-0.486535262,-0.925014915
1632492903,584575176.2,-0.13084461,0.301091764,-0.636263399,0.173545438,-0.345999646,-0.455763659
1632492903,618056774.1,-0.17966438,0.143760151,-0.307864391,0.372871376,-0.187622025,-0.141363756
1632492903,651416301.7,-0.32877871,0.117870854,-0.253442823,0.420536971,-0.166838537,0.088532266
1632492903,684689283.4,-0.361896512,0.038513362,-0.064112772,0.357349432,-0.218555766,0.506022667
1632492903,718105793,-0.502830107,-0.068451973,0.227763725,0.371418429,-0.164020177,0.49677838
1632492903,751331806.2,-0.653433353,-0.12893253,0.410748119,0.098101601,-0.45091981,-0.440242254
1632492903,784564733.5,-0.457585939,0.142935202,-0.291433709,-0.090919654,-0.439321759,0.19118656
1632492903,817991256.7,-0.719366392,0.103059638,-0.138886827,0.033231224,-0.134094471,0.093153319
1632492903,851324796.7,-0.80707028,0.122526692,-0.17583612,0.227532724,0.275393834,-0.051395121
1632492903,884612798.7,-0.942350943,0.133630523,-0.191406137,0.226401143,0.507074073,0.214385784
1632492903,917900800.7,-1.074006295,0.007716091,0.168412678,0.185838952,0.706411616,0.519236473
1632492903,951201915.7,-1.132871636,-0.063110642,0.379849561,0.300987588,0.709062754,0.20248283
1632492903,984502792.4,-1.452743239,0.112678016,-0.028598888,0.098087037,1.118026054,0.494604777
1632492904,17924785.61,-1.463237226,0.035482354,0.200581138,0.009822242,1.466542682,0.753539176
1632492904,51425933.84,-1.570104561,-0.034929228,0.424699843,0.094989902,1.869534857,0.720588988
1632492904,84694862.37,-1.459792273,-0.217208341,0.808751834,0.546839835,1.935248988,-0.767851699
1632492904,117970705,-0.594230813,0.106437731,-0.241477773,0.369602834,0.177414275,0.433428772
1632492904,151352882.4,-0.637826102,0.111680864,-0.225965664,0.32085085,0.038692805,0.770715027
1632492904,184553623.2,-0.657520989,0.097277652,-0.148829055,0.311517,0.041087915,0.393633909
1632492904,217874288.6,-0.544816674,0.06340298,-0.063217065,0.315204078,0.105623076,0.022819732
1632492904,251326799.4,-0.336057648,0.033369604,-0.019672169,0.231118445,0.096028428,0.154262471
1632492904,284674167.6,-0.102340339,0.01441854,-0.019348701,-0.054346418,-0.071076263,-0.01647303
1632492904,318003177.6,0.100703689,-0.051713414,0.139137761,-0.251162449,-0.40560042,0.068139506
1632492904,351390838.6,0.179596272,-0.041967269,0.07951005,-0.178754192,-0.594325408,0.040777806
1632492904,384597301.5,0.142833303,0.033041088,-0.149996842,0.068553122,-0.092064062,0.136515074
1632492904,417874336.2,0.056168627,0.022178139,-0.089500165,0.131779976,0.12330961,0.039541119
1632492904,451357841.5,0.022057768,-0.009834803,0.024659676,0.114585522,0.062609715,-0.1184639
1632492904,484571218.5,0.010818653,-0.003820806,0.009068645,0.06290888,0.03585056,-0.07018038
1632492904,517848253.3,0.006375393,0.001057293,-0.005473291,0.017491237,0.050012127,-0.030051961
1632492904,551344871.5,0.02037636,-0.01216762,0.033685349,-0.015436216,-0.0432286,0.011365815
1632492904,584639072.4,0.039040491,-0.016752339,0.042611466,-0.024066467,-0.191792505,0.051039137
1632492904,617951870,0.008056661,0.002745166,-0.011687181,-0.016419925,-0.136607358,0.089763002
1632492904,651385307.3,-0.079929534,0.024673819,-0.053366955,-0.017313153,-0.046933818,0.093183693
1632492904,684732914,-0.204674399,0.047264305,-0.08280156,-0.02042079,0.108132171,0.04936589
1632492904,717970371.2,-0.417413059,0.1231242,-0.259387821,-0.08293331,0.463425711,-0.119941963
1632492904,751318216.3,-0.558863144,0.135610893,-0.265168456,-0.237546145,0.915781982,-0.100645627
1632492904,784778595,-0.592038443,0.074884977,-0.086013592,-0.297594108,0.937236753,-0.135227936
1632492904,817971706.4,-0.587463219,0.050578462,-0.031892356,-0.298056992,0.834025453,0.044502745
1632492904,851244211.2,-0.598661545,0.037305022,-0.000701381,-0.067317182,0.355307844,0.019903341
1632492904,884680748,-0.697360298,0.168443185,-0.372530225,0.094800699,0.420086055,-0.200704684
1632492904,917989254,-0.893030037,0.190694767,-0.441628283,-0.04602019,0.75702849,-0.228752662
1632492904,951398372.7,-0.999294133,0.096313007,-0.203219775,-0.186981732,0.648469035,-0.246664199
1632492904,984841823.6,-0.952375049,-0.050116937,0.176092548,-0.238346976,0.085643839,-0.059988992
1632492905,18055915.83,-0.884606221,0.069538465,-0.157722495,-0.017612143,-0.13140535,-0.060553968
1632492905,51383256.91,-0.70936248,0.070410116,-0.160670378,0.242005446,0.004480087,0.244528067
1632492905,84891796.11,-0.675484177,0.048072034,-0.075846548,0.16949397,-0.231789146,0.535849086
1632492905,118115425.1,-0.605704069,-0.014577868,0.11719326,0.223937035,-0.501216242,-0.054907455
1632492905,151382923.1,-0.277704508,-0.008202443,0.060220219,0.330558257,-0.661258981,-0.318696877
1632492905,184760332.1,-0.101082689,-0.02403325,0.087595449,0.332504903,-0.768284353,-0.180684103
1632492905,217966318.1,0.005046401,-0.014834868,0.047331949,0.436246119,-0.579812355,-0.253956216
1632492905,251354694.4,0.11362689,-0.016403353,0.040379115,0.495820457,-0.427282933,-0.144135389
1632492905,284739732.7,0.090334854,0.00239044,-0.022081338,0.357237548,-0.268270316,-0.048755098
1632492905,317900657.7,0.031366587,0.000270377,-0.00586917,0.096046084,-0.117489043,-0.020314612
1632492905,351286649.7,-0.034247867,0.012433746,-0.04125411,-0.08167401,0.045928324,0.038010125
1632492905,401362180.7,-0.019577529,0.000151008,0.002703391,-0.038614462,0.039192585,0.086869884
1632492905,451319694.5,-0.005111782,-0.009197065,0.034909764,0.024868423,-0.118478442,0.006633464
1632492905,484737157.8,0.00637193,-0.014262109,0.051699402,-0.005198445,-0.23840207,-0.06068028
1632492905,518135547.6,0.006814502,-0.016866696,0.061370513,0.004134708,-0.38352942,-0.062154679
1632492905,551452159.9,-0.022829439,-0.017491823,0.069367557,-0.043809413,-0.51069181,-0.036544196
1632492905,584711074.8,-0.04853645,-0.023170644,0.095599015,-0.1319751,-0.611862469,0.042523362
1632492905,618149757.4,-0.045909652,-0.05192915,0.198750816,-0.233108477,-0.867365788,0.057890301
1632492905,651495218.3,-0.077146702,-0.013807315,0.069262734,-0.259896,-0.883142265,0.020492788
1632492905,684788227.1,-0.355128429,0.104467136,-0.267784733,-0.038395195,0.055865423,-0.138204087
1632492905,718221664.4,-0.459903417,0.040750708,-0.028077138,-0.000491158,0.10615591,-0.194311268
1632492905,751400709.2,-0.570502056,0.03039233,0.024980367,-0.096321851,0.0755495,-0.056220187
1632492905,784745693.2,-0.706746695,0.056074237,-0.028279749,-0.144269581,0.154144273,0.20971688
1632492905,818229198.5,-0.832408851,0.069939056,-0.025090979,-0.188118613,0.189805346,0.325033714
1632492905,851444244.4,-0.840941338,0.065469098,0.003002462,-0.201062887,0.024997066,-0.02952644
1632492905,884706258.8,-0.773971289,0.019342196,0.119916533,-0.136622302,-0.22587199,-0.351636078
1632492905,918131351.5,-0.727754063,0.010176953,0.11588992,-0.140192818,-0.403795665,-0.38903803
1632492905,951410293.6,-0.747354689,0.079982899,-0.120547233,-0.127678367,-0.068862141,-0.355642315
1632492905,984719276.4,-0.753122667,0.074245818,-0.121502923,-0.1180608,0.202577394,-0.154511041
1632492906,18163204.19,-0.832586855,0.068455677,-0.107900052,-0.121419517,0.295838302,-0.077520446
1632492906,51425218.58,-0.894329803,0.011062187,0.058443943,-0.162182298,0.302964608,-0.009097895
1632492906,84688663.48,-0.768456196,-0.089727746,0.344789197,-0.207990172,-0.280756385,0.217313121
1632492906,118142128,-0.754474664,0.055978619,-0.055834201,-0.090967791,-0.368967269,0.173040741
1632492906,151867389.7,-0.839370842,0.11553998,-0.200790198,-0.032034205,0.074489025,0.027026848
1632492906,185065269.5,-0.923917734,0.091489768,-0.121306222,-0.067306243,0.318904778,0.053197468
1632492906,218121051.8,-0.909337058,0.044950419,0.005485612,-0.042920486,0.212519378,0.076427844
1632492906,251640796.7,-0.957670563,0.047729128,0.006950898,-0.00109578,0.199219944,0.120522802
1632492906,284880638.1,-0.978196229,0.01232879,0.114551505,-0.005235091,0.017994937,0.085622334
1632492906,318171262.7,-0.916682854,0.008143764,0.124854648,-0.052917412,-0.269255026,0.01750479
1632492906,351525783.5,-0.918779916,0.086318945,-0.081746485,-0.021220712,-0.138611779,0.077224857
1632492906,384725809.1,-0.929859025,0.092855434,-0.093783777,0.00070141,0.122285589,0.011650786
1632492906,418101787.6,-0.911057349,0.067965434,-0.031966541,-0.052265908,0.075554476,-0.035318536
1632492906,451522827.1,-0.906379126,0.06575158,-0.033752049,-0.065539127,0.070352229,-0.088968146
1632492906,484794616.7,-0.89684164,0.035295978,0.039877842,-0.037796112,-0.010117404,-0.091275621
1632492906,518129825.6,-0.857336173,-0.01315963,0.160099826,-0.00129297,-0.28159275,-0.167377016
1632492906,551581382.8,-0.834985583,0.060257137,-0.046436087,0.063652035,-0.271877579,-0.107357478
1632492906,584805727,-0.823145246,0.094060245,-0.137536364,0.101689807,0.064276627,0.154714614
1632492906,618078708.6,-0.777279539,0.06782804,-0.057272461,-0.005155533,0.059209547,0.302351801
1632492906,651543617.2,-0.742346524,0.066328992,-0.045240304,-0.005740057,0.067012951,0.137496097
1632492906,684701204.3,-0.71133441,0.047103324,0.008720791,0.012130823,0.083082272,0.112396846
1632492906,734729766.8,-0.431217962,0.011306812,0.056806611,0.016553932,-0.03973236,0.034738207
1632492906,801498174.7,-0.198211976,-0.001769386,0.047416419,0.123083393,-0.207852592,-0.055233607
1632492906,851388216,-0.13496946,-0.012048821,0.0652575,0.170007225,-0.306988052,-0.014976887
1632492906,884823322.3,-0.132874697,0.005142337,0.017137167,0.280759227,-0.343274152,0.064688123
1632492906,918210744.9,-0.225939928,0.040309754,-0.06189992,0.436533079,-0.248123565,0.244245656
1632492906,951557159.4,-0.304164531,0.047687795,-0.059229127,0.596856661,-0.219407324,0.098922336
1632492906,984942197.8,-0.464001647,0.067990731,-0.073191366,0.634839288,-0.089513079,0.114920004
1632492907,18185615.54,-0.593198362,0.081701479,-0.077144824,0.557209778,0.031372058,0.00393371
1632492907,51567316.06,-0.71820461,0.094841934,-0.085100143,0.379556395,0.229380802,0.037713237
1632492907,84984779.36,-0.749947248,0.060763117,0.072987279,0.240983025,0.116955182,0.07709468
1632492907,118153572.1,-0.751100988,0.063973133,0.071331279,0.176098392,-0.095120158,0.112666483
1632492907,151468753.8,-0.753938117,0.080235823,0.015168745,0.155875583,-0.128279489,0.100545986
1632492907,184895277,-0.780821198,0.08701718,0.010296693,0.113037113,-0.139548878,0.05159995
1632492907,218208789.8,-0.8290202,0.096125387,-0.001853018,0.051083803,-0.049776117,-0.015146758
1632492907,268157720.6,-0.879294118,0.098329295,-0.005283224,0.015172059,0.005500864,-0.141043658
1632492907,318136692,-1.005269311,0.10806497,-0.021075337,-0.082872804,0.047594277,-0.150328139
1632492907,351574420.9,-0.883541344,0.091441539,-0.024234724,-0.122074951,0.009032233,-0.165367639
1632492907,384901285.2,-0.822189813,0.080258463,-0.011834548,-0.175827268,-0.076129065,-0.042941767
1632492907,418121337.9,-0.757504455,0.065503251,0.024313007,-0.168279905,-0.218978663,-0.077722251
1632492907,451526165,-0.74513512,0.062316139,0.022709842,-0.052797349,-0.290036626,-0.225211775
1632492907,484916210.2,-0.777525829,0.090270407,-0.09689,0.078490031,-0.078683612,-0.009883455
1632492907,518164157.9,-0.814912771,0.095812974,-0.106041585,0.247209361,0.095440739,0.077138277
1632492907,551423311.2,-0.855255919,0.097340707,-0.100593322,0.287841104,0.121876622,-0.017485078
1632492907,584898233.4,-0.899052897,0.087304464,-0.039663377,0.207811673,0.199543357,0.042976566
1632492907,618353366.9,-0.90547797,0.057921916,0.129784804,0.169684257,0.139879151,0.273423564
1632492907,651538848.9,-0.902572535,0.090539035,0.010666101,0.22692185,0.131742123,0.404736686
1632492907,684898138,-0.870745952,0.08397545,0.086439216,0.272678985,0.071306589,0.355793116
1632492907,718285560.6,-0.861952303,0.094984864,0.077091153,0.277718681,0.002806827,0.327122767
1632492907,751493692.4,-0.865875856,0.113179868,0.020004237,0.294840539,0.153330555,0.230532998
1632492907,784867286.7,-0.847329974,0.107452621,0.068678242,0.323664995,-0.00488216,0.090324027
1632492907,818276166.9,-0.843778777,0.117142849,0.021222687,0.360971099,-0.084369528,0.09239415
1632492907,851561069.5,-0.841713344,0.128676413,-0.052485767,0.343492022,0.079617736,0.055855886
1632492907,884835720.1,-0.807238926,0.122191087,-0.044686987,0.186310999,0.128233436,-0.028046222
1632492907,918232679.4,-0.787112124,0.120343222,-0.073632917,0.040955061,0.139385811,-0.103068925
1632492907,951553821.6,-0.779875881,0.113031682,-0.043797556,0.017653399,0.175566894,-0.064599477
1632492907,984808921.8,-0.705252717,0.098752526,-0.016474094,0.037032693,0.053733587,0.032181056
1632492908,18260955.81,-0.658898665,0.107774345,-0.144224177,0.053767731,0.162895826,0.032024942
1632492908,51609754.56,-0.524374778,0.08019981,-0.060065041,-0.01645373,0.176185643,0.101348095
1632492908,84881782.53,-0.374339127,0.059917009,-0.054637909,-0.055698731,0.157632147,0.120453399
1632492908,118267536.2,-0.176260193,0.023150955,0.020395148,-0.042021108,0.053064887,0.06746191
1632492908,151462554.9,0.001000785,-0.005282287,0.041953568,-0.014125219,-0.151890474,-0.037946335
1632492908,184781551.4,0.058375093,-0.010908934,0.020524261,0.009238362,-0.166433183,-0.120517236
1632492908,218346118.9,0.103492767,-0.016031892,0.012915401,-0.023205722,-0.171229009,-0.170531445
1632492908,251660347,0.120205363,-0.017421739,0.010374892,-0.019051515,-0.148488181,-0.180932246
1632492908,284902334.2,0.137297474,-0.019311456,0.012544554,0.004113455,-0.175874353,-0.144135317
1632492908,318273305.9,0.134177661,-0.013716643,-0.027082779,0.015442589,-0.099085037,-0.084474332
1632492908,351596355.4,0.083872215,-0.004880555,-0.047393114,0.021871682,0.028496362,0.010615829
1632492908,384856700.9,0.029294531,-0.000199866,-0.029495051,0.000459817,0.079907006,0.055032025
1632492908,418205261.2,-0.011217204,0.003755581,-0.019477225,-0.014472054,0.091248112,0.078073186
1632492908,451607227.3,-0.02139113,0.004176233,-0.011535378,-0.017771571,0.095138006,0.088263099
1632492908,484852790.8,-0.028455441,0.004675413,-0.00740335,-0.014191332,0.074172906,0.069664218
1632492908,518200874.3,-0.023312208,0.0034481,-0.002627218,0.001586259,0.017747504,0.024085038
1632492908,551715374,-0.013723901,0.001704859,0.001141704,0.016836358,-0.043478833,-0.022200698
1632492908,584875583.6,-0.00717677,0.00100732,-0.000437084,0.142782062,-0.083699106,-0.05789428
1632492908,618122577.7,0.004594794,0.001068333,-0.015609215,0.465935796,-0.041072927,0.03363263
1632492908,668203830.7,0.059074742,-0.006287513,-0.022556127,0.702770485,-0.110866222,0.053845912
1632492908,718216419.2,0.168423597,-0.024984121,0.039057467,0.577519754,-0.173213378,0.089770364
1632492908,751589775.1,0.152061804,-0.022326149,0.022804708,0.502416368,-0.158037549,0.180936601
1632492908,784809112.5,0.122283856,-0.017907827,0.00045726,0.492631731,-0.072099347,-0.006032674
1632492908,818227767.9,0.111531409,-0.016016903,0.007415225,0.435334077,-0.173425076,-0.116270755
1632492908,851684093.5,0.038960957,-0.007338942,-0.065327554,0.500096248,-0.149014199,0.05657275
1632492908,884983062.7,-0.08044702,0.003911898,-0.163149348,0.793743826,0.04214716,0.194890303
1632492908,918206214.9,-0.123889697,0.015840939,-0.042749368,1.065014619,0.057701566,0.237515405
1632492908,951532363.9,-0.135598006,0.033491929,0.093689783,1.091329407,-0.14808509,0.400878503
1632492908,984972238.5,-0.152126335,0.054423635,0.168932148,1.053521937,-0.273845077,0.739213658
1632492909,18302679.06,-0.12442637,0.071523458,0.232090853,0.987432785,-0.384549065,0.979614293
1632492909,51650524.14,-0.061618733,0.040582529,0.110398884,0.965704911,-0.524153646,0.723745681
1632492909,84975719.45,-0.112698594,-0.018317094,-0.178079234,0.987994146,-0.229574075,0.576716762
1632492909,118277788.2,-0.22023086,0.00080914,-0.199170181,1.168035915,-0.022744503,0.481705389
1632492909,151696682,-0.138921974,0.041787624,-0.000624493,1.197565849,-0.132938471,0.245858546
1632492909,185145854.9,-0.105609558,0.06549109,0.080193373,1.03035623,-0.297314063,0.255698584
1632492909,218359708.8,-0.212065384,0.05002438,-0.043025013,1.012726123,-0.211901358,0.439187704
1632492909,251630783.1,-0.17997112,0.064645289,0.004597579,0.925507803,-0.183966068,0.515921669
1632492909,285012722,-0.130359704,0.061370663,0.025022273,0.711793952,-0.200452628,0.556748934
1632492909,318265676.5,-0.081059625,-0.003492473,-0.061266396,0.4871012,-0.317854574,0.286909356
1632492909,351591110.2,-0.206198527,0.026618017,-0.092882138,0.384750995,-0.20098874,0.376935572
1632492909,385042190.6,-0.28290268,0.024054874,-0.149342934,0.489065158,-0.084842947,0.345328611
1632492909,418295621.9,-0.31768674,0.039370889,-0.147060717,0.539282482,-0.15304854,0.153836344
1632492909,451564312,-0.413410553,0.046865853,-0.196073028,0.411287797,0.049494755,0.103267037
1632492909,485005378.7,-0.492671849,0.068063887,-0.215085296,0.282292217,0.048524967,0.020387717
1632492909,518292188.6,-0.590185912,0.119342787,-0.200529171,0.248892355,0.081643808,-0.141714019
1632492909,551661014.6,-0.584860216,0.16627195,-0.123579594,0.121961154,-0.006938968,-0.29254737
1632492909,585139274.6,-0.593638368,0.262193647,0.016533619,-0.029094773,-0.142270928,-0.171423752
1632492909,618342161.2,-0.718793581,0.178300924,-0.173013459,-0.015798965,-0.030319697,0.03018242
1632492909,651501655.6,-0.752789809,0.189757671,-0.178906794,0.036786577,0.042993037,0.064033113
1632492909,684902668,-0.795613716,0.211238248,-0.180358163,0.064414902,0.189505007,0.080365836
1632492909,718413829.8,-0.814888926,0.22407735,-0.181311617,0.080749251,0.318888925,-0.092035362
1632492909,751724720,-0.799605307,0.266548311,-0.112490769,0.014871139,0.223172467,-0.24144014
1632492909,784950256.3,-0.789981535,0.287139375,-0.07071241,0.023690775,-0.011541796,-0.198632828
1632492909,818364620.2,-0.739736262,0.254459312,-0.075947207,0.097974613,-0.279009007,-0.165005087
1632492909,851612091.1,-0.726525788,0.104750274,-0.264736015,0.243645719,-0.261439874,-0.22896994
1632492909,884995698.9,-0.660218176,0.068646752,-0.264681545,0.301005801,-0.031395154,-0.174374258
1632492909,918441772.5,-0.685802002,0.132071532,-0.189448571,0.330644499,0.176038531,0.0372904
1632492909,951558113.1,-0.704455016,0.258672303,-0.041863323,0.340605801,0.234036343,0.302805107
1632492909,984949827.2,-0.776423676,0.285219055,-0.069686962,0.466236378,0.27515538,0.413271547
1632492910,18521785.74,-0.757445823,0.275125006,-0.092360118,0.745378139,0.22050055,0.131775786
1632492910,51752567.29,-0.587258993,0.308636927,0.030600677,0.779914225,-0.228093733,0.30768105
1632492910,84937095.64,-0.302873717,0.167018324,0.019467435,0.714207187,-0.652174009,0.38407348
1632492910,118347644.8,-0.242737403,-0.019994067,-0.144255002,0.643608569,-0.731274399,0.318156857
1632492910,151678085.3,-0.317733753,-0.099483562,-0.253148791,0.672894485,-0.069309739,0.312742092
1632492910,185019254.7,-0.266388481,-0.001188053,-0.132046416,0.642765024,0.084795249,0.250460299
1632492910,218446731.6,-0.256637639,0.062781467,-0.071189888,0.585721318,0.137573393,0.217059124
1632492910,251673698.4,-0.292211814,0.079902548,-0.077714146,0.495491267,0.158779685,0.241646805
1632492910,284972667.7,-0.373694306,0.122168008,-0.089177451,0.451311143,0.209154349,0.316660878
1632492910,318419933.3,-0.410913478,0.142400441,-0.099831534,0.454731309,0.195505756,0.319510548
1632492910,351791858.7,-0.427214068,0.148746574,-0.111070824,0.346628025,0.128213628,0.313730799
1632492910,385054588.3,-0.498215792,0.036977034,-0.239027554,0.305028949,0.161827253,0.105921375
1632492910,418301105.5,-0.530834284,0.074652916,-0.230583199,0.391881062,0.157999693,-0.098156097
1632492910,451770305.6,-0.46238573,0.214336869,-0.092323668,0.459556822,-0.120426232,-0.035306187
1632492910,485118866,-0.470874495,0.149961994,-0.140281541,0.548402789,-0.257491552,0.027191764
1632492910,518336772.9,-0.468160163,0.133802555,-0.148546179,0.654743384,-0.043525337,0.063529865
1632492910,551694870,-0.414394668,0.198134051,-0.084565281,0.68542906,0.088964642,0.239920551
1632492910,585021257.4,-0.288058282,0.246311107,8.44E-05,0.604353451,-0.087708992,0.456487609
1632492910,618348598.5,-0.282903332,0.173600001,-0.045127343,0.550653726,-0.292341121,0.536539668
1632492910,651764154.4,-0.279616099,0.07227081,-0.099965224,0.575768766,-0.214728506,0.406781082
1632492910,685076236.7,-0.069053668,-0.11662704,-0.090410496,0.414447097,-0.356375155,0.093656178
