t,X,Y,Z,qW,qX,qY,qZ
19.9,-1.37541900492318,-2.55338030397164,0.0241684449604936,-0.164813845490807,0.0625176227669133,-0.0178092652914497,0.984180254449297
20,-1.38350175601726,-2.53426812578458,0.0339477338529517,-0.224328748374665,0.0601631328806502,-0.018297836249244,0.972482493047168
20,-1.38343169221767,-2.53164506331436,0.0333383036137143,-0.2241896184309,0.0596801209600466,-0.0185792669279089,0.972539001269575
20.1,-1.38252688457087,-2.53259665012858,0.0330906900418833,-0.224274450866973,0.0594940494700059,-0.0183242683079963,0.97253568055725
20.1,-1.39755896754816,-2.51835120481824,0.0281485189631572,-0.327809006839431,0.0576007809512768,-0.0184204035791224,0.942806498599118
20.2,-1.39610413368186,-2.3684638515076,0.0125941830526628,0.525834437942679,-0.0511677465521322,0.019147068693694,-0.848830604624216
20.2,-1.26341745056629,-2.18243328162728,0.0431998383387546,0.638250860020006,-0.0399132679071584,0.0227146734719272,-0.768457425195275
20.3,-1.2667978434496,-2.18633151499439,0.046390444924361,0.637085995402049,-0.0413042199028132,0.0228186482079963,-0.769346934207679
20.3,-1.25696306207104,-2.18678907522106,0.0434326135637813,0.636554556987596,-0.0412851798106697,0.0227477001834639,-0.769789823291191
20.4,-1.25590977877014,-2.18354061154121,0.0420512082240408,0.636521612595764,-0.0414142701542074,0.0230936800297254,-0.769799829091149
20.4,-1.25665630932567,-2.17797796359382,0.0403884671056572,0.636413770414097,-0.0413870388600303,0.0225873031526874,-0.76990547444345
20.5,-1.25454295249641,-2.17833761650937,0.0398409527037267,0.636383969542671,-0.0414281714585991,0.0228266466618593,-0.76992083626882
20.5,-1.25445002811848,-2.17729189345109,0.0396364789040546,0.636383969542671,-0.0414281714585991,0.0228266466618593,-0.76992083626882
20.6,-1.25442914027031,-2.17705711029932,0.0395905824754223,0.636383969542671,-0.0414281714585991,0.0228266466618593,-0.76992083626882
20.6,-1.2544244246881,-2.1770043838881,0.0395802868116173,0.636383969542671,-0.0414281714585991,0.0228266466618593,-0.76992083626882
20.7,-1.25442333979509,-2.17699252938938,0.039577983553592,0.636383969542671,-0.0414281714585991,0.0228266466618593,-0.76992083626882
20.7,-1.2508755157126,-2.18133889241099,0.0385466907354172,0.629219615538101,-0.0422442866883426,0.0224805002017593,-0.775753003716357
20.8,-1.2469224227378,-2.16607967434101,0.0270277831028329,0.574569870841938,-0.0460073064454546,0.0216260788063397,-0.816875207109242
20.8,-1.25152193204695,-2.168007998723,0.0261734357441655,0.518457756876029,-0.0481506024806393,0.0203498180583477,-0.853503930114449
20.9,-1.26225929478273,-2.16428351204363,0.0319024436078885,-0.459888248763003,0.0497730395686388,-0.0194391685868132,0.886367622325211
20.9,-1.2741955806897,-2.1544603993989,0.0341469630406352,-0.399839881779067,0.051728729043221,-0.018664144096604,0.914933799384204
21,-1.2686470232568,-2.15499109722898,0.0348617780957372,-0.337439208587884,0.0537762155106529,-0.017633771947937,0.939644586660202
21,-1.2487892101794,-2.17010099938527,0.029654180624073,-0.274146693171335,0.0555231880291372,-0.017608660605034,0.95992223710361
21.1,-1.25772473360565,-2.17867700446324,0.018843680271997,-0.208160717838845,0.0578697922768456,-0.0164114267461461,0.976243242108649
21.1,-1.26214609271295,-2.18596176851847,0.0125146933379109,-0.142613829556507,0.0583549105199895,-0.0156594515542196,0.987932579488323
21.2,-1.27097863564283,-2.17703063344111,0.00945761689398109,-0.0753899811288146,0.0607348019567399,-0.0154710102381716,0.995182537235698
21.2,-1.2714199742857,-2.1788211451612,0.00212605891636642,-0.00499307255976629,0.0627290798187609,-0.0143220265023193,0.997915332745404
21.3,-1.27373881050027,-2.17616858089129,0.00194950276205981,0.00865149267847708,0.0632613835670018,-0.0132330279562497,0.997871753280315
21.3,-1.27367826783059,-2.17503882415632,0.00161370491545096,0.00841244208907628,0.0629135850472003,-0.0132455138488725,0.99789561979071
21.4,-1.27381402931748,-2.17523944349206,0.00128510207795478,0.00829016846711718,0.0629446215270278,-0.0132535193754705,0.997894579578308
21.4,-1.27380470123086,-2.17291351450221,0.00226166907054912,0.00856807515184543,0.0631700233732712,-0.0133599370752656,0.997876569680116
21.5,-1.27382716635416,-2.16858930337189,0.00300666107073962,0.00856807515184543,0.0631700233732712,-0.0133599370752656,0.997876569680116
21.5,-1.27383236626877,-2.16762824523564,0.00317329779019966,0.00856807515184543,0.0631700233732712,-0.0133599370752656,0.997876569680116
21.6,-1.27383353399545,-2.16741248669403,0.00321070520699206,0.00856807515184543,0.0631700233732712,-0.0133599370752656,0.997876569680116
21.6,-1.27444216425616,-2.16705124139492,0.00343164437359829,0.00835750821835868,0.0634086213649334,-0.0136196953859587,0.997859710926627
21.7,-1.27469236710036,-2.16689627392323,0.00359479169259034,0.00835711976574119,0.0632871552265392,-0.0135860081992223,0.997867884498625
21.7,-1.24959166126656,-2.16769783704643,0.00165886112227946,0.00902019537962787,0.0638875775505363,-0.012986775288193,0.99783182810414
21.8,-1.16943474581453,-2.16422601727772,-0.00340665455055023,0.0105705945570362,0.0629953088611451,-0.0125795320872477,0.997878554216225
21.8,-1.10450982364156,-2.16776208895902,-0.00759032234118015,0.0103641326709198,0.0631637037947838,-0.0122065037502823,0.997874707838162
21.9,-1.04952011274729,-2.16565120385203,-0.010642090631558,0.0106771661150992,0.0627109042591682,-0.0123879704710462,0.997897729628821
21.9,-1.00768804945744,-2.1661023309456,-0.0123261174166873,0.0106727360907827,0.0621013617715115,-0.0128866595107865,0.997929580470041
22,-0.928321829210148,-2.16673920763712,-0.0156916760309968,0.0118344558127739,0.0600987204125323,-0.013406224650976,0.998032245271162
22,-0.854869036112883,-2.16694828697017,-0.0242167342701117,0.0122671152916189,0.0612833729202269,-0.0129503746869399,0.997960998176486
22.1,-0.667578845131616,-2.16590945275614,-0.0346556409528566,0.0121696902209469,0.0546852962484931,-0.0138695917316165,0.998333136502709
22.1,-0.49064001012512,-2.16397654108924,-0.0444867131220275,0.0114844739312045,0.0521204559837499,-0.0141497345481564,0.998474511411676
22.2,-0.415649309810888,-2.16223963485107,-0.0491157794531893,0.0109145292059797,0.0511705995691487,-0.0132018309665771,0.998543015824093
22.2,-0.415499998488819,-2.16261243653685,-0.0488624214027517,0.010678307682303,0.051065047094105,-0.0133351759701544,0.99854920148792
22.3,-0.415516538329831,-2.16187698008283,-0.0489982887966049,0.0108474652145334,0.0513111335380622,-0.0133289827567391,0.99853484580766
22.3,-0.414804000865862,-2.16279126275615,-0.0488981538010341,0.0108979542927352,0.0513118074281569,-0.0133263882858802,0.998534296048935
22.4,-0.415000508005971,-2.16261252002546,-0.0488205762747643,0.0114001747384148,0.0514482250188733,-0.0126357874558413,0.998530647017762
22.4,-0.416060079314094,-2.16098554059232,-0.0492429049542305,0.0113938943526181,0.0514496162584366,-0.0125138964144833,0.998532182032641
22.5,-0.416512491788325,-2.16021894302766,-0.0494165771500991,0.0113938943526181,0.0514496162584366,-0.0125138964144833,0.998532182032641
22.5,-0.4164990847081,-2.16018414538977,-0.0494697033008634,0.0113938943526181,0.0514496162584366,-0.0125138964144833,0.998532182032641
22.6,-0.416334177601199,-2.16093219809477,-0.0492580291022406,0.0113240033041713,0.0513268595920852,-0.0125161645128692,0.998539266158055
22.6,-0.416848158435284,-2.16104453485622,-0.0489581438603305,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
22.7,-0.417020470773038,-2.16124697020974,-0.0489524638177687,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
22.7,-0.417059133175851,-2.16129241571557,-0.0489511894865063,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
22.8,-0.417067791236682,-2.16130261877584,-0.04895090428064,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
22.8,-0.417069713293861,-2.16130490987342,-0.0489508411343941,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
22.9,-0.417070123111803,-2.16130542472775,-0.0489508278407403,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
22.9,-0.417070193430588,-2.16130554081378,-0.0489508257390417,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
23,-0.417070187531486,-2.16130556737595,-0.0489508261499478,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
23,-0.417070164521397,-2.16130557383992,-0.048950827124936,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
23.1,-0.417070137669874,-2.16130557579184,-0.0489508282265613,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
23.1,-0.417070109955945,-2.16130557673078,-0.0489508293566166,0.0114000805407494,0.0513812313866101,-0.0122682765564995,0.998538680580373
23.2,-0.416992713916791,-2.1611311498252,-0.0489208076914034,0.0115297419271465,0.0512594442930494,-0.0123825044741446,0.998542041180444
23.2,-0.418828078819938,-2.16138033638182,-0.0483869183695682,0.0116376076969586,0.0513856607495336,-0.0121338694365125,0.998537354919144
23.3,-0.419060605250642,-2.16122448954076,-0.0484221477441622,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.3,-0.418968498899013,-2.16114109758781,-0.0484934594367153,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.4,-0.41894782093518,-2.16112237601463,-0.0485094689796947,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.4,-0.41894317871249,-2.16111817300362,-0.0485130631373839,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.5,-0.418942136529058,-2.16111722942362,-0.0485138700292308,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.5,-0.418941902557884,-2.16111701758901,-0.0485140511772214,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.6,-0.418941850031131,-2.16111697003194,-0.0485140918451187,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.6,-0.418941838238825,-2.16111695935533,-0.0485141009751005,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.7,-0.418941835591441,-2.16111695695842,-0.0485141030247901,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.7,-0.4189418349971,-2.16111695642031,-0.0485141034849474,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.8,-0.41894183486367,-2.16111695629951,-0.0485141035882532,0.0118099901520639,0.0513877962905935,-0.0121250409461767,0.998535328321966
23.8,-0.41688792391151,-2.16170402401264,-0.0485647132897538,0.0116051401164949,0.051383815260404,-0.0122577974287417,0.998536314139028
23.9,-0.416731536528498,-2.16180258965235,-0.0483235380555452,0.0115196690854524,0.0520233163208293,-0.0121467489824598,0.998505547441926
23.9,-0.41790045152573,-2.16106827891153,-0.0484141168104053,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24,-0.418448266330658,-2.16037643167866,-0.0485675110570972,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24,-0.418571251212694,-2.16022110860696,-0.0486019481504151,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24.1,-0.418598861369632,-2.16018623572191,-0.0486096792490926,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24.1,-0.418605059809651,-2.16017840401891,-0.0486114148264769,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24.2,-0.418606451298794,-2.16017664308724,-0.0486118044035581,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24.2,-0.418606763622844,-2.16017624504952,-0.0486118918022905,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24.3,-0.418606833673302,-2.16017615298279,-0.0486119113616918,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24.3,-0.418606849333106,-2.16017612960685,-0.0486119156910993,0.011682091872455,0.0523211002974038,-0.0120192668516402,0.998489643620553
24.4,-0.418442628304685,-2.16077514621579,-0.0482889753214248,0.0116899457469855,0.0521977875401658,-0.0121397265769635,0.998494548399228
24.4,-0.418505486156716,-2.16093006294554,-0.0478266469202938,0.0115666176579088,0.0523182348353339,-0.0121474540769625,0.998489586835595
24.5,-0.418516445706397,-2.15967247177689,-0.0479955414871827,0.0110985336824159,0.0526568190727946,-0.012226336485984,0.998476138248363
24.5,-0.418563504540242,-2.1588877099749,-0.0482961031938183,0.0110985336824159,0.0526568190727946,-0.012226336485984,0.998476138248363
24.6,-0.418574069229463,-2.15871153183537,-0.0483635788721665,0.0110985336824159,0.0526568190727946,-0.012226336485984,0.998476138248363
24.6,-0.41857644097679,-2.15867197968351,-0.0483787268899513,0.0110985336824159,0.0526568190727946,-0.012226336485984,0.998476138248363
24.7,-0.418576973400827,-2.15866310019621,-0.0483821272978294,0.0110985336824159,0.0526568190727946,-0.012226336485984,0.998476138248363
24.7,-0.418577092895022,-2.1586611067515,-0.0483828903560772,0.0110985336824159,0.0526568190727946,-0.012226336485984,0.998476138248363
24.8,-0.418577119686076,-2.15866065922991,-0.0483830613268094,0.0110985336824159,0.0526568190727946,-0.012226336485984,0.998476138248363
24.8,-0.418577125665185,-2.15866055876955,-0.0483830993733315,0.0110985336824159,0.0526568190727946,-0.012226336485984,0.998476138248363
24.9,-0.421937481850847,-2.15754518917307,-0.0484789748732464,0.0113329429301915,0.0522421029844863,-0.0123320348927363,0.998493989964738
24.9,-0.421653955143268,-2.1582043343261,-0.0484564683255092,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25,-0.4215396723138,-2.15882529017909,-0.0483351440458895,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25,-0.421514004533534,-2.15896441454902,-0.0483079153303837,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.1,-0.421508220485783,-2.15899564585624,-0.0483018046733892,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.1,-0.421506900354944,-2.15900265506768,-0.0483004350406921,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.2,-0.421506582377722,-2.15900422639539,-0.0483001297724914,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.2,-0.42150648938494,-2.159004576913,-0.0483000634551406,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.3,-0.421506446901381,-2.15900465335759,-0.0483000507824821,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.3,-0.421506415757191,-2.15900466827251,-0.0483000501531089,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.4,-0.421506387158699,-2.15900466937397,-0.0483000522274646,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.4,-0.421506359131721,-2.15900466737429,-0.04830005490881,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.5,-0.421506331233047,-2.1590046646784,-0.0483000577264253,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.5,-0.421506303363177,-2.15900466182622,-0.0483000605746333,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.6,-0.421506275499774,-2.15900465893894,-0.0483000634297094,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.6,-0.421506247637824,-2.15900465604379,-0.0483000662863273,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.7,-0.421506219776199,-2.15900465314686,-0.0483000691432914,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.7,-0.421506191914647,-2.15900465024954,-0.0483000720003332,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.8,-0.421506164053111,-2.15900464735214,-0.0483000748573925,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.8,-0.42150613619158,-2.15900464445471,-0.0483000777144556,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.9,-0.42150610833005,-2.15900464155727,-0.0483000805715197,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
25.9,-0.421506080468519,-2.15900463865984,-0.0483000834285839,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26,-0.421506052606988,-2.1590046357624,-0.0483000862856482,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26,-0.421506024745458,-2.15900463286497,-0.0483000891427125,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.1,-0.421505996883927,-2.15900462996753,-0.0483000919997767,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.1,-0.421505969022397,-2.1590046270701,-0.048300094856841,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.2,-0.421505941160866,-2.15900462417266,-0.0483000977139053,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.2,-0.421505913299335,-2.15900462127522,-0.0483001005709695,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.3,-0.421505885437805,-2.15900461837779,-0.0483001034280338,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.3,-0.421505857576274,-2.15900461548035,-0.0483001062850981,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.4,-0.421505829714744,-2.15900461258292,-0.0483001091421624,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.4,-0.421505801853213,-2.15900460968548,-0.0483001119992266,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.5,-0.421505773991683,-2.15900460678805,-0.0483001148562909,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.5,-0.421505746130152,-2.15900460389061,-0.0483001177133552,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.6,-0.421505718268621,-2.15900460099318,-0.0483001205704195,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.6,-0.421505690407091,-2.15900459809574,-0.0483001234274837,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.7,-0.42150566254556,-2.1590045951983,-0.048300126284548,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.7,-0.42150563468403,-2.15900459230087,-0.0483001291416123,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.8,-0.421505606822499,-2.15900458940343,-0.0483001319986765,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.8,-0.421505578960968,-2.159004586506,-0.0483001348557408,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.9,-0.421505551099438,-2.15900458360856,-0.0483001377128051,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
26.9,-0.421505523237907,-2.15900458071113,-0.0483001405698694,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27,-0.421505495376377,-2.15900457781369,-0.0483001434269336,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27,-0.421505467514846,-2.15900457491625,-0.0483001462839979,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.1,-0.421505439653316,-2.15900457201882,-0.0483001491410622,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.1,-0.421505411791785,-2.15900456912138,-0.0483001519981265,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.2,-0.421505383930254,-2.15900456622395,-0.0483001548551907,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.2,-0.421505356068724,-2.15900456332651,-0.048300157712255,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.3,-0.421505328207193,-2.15900456042908,-0.0483001605693193,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.3,-0.421505300345663,-2.15900455753164,-0.0483001634263835,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.4,-0.421505272484132,-2.15900455463421,-0.0483001662834478,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.4,-0.421505244622601,-2.15900455173677,-0.0483001691405121,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.5,-0.421505216761071,-2.15900454883933,-0.0483001719975764,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.5,-0.42150518889954,-2.1590045459419,-0.0483001748546406,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.6,-0.42150516103801,-2.15900454304446,-0.0483001777117049,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.6,-0.421505133176479,-2.15900454014703,-0.0483001805687692,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.7,-0.421505105314949,-2.15900453724959,-0.0483001834258335,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.7,-0.421505077453418,-2.15900453435216,-0.0483001862828977,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.8,-0.421505049591887,-2.15900453145472,-0.048300189139962,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.8,-0.421505021730357,-2.15900452855728,-0.0483001919970263,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.9,-0.421504993868826,-2.15900452565985,-0.0483001948540905,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
27.9,-0.421504966007296,-2.15900452276241,-0.0483001977111548,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28,-0.421504938145765,-2.15900451986498,-0.0483002005682191,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28,-0.421504910284234,-2.15900451696754,-0.0483002034252834,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.1,-0.421504882422704,-2.15900451407011,-0.0483002062823476,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.1,-0.421504854561173,-2.15900451117267,-0.0483002091394119,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.2,-0.421504826699643,-2.15900450827524,-0.0483002119964762,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.2,-0.421504798838112,-2.1590045053778,-0.0483002148535405,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.3,-0.421504770976582,-2.15900450248036,-0.0483002177106047,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.3,-0.421504743115051,-2.15900449958293,-0.048300220567669,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.4,-0.42150471525352,-2.15900449668549,-0.0483002234247333,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.4,-0.42150468739199,-2.15900449378806,-0.0483002262817975,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.5,-0.421504659530459,-2.15900449089062,-0.0483002291388618,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.5,-0.421504631668929,-2.15900448799319,-0.0483002319959261,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.6,-0.421504603807398,-2.15900448509575,-0.0483002348529904,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.6,-0.421504575945867,-2.15900448219831,-0.0483002377100546,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.7,-0.421504548084337,-2.15900447930088,-0.0483002405671189,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.7,-0.421504520222806,-2.15900447640344,-0.0483002434241832,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.8,-0.421504492361276,-2.15900447350601,-0.0483002462812475,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.8,-0.421504464499745,-2.15900447060857,-0.0483002491383117,0.0112788054447154,0.0525357370527689,-0.0123380016263589,0.998479122764181
28.9,-0.422987215074437,-2.15956287547459,-0.0479163080237505,0.0111459888789833,0.0529012276545394,-0.0122266591054931,0.998462686259065
28.9,-0.423467553205016,-2.15880531086594,-0.0487325180047836,0.0111603814360684,0.0527766216635864,-0.0124690641428029,0.998466121874639
29,-0.42260987022142,-2.15886023431018,-0.0487213923554133,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29,-0.422202835814676,-2.15892868732087,-0.0487368261352468,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.1,-0.422111434640258,-2.15894405554658,-0.0487402931398811,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.1,-0.422090893429098,-2.15894750618716,-0.0487410735921497,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.2,-0.422086260347214,-2.15894828131851,-0.0487412509108268,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.2,-0.422085198655562,-2.15894845579547,-0.0487412928254399,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.3,-0.422084938744433,-2.15894849542495,-0.048741304341711,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.3,-0.422084858833801,-2.15894850478104,-0.048741309033525,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.4,-0.422084819333452,-2.15894850734073,-0.048741312193242,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.4,-0.422084788905249,-2.15894850837461,-0.0487413150090017,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.5,-0.422084760513752,-2.15894850906595,-0.0487413177475427,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.5,-0.422084732579498,-2.15894850968039,-0.048741320468748,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.6,-0.422084704747895,-2.15894851027757,-0.0487413231860614,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.6,-0.422084676939338,-2.15894851087087,-0.0487413259025011,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.7,-0.422084649135954,-2.1589485114633,-0.0487413286187446,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.7,-0.422084621333732,-2.15894851205553,-0.0487413313349441,0.0111738265289576,0.0524299540833167,-0.0126375770120391,0.998482116596379
29.8,-0.422623068928907,-2.15877092945906,-0.04890496082043,0.0111610259143837,0.0524326805057341,-0.0123938065910452,0.998485172185198
29.8,-0.422565616172379,-2.15849853233264,-0.0491704897211032,0.0112668246036187,0.0521945054330087,-0.0120190339816342,0.99850104410967
29.9,-0.422374729601426,-2.15864994403811,-0.0490362232946627,0.0110887062770876,0.0521433386685073,-0.0119055776232635,0.998507070604438
29.9,-0.422067472220115,-2.15873238558543,-0.0490843947902226,0.0110971460371267,0.0519695493537395,-0.0120255072843302,0.998514600025634
30,-0.421169325378574,-2.15840378833572,-0.0493693557243772,0.010645217046988,0.0517202857410716,-0.0120465223090022,0.998532209143571
30,-0.420592081363334,-2.15791116630543,-0.0497691938770767,0.0107671081055782,0.0517217558784573,-0.0120402087078526,0.998530902238965
30.1,-0.420466498182057,-2.15780057918531,-0.0498584908430937,0.0107671081055782,0.0517217558784573,-0.0120402087078526,0.998530902238965
30.1,-0.42043830464658,-2.15777575226928,-0.0498785381813578,0.0107671081055782,0.0517217558784573,-0.0120402087078526,0.998530902238965
30.2,-0.420431975179572,-2.15777017860075,-0.0498830389120882,0.0107671081055782,0.0517217558784573,-0.0120402087078526,0.998530902238965
30.2,-0.420430554216924,-2.15776892730471,-0.0498840494146083,0.0107671081055782,0.0517217558784573,-0.0120402087078526,0.998530902238965
