Sec,NanoSec,0-ref Sec,v_x,v_y,v_z,w_x,w_y,w_z
1633452060,43932437.9,65.90412188,-0.822054313,0.4149138,0.271567333,-0.009996996,-0.00761764,0.041440974
1633452060,77370166.78,65.9375596,-0.813308953,0.420761828,0.261657715,-0.014628611,-0.041490551,-0.031332159
1633452060,127430677.4,65.98762012,-0.781823025,0.399110948,0.258748614,-0.003699051,0.053019594,0.008035652
1633452060,177436828.6,66.03762627,-0.854856629,0.457305715,0.27232583,-0.010908031,0.022626385,0.029391222
1633452060,210743427.3,66.07093287,-0.888473838,0.425062337,0.286552597,-0.017664525,-0.005257273,-0.020431127
1633452060,260858297.3,66.12104774,-0.794691632,0.413651195,0.251425465,-0.003019712,-0.014073857,0.002249218
1633452060,312996864.3,66.1731863,-0.827933673,0.438585937,0.253684575,-0.005143663,0.052695821,0.027619576
1633452060,346306800.8,66.20649624,-0.990135,0.491352697,0.309923877,-0.017397414,-0.000655563,-0.015796761
1633452060,394077777.9,66.25426722,-0.783343677,0.392557578,0.275846843,-0.006023652,-0.018866854,-0.004022196
1633452060,443931579.6,66.30412102,-0.91254118,0.513182416,0.228437955,-0.019460558,0.035051701,-0.005933226
1633452060,477371215.8,66.33756065,-0.856097339,0.446881818,0.284797225,-0.005524774,0.032592919,0.046672878
1633452060,510734796.5,66.37092423,-0.827147296,0.428228989,0.281817004,0.00592836,-0.030666851,-0.053109734
1633452060,544082641.6,66.40427208,-0.825257004,0.44055122,0.26529178,0.007383158,-0.012169984,0.047631917
1633452060,593916177.7,66.45410562,-0.768982674,0.395190705,0.267845158,-0.015641852,0.016412883,0.005232288
1633452060,643882751.5,66.50407219,-0.910822871,0.491898442,0.276038295,0.000574073,0.011548126,-0.015377061
1633452060,694027900.7,66.55421734,-0.773866242,0.39283815,0.288884079,-0.014943716,-0.007937718,0.014462153
1633452060,760725736.6,66.62091517,-0.826628032,0.445690577,0.265356983,-0.008918461,0.042826466,0.036476546
1633452060,810735702.5,66.67092514,-0.854049461,0.45607145,0.27525673,0.001236208,-0.052453411,-0.071246379
1633452060,861836671.8,66.72202611,-0.739740326,0.390612986,0.244681277,-0.018587459,0.015979216,0.022197442
1633452060,912927627.6,66.77311707,-0.845610695,0.454814736,0.301631103,0.00436304,-0.054088381,-0.01817386
1633452060,945067405.7,66.80525684,-0.908242631,0.457444968,0.295757878,0.001194111,0.023269822,-0.030815761
1633452060,993929863,66.8541193,-0.762280464,0.377053088,0.267234433,-0.005939145,-0.001006629,-0.016870718
1633452061,43961763.38,66.9041512,-0.87217697,0.432424776,0.294954291,0.000616193,-0.068473651,-0.051728473
1633452061,77323436.74,66.93751287,-0.827566757,0.428938574,0.248559723,0.009759141,-0.046210294,0.003173427
1633452061,110675811.8,66.97086525,-0.834395368,0.445649406,0.236336958,-0.025526707,0.052503189,0.078898553
1633452061,143907308.6,67.00409675,-0.796754887,0.387834604,0.32599916,-0.033321162,-0.013538917,0.012959008
1633452061,194022655.5,67.05421209,-0.811114186,0.429735743,0.256890918,-0.007673921,0.004482564,-0.018307858
1633452061,277540683.7,67.13773012,-0.805347944,0.411592288,0.294642987,0.012684813,-0.036403928,-0.027768986
1633452061,344091653.8,67.20428109,-0.819251192,0.443440447,0.278241701,-0.025061043,-0.015750727,0.034488215
1633452061,394092083,67.25428152,-0.81111282,0.441665005,0.27535238,-0.005708476,0.018140113,0.013586158
1633452061,444069385.5,67.30425882,-0.813317612,0.419424554,0.304056854,0.003752962,-0.033193147,-0.025070088
1633452061,477251291.3,67.33744073,-0.821045826,0.425387479,0.252898739,-0.014424958,0.007770876,-0.033605404
1633452061,510653734.2,67.37084317,-0.795547746,0.426057796,0.30371259,0.007352924,-0.047488358,0.036793889
1633452061,544043541,67.40423298,-0.804158801,0.430967441,0.27433593,0.010328114,-0.035008885,-0.01323954
1633452061,627278327.9,67.48746777,-0.791814546,0.419987733,0.27299106,-0.008795089,-0.005473948,-0.001395699
1633452061,710711240.8,67.57090068,-0.868875083,0.432138183,0.321916323,-0.018016604,0.021665705,0.006875884
1633452061,744185686.1,67.60437512,-0.845681628,0.429660756,0.322459181,0.005469529,-0.040661154,-0.043845952
1633452061,777421236,67.63761067,-0.860375006,0.453995022,0.254031402,-0.002982,0.079300882,-0.02395339
1633452061,810708761.2,67.6708982,-0.826435234,0.398665384,0.328260392,0.010296811,0.000613811,0.000750234
1633452061,844116210.9,67.70430565,-0.771647156,0.362950684,0.302830597,-0.00347037,-0.106535109,-0.090318433
1633452061,877389907.8,67.73757935,-0.815197862,0.476588567,0.172364011,-0.017455607,0.056370089,0.094102278
1633452061,910701751.7,67.77089119,-0.794728505,0.36733804,0.368238702,-0.005314592,-0.040476616,0.005672822
1633452061,944101333.6,67.80429077,-0.794763976,0.416334156,0.295887313,-0.010394423,-0.045730856,-0.048147667
1633452061,977282285.7,67.83747172,-0.828538676,0.430380023,0.289568612,-0.003626139,0.041884583,0.015778991
1633452062,10621309.28,67.87081075,-0.817793024,0.406389628,0.295602784,-0.015830327,0.05536605,-0.030098623
1633452062,44097423.55,67.90428686,-0.796320625,0.389001929,0.289222269,-0.023672674,-0.03305007,-0.03885992
1633452062,77442169.19,67.93763161,-0.801571758,0.40415742,0.280086662,-0.002241469,-0.043843621,-0.033590112
1633452062,110697746.3,67.97088718,-0.797253799,0.42532767,0.274836266,0.011853192,-0.015750726,0.056938139
1633452062,143993854.5,68.00418329,-0.792263799,0.417433239,0.268584959,-0.029933127,0.022174514,0.016311235
1633452062,177416324.6,68.03760576,-0.797980178,0.40962425,0.266183289,-0.078471184,0.013899017,-0.000325617
1633452062,210720062.3,68.0709095,-0.807822957,0.419994217,0.244099942,-0.096629205,0.009772778,-0.063569575
1633452062,244051218,68.10424066,-0.795206925,0.411784607,0.26196361,-0.070671622,0.010872017,0.006889946
1633452062,277504205.7,68.13769364,-0.79974729,0.399534797,0.274102202,-0.078445682,0.0132119,0.024575768
1633452062,310721874.2,68.17091131,-0.769187885,0.382447406,0.321958813,-0.090278875,-0.071063473,-0.031206305
1633452062,344000339.5,68.20418978,-0.759447486,0.392766767,0.293456074,-0.073907752,-0.042335697,-0.074184408
1633452062,377538681,68.23772812,-0.781407937,0.424853186,0.256651963,-0.073926357,0.042934844,0.003368676
1633452062,410810232.2,68.27099967,-0.77390286,0.412397205,0.278384216,-0.081871459,-0.015548547,0.007230912
1633452062,444047689.4,68.30423713,-0.764812972,0.408620893,0.280713583,-0.088388771,-0.005647991,-0.006142335
1633452062,477455616,68.33764505,-0.753576084,0.412241228,0.299653511,-0.066997274,-0.031730488,-0.026767992
1633452062,510744333.3,68.37093377,-0.767659284,0.391455886,0.283827609,-0.076939767,-0.067573848,-0.055936164
1633452062,544009208.7,68.40419865,-0.763387983,0.39580926,0.279184252,-0.100861059,0.010624571,-0.011516946
1633452062,577475309.4,68.43766475,-0.722417171,0.403879838,0.342467177,-0.02096277,-0.090471638,-0.04620553
1633452062,610853195.2,68.47104263,-0.748903261,0.454697321,0.298299394,-0.002247166,-0.07890282,0.003308842
1633452062,644160747.5,68.50435019,-0.81337044,0.449792129,0.28872203,-0.03926813,0.072191874,0.0263195
1633452062,677619695.7,68.53780913,-0.768217207,0.412893937,0.351245761,-0.037333757,-0.052703526,-0.009602882
1633452062,710836172.1,68.57102561,-0.807091845,0.47038226,0.290783614,-0.000617683,0.047994306,-0.041817012
1633452062,760742664.3,68.6209321,-0.753081268,0.414383987,0.299391334,-0.00863588,0.001088608,0.005570143
1633452062,810929298.4,68.67111874,-0.885604878,0.494291149,0.351361375,0.017512808,-0.023740659,0.031352021
1633452062,844154357.9,68.7043438,-0.841439693,0.455173967,0.321759249,-0.007370846,-0.022524317,-0.063750798
1633452062,877451419.8,68.73764086,-0.808814408,0.44804222,0.284733427,-0.01691852,0.024446156,-0.085781537
1633452062,928071737.3,68.78826118,-0.744776262,0.396136919,0.303473188,-0.011611615,-0.008781704,0.003184842
1633452062,978352546.7,68.83854198,-0.907625897,0.498188792,0.341842792,-0.026512679,0.007998387,0.058213568
1633452063,44603824.62,68.90479326,-0.832841891,0.451995219,0.328032619,-0.005427169,0.016806352,-0.035875376
1633452063,127561092.4,68.98775053,-0.808798516,0.446009709,0.330950661,0.00389454,-0.040944853,0.009482379
1633452063,211852550.5,69.07204199,-0.782229531,0.440348792,0.300800096,-0.015339174,0.01413082,0.000100876
1633452063,278559684.8,69.13874912,-0.932701224,0.488512056,0.311291048,-0.031863923,0.130319561,0.04996212
1633452063,327425241.5,69.18761468,-0.744924241,0.430036501,0.3712238,0.011454733,-0.023852137,-0.009973627
1633452063,377429246.9,69.23761868,-0.779969437,0.453613164,0.306917133,-0.022170104,0.039173704,-0.039045689
1633452063,444081306.5,69.30427074,-0.782864193,0.455018883,0.334229019,0.002912243,0.005861847,0.039367378
1633452063,510749340.1,69.37093878,-0.775688585,0.437890729,0.316421836,-0.018071595,0.023281172,-0.042143453
1633452063,544296264.6,69.4044857,-0.813118341,0.453526797,0.320012848,0.000768603,-0.000903946,-0.010230215
1633452063,577498912.8,69.43768835,-0.82797659,0.453771153,0.331500946,0.001455467,-0.011355748,-0.009458444
1633452063,610682964.3,69.4708724,-0.775724623,0.437062454,0.318047864,0.005056302,-0.068133192,-0.003078516
1633452063,644122839,69.50431228,-0.77446337,0.433090506,0.329871318,-0.020831626,-0.035106308,0.058867388
1633452063,677429676.1,69.53761911,-0.754541297,0.454471829,0.340644133,-0.00189165,-0.008329434,0.037936359
