Sec,NanoSec,0-ref Sec,X,Y,Z,qX,qY,qZ,qW,v_x,v_y,v_z,w_x,w_y,w_z
1633452062,208819128,68.30077195,46.90870951,25.8956441,0,0,0,0.114673593,0.993403225,1.14990681,0,0,0,0,0.018855823
1633452062,307157498,68.39911032,46.99092361,25.91516503,0,0,0,0.117921665,0.993022901,0.974511,0,0,0,0,0.052111041
1633452062,406397651,68.49835038,47.08511844,25.93832244,0,0,0,0.122559571,0.992461159,0.918352485,0,0,0,0,0.080330979
1633452062,504881208,68.59683394,47.17476536,25.96111828,0,0,0,0.12580452,0.99205505,0.958335018,0,0,0,0,0.080281953
1633452062,604006336,68.69595909,47.26232621,25.98399442,0,0,0,0.129048123,0.991638332,0.926115279,0,0,0,0,0.066197464
1633452062,703644705,68.79559755,47.3720323,26.01309465,0,0,0,0.129511383,0.991577935,1.02605344,0,0,0,0,0.037680033
1633452062,813045772,68.90499854,47.4556409,26.03527236,0,0,0,0.129048123,0.991638332,0.964894057,0,0,0,0,0.000418414
1633452062,923486959,69.01543975,47.56777731,26.06496118,0,0,0,0.129048123,0.991638332,0.920500747,0,0,0,0,-0.004270347
1633452063,10951707,69.10290456,47.66588451,26.09098474,0,0,0,0.129511383,0.991577935,1.105400159,0,0,0,0,0.005341358
1633452063,110507823,69.20246053,47.75915885,26.11572635,0,0,0,0.129048123,0.991638332,1.064885054,0,0,0,0,0.000648723
1633452063,209191552,69.30114436,47.84953347,26.13969879,0,0,0,0.129511383,0.991577935,0.958386934,0,0,0,0,4.15E-05
1633452063,407703433,69.4996562,48.03315965,26.18849863,0,0,0,0.129511383,0.991577935,0.957523513,0,0,0,0,-1.14E-16
1633452063,704204952,69.79615784,48.32696155,26.26657837,0,0,0,0.129511383,0.991577935,0.960281594,0,0,0,0,-3.35E-14
1633452063,802944785,69.8948977,48.43713726,26.29585827,0,0,0,0.129511383,0.991577935,1.057440571,0,0,0,0,8.72E-17
1633452063,901964543,69.99391723,48.51058773,26.31537821,0,0,0,0.129511383,0.991577935,0.961036419,0,0,0,0,1.20E-16
1633452064,12292274,70.10424519,48.62076344,26.34465811,0,0,0,0.129511383,0.991577935,0.900404342,0,0,0,0,-3.41E-15
1633452064,210271600,70.3022244,48.81110742,26.3954337,0,0,0,0.129511383,0.991577935,0.995640767,0,0,0,0,6.92E-05
1633452064,310000137,70.40195298,48.91449221,26.42301233,0,0,0,0.130437819,0.991456492,0.954160762,0,0,0,0,-3.55E-05
1633452064,507329135,70.59928203,49.0980727,26.47198371,0,0,0,0.130437819,0.991456492,0.962967337,0,0,0,0,4.78E-05
1633452064,605969773,70.69792247,49.2086903,26.5015471,0,0,0,0.129974615,0.991517322,1.083358019,0,0,0,0,0.004757836
1633452065,211269682,71.30322242,49.76151677,26.65371953,0,0,0,0.160941462,0.986963954,0.917792824,0,0,0,0,0.272697755
1633452065,409871546,71.50182438,49.90571582,26.70769936,0,0,0,0.194042669,0.98099309,0.775324059,0,0,0,0,0.338710688
1633452065,508961088,71.600914,49.96556242,26.73306144,0,0,0,0.204114862,0.978946946,0.798502871,0,0,0,0,0.29650412
1633452065,607926735,71.69987965,50.05479766,26.77356276,0,0,0,0.218726548,0.975786194,0.823107478,0,0,0,0,0.254784366
1633452065,706540430,71.79849315,50.14842641,26.81883242,0,0,0,0.227834234,0.973699934,1.022431429,0,0,0,0,0.245809909
1633452065,805145520,71.8970983,50.21006106,26.84985021,0,0,0,0.234197827,0.972188962,0.877190645,0,0,0,0,0.161080162
1633452065,904118575,71.99607134,50.3017391,26.89788188,0,0,0,0.243724347,0.969844546,0.872750101,0,0,0,0,0.165456417
1633452066,3697244,72.09564996,50.36278124,26.93110911,0,0,0,0.249610019,0.968346445,0.871839903,0,0,0,0,0.160116332
1633452066,103001108,72.19495392,50.45692955,26.98402298,0,0,0,0.25684126,0.966453603,0.892755807,0,0,0,0,0.136263337
1633452066,212227868,72.30418062,50.55665012,27.04130119,0,0,0,0.258646844,0.965971951,1.070213259,0,0,0,0,0.092381541
1633452066,311066686,72.40301943,50.65147384,27.09606168,0,0,0,0.259098099,0.965851011,1.080359933,0,0,0,0,0.02183534
1633452066,509407297,72.60136008,50.8160525,27.19100299,0,0,0,0.259098099,0.965851011,0.957927919,0,0,0,0,-9.52E-06
1633452066,608321721,72.70027447,50.88229921,27.22926032,0,0,0,0.258646844,0.965971951,0.885587321,0,0,0,0,0.00469395
1633452066,806362054,72.89831495,51.07938817,27.34289209,0,0,0,0.259098099,0.965851011,1.148616706,0,0,0,0,0.004762486
1633452066,905206031,72.99715877,51.15648028,27.3873646,0,0,0,0.258195533,0.96609268,1.002329553,0,0,0,0,1.29E-05
1633452067,4106782,73.09605956,51.24396684,27.43783341,0,0,0,0.259098099,0.965851011,0.960817374,0,0,0,0,-5.43E-06
1633452067,203012159,73.29496503,51.4085455,27.53277472,0,0,0,0.259098099,0.965851011,0.955233756,0,0,0,0,-5.24E-06
1633452067,312613319,73.40456605,51.50723944,27.58983176,0,0,0,0.259098099,0.965851011,0.987496131,0,0,0,0,0.009392412
1633452067,411730061,73.50368285,51.58893649,27.63529673,0,0,0,0.243271228,0.969958303,0.991733516,0,0,0,0,-0.164970311
1633452067,510513803,73.60246658,51.67050441,27.68098978,0,0,0,0.261804439,0.965120944,0.944922042,0,0,0,0,0.028932074
1633452067,906179454,73.99813223,52.01361859,27.88946687,0,0,0,0.276651966,0.960970181,1.003371092,0,0,0,0,0.075775285
1633452068,5148909,74.09710169,52.07533516,27.9284547,0,0,0,0.279344556,0.960190929,0.925238695,0,0,0,0,0.066134645
1633452068,203890876,74.2958436,52.23418151,28.03086726,0,0,0,0.285618691,0.958343343,0.946793568,0,0,0,0,0.065593295
1633452068,301985865,74.39393878,52.32762022,28.09261768,0,0,0,0.290092752,0.956998535,0.975708795,0,0,0,0,0.076722304
1633452068,412707916,74.50466061,52.4109697,28.14876975,0,0,0,0.294113996,0.955770348,1.024714372,0,0,0,0,0.08559992
1633452068,511476310,74.60342908,52.48690776,28.20070615,0,0,0,0.296791941,0.954942168,0.919575169,0,0,0,0,0.066354964
1633452068,610041104,74.70199394,52.56332613,28.25370797,0,0,0,0.300358903,0.953826257,0.937506917,0,0,0,0,0.066299024
1633452068,709678113,74.80163097,52.65073232,28.31542567,0,0,0,0.3048117,0.952412635,1.008719961,0,0,0,0,0.084806913
1633452068,808058458,74.9000113,52.71936957,28.36471211,0,0,0,0.307924705,0.951410729,0.966404778,0,0,0,0,0.080129286
1633452068,907806214,74.99975896,52.79641766,28.42113665,0,0,0,0.313697239,0.94952306,0.908163212,0,0,0,0,0.094128087
1633452069,6114816,75.09806752,52.87609818,28.47989028,0,0,0,0.311034418,0.950398649,0.982223978,0,0,0,0,0.032373953
1633452069,105241031,75.19719386,52.94041547,28.52829681,0,0,0,0.322997566,0.946399795,0.909564454,0,0,0,0,0.098737546
1633452069,205524300,75.29747701,53.02465913,28.5942653,0,0,0,0.329180567,0.944266993,0.939536778,0,0,0,0,0.192471179
1633452069,303423999,75.39537668,53.08047612,28.63894957,0,0,0,0.333147934,0.94287457,0.898658454,0,0,0,0,0.108168824
1633452069,402902321,75.49485517,53.16412068,28.70726842,0,0,0,0.338428583,0.94099208,0.908001496,0,0,0,0,0.099303957
1633452069,512645280,75.60459805,53.24811212,28.77752183,0,0,0,0.344137279,0.938919343,1.041724889,0,0,0,0,0.11169723
1633452069,611976786,75.70392966,53.31722664,28.83671724,0,0,0,0.349395581,0.936975308,0.956955172,0,0,0,0,0.111780526
1633452069,710326783,75.80227947,53.37955326,28.8915284,0,0,0,0.356389542,0.934337463,0.88002451,0,0,0,0,0.1324419
1633452069,809122000,75.90107489,53.45567807,28.9609088,0,0,0,0.365973644,0.930625216,0.943242689,0,0,0,0,0.180036039
1633452069,908152357,76.00010514,53.50395986,29.00663628,0,0,0,0.374219748,0.927340057,0.857035927,0,0,0,0,0.193666529
1633452070,7468227,76.09942102,53.57496966,29.07704192,0,0,0,0.387179626,0.922004304,0.839199844,0,0,0,0,0.230753043
1633452070,106326757,76.19827962,53.62309554,29.12718136,0,0,0,0.397064161,0.917790854,0.854956622,0,0,0,0,0.24981183
1633452070,304785945,76.39673877,53.75279651,29.27209383,0,0,0,0.42051307,0.907286481,0.979587505,0,0,0,0,0.260812995
1633452070,403656798,76.49560952,53.80375698,29.33375999,0,0,0,0.431502309,0.902111832,0.890616791,0,0,0,0,0.268381259
1633452070,711585965,76.8035388,53.96112323,29.54256311,0,0,0,0.457862886,0.889022822,0.848503469,0,0,0,0,0.164510323
1633452071,9118568,77.10107136,54.12662776,29.78613562,0,0,0,0.474806556,0.880090185,0.948567576,0,0,0,0,0.094516676
1633452071,109516013,77.20146871,54.17647814,29.86286316,0,0,0,0.479323038,0.87763855,0.902710413,0,0,0,0,0.083854098
1633452071,206745977,77.29869866,54.23014038,29.94665222,0,0,0,0.480552614,0.876965897,0.967362429,0,0,0,0,0.065601134
1633452071,404436257,77.49638915,54.33859534,30.11706792,0,0,0,0.481371807,0.876516505,1.021391515,0,0,0,0,0.009483006
1633452071,503827103,77.5957799,54.38020947,30.18244768,0,0,0,0.480962263,0.876741297,0.964702241,0,0,0,0,-0.004700439
1633452071,602133758,77.69408655,54.44016798,30.2764542,0,0,0,0.480552614,0.876965897,0.956977949,0,0,0,0,-0.009452717
1633452071,712135305,77.80408812,54.4976454,30.36492093,0,0,0,0.473572607,0.880754782,1.046641721,0,0,0,0,-0.076951896
1633452071,811221116,77.90317392,54.53378983,30.41834068,0,0,0,0.464081606,0.885792449,0.805014171,0,0,0,0,-0.180642521
1633452071,910477416,78.0024302,54.59001047,30.49676683,0,0,0,0.449536337,0.893262045,0.8115907,0,0,0,0,-0.27318126
1633452072,207933679,78.29988647,54.764841,30.71991853,0,0,0,0.432345019,0.901708259,0.924513571,0,0,0,0,-0.061135219
1633452072,306160345,78.39811325,54.82000676,30.78848044,0,0,0,0.431502309,0.902111832,0.990691106,0,0,0,0,-0.033099377
1633452072,405171708,78.49712443,54.8839489,30.86794993,0,0,0,0.432345019,0.901708259,0.963035929,0,0,0,0,-7.54E-05
1633452072,509300501,78.60125327,54.95533064,30.95683552,0,0,0,0.432345019,0.901708259,1.062491421,0,0,0,0,0.009436908
1633452072,603977144,78.69593,55.00422757,31.0176063,0,0,0,0.431502309,0.902111832,0.959327448,0,0,0,0,-0.009868972
1633452072,702132925,78.79408574,55.07443855,31.10486692,0,0,0,0.432345019,0.901708259,0.982450089,0,0,0,0,-0.000349806
1633452072,911860594,79.00381351,55.20223982,31.26387264,0,0,0,0.431502309,0.902111832,0.979438731,0,0,0,0,-0.010606441
1633452073,109993853,79.20194674,55.32698968,31.41891606,0,0,0,0.431502309,0.902111832,1.004451532,0,0,0,0,0.000124433
1633452073,209074992,79.30102777,55.3840361,31.48981531,0,0,0,0.432345019,0.901708259,0.955608979,0,0,0,0,6.04E-05
1633452073,307167406,79.39912009,55.45364911,31.57691442,0,0,0,0.43445014,0.900695884,1.027561195,0,0,0,0,0.03324355
1633452073,505759370,79.59771228,55.56258158,31.71705188,0,0,0,0.44493996,0.895560401,0.893781174,0,0,0,0,0.11762109
1633452073,802228597,79.89418149,55.73742827,31.95277243,0,0,0,0.453704563,0.891152159,0.992603122,0,0,0,0,0.099022096
1633452073,912211304,80.00416422,55.80449496,32.04495735,0,0,0,0.453704563,0.891152159,1.09452271,0,0,0,0,6.04E-14
1633452074,110754927,80.20270777,55.91641628,32.19849434,0,0,0,0.453704563,0.891152159,0.957388434,0,0,0,0,5.14E-05
1633452074,210019404,80.30197215,55.96825352,32.26960621,0,0,0,0.452871707,0.891575693,0.998812279,0,0,0,0,2.51E-05
1633452074,315844173,80.40779686,56.02833759,32.35203133,0,0,0,0.453704563,0.891152159,0.925189044,0,0,0,0,-0.000583521
1633452074,517697274,80.60965014,56.13661744,32.50203213,0,0,0,0.457862886,0.889022822,0.943583319,0,0,0,0,0.045822933
1633452074,605940477,80.69789338,56.20222687,32.59464749,0,0,0,0.460767772,0.887520738,0.973216963,0,0,0,0,0.062410905
1633452074,704196733,80.79614949,56.24750102,32.65938724,0,0,0,0.463253753,0.886225682,1.045119048,0,0,0,0,0.065587964
1633452074,902965277,80.99491811,56.36619744,32.8332276,0,0,0,0.470277535,0.882518578,1.058688729,0,0,0,0,0.079839837
1633452075,12573458,81.10452628,56.42977274,32.92785413,0,0,0,0.470277535,0.882518578,1.018241131,0,0,0,0,0.033081589
1633452075,111163953,81.20311666,56.47215627,32.99093849,0,0,0,0.470277535,0.882518578,0.905466868,0,0,0,0,6.83E-15
1633452075,210865638,81.30281854,56.53573157,33.08556503,0,0,0,0.470277535,0.882518578,0.957138176,0,0,0,0,6.74E-14
1633452075,311567532,81.40352035,56.57811511,33.14864938,0,0,0,0.470277535,0.882518578,0.949056876,0,0,0,0,6.59E-17
1633452075,408485973,81.50043869,56.6425717,33.2444909,0,0,0,0.469865188,0.882738186,0.973213227,0,0,0,0,-0.004820348
1633452075,507260849,81.5992136,56.7053541,33.33784302,0,0,0,0.470277535,0.882518578,1.165338631,0,0,0,0,-9.06E-05
1633452075,606652402,81.6986053,56.74804614,33.40132247,0,0,0,0.469865188,0.882738186,0.954318354,0,0,0,0,2.93E-05
1633452075,804184712,81.89613748,56.85377014,33.55858875,0,0,0,0.470277535,0.882518578,0.959672592,0,0,0,0,0.004738478
1633452075,903038072,81.99499083,56.91766867,33.65360046,0,0,0,0.469865188,0.882738186,0.96321432,0,0,0,0,-0.004725996
1633452076,2106993,82.09405971,56.98100914,33.74778238,0,0,0,0.470277535,0.882518578,1.151974191,0,0,0,0,-1.03E-05
1633452076,222022520,82.31397533,57.09639738,33.91418259,0,0,0,0.469865188,0.882738186,0.921594165,0,0,0,0,0.000581016
1633452076,310056021,82.40200877,57.15304105,33.99840695,0,0,0,0.470277535,0.882518578,1.058373679,0,0,0,0,0.135188958
1633452076,410167542,82.50212026,57.2068944,34.07848233,0,0,0,0.469865188,0.882738186,1.058447592,0,0,0,0,0.000640248
1633452076,607521707,82.69947457,57.32264885,34.25069485,0,0,0,0.470277535,0.882518578,1.050899379,0,0,0,0,0.004759092
1633452076,711489069,82.80344176,57.37092154,34.32247227,0,0,0,0.469865188,0.882738186,0.990660719,0,0,0,0,-0.004493531
1633452076,805749799,82.89770269,57.42868135,34.40835622,0,0,0,0.470277535,0.882518578,0.965005051,0,0,0,0,0.000462728
1633452076,904422672,82.99637556,57.48173442,34.48716212,0,0,0,0.469452739,0.882957601,1.030397754,0,0,0,0,-0.004513022
1633452077,3328040,83.09528089,57.53478748,34.56596802,0,0,0,0.470277535,0.882518578,0.961645686,0,0,0,0,-2.23E-05
1633452077,102930579,83.19488335,57.59868602,34.66097973,0,0,0,0.469865188,0.882738186,1.055041592,0,0,0,0,0.004756573
1633452077,212794661,83.30474734,57.65764373,34.74846823,0,0,0,0.469452739,0.882957601,1.054923267,0,0,0,0,-0.008942799
1633452077,322895632,83.41484833,57.70455381,34.81814924,0,0,0,0.470277535,0.882518578,0.861606748,0,0,0,0,0.004234052
1633452077,410516766,83.50246954,57.76845234,34.91316096,0,0,0,0.469865188,0.882738186,1.034849206,0,0,0,0,0.003154577
1633452077,509482050,83.60143495,57.81424552,34.9811829,0,0,0,0.469865188,0.882738186,1.067667872,0,0,0,0,-0.005331825
1633452077,608272441,83.70022535,57.87423759,35.07038604,0,0,0,0.470277535,0.882518578,0.958367947,0,0,0,0,0.004729008
1633452077,806701679,83.89865446,57.98027009,35.22804741,0,0,0,0.470277535,0.882518578,0.957888331,0,0,0,0,-3.18E-05
1633452077,905203362,83.99715614,58.04416862,35.32305913,0,0,0,0.469865188,0.882738186,1.005620234,0,0,0,0,-4.99E-05
1633452078,4047362,84.09600019,58.08915531,35.38981575,0,0,0,0.469452739,0.882957601,0.98841566,0,0,0,0,-0.009469312
1633452078,103331781,84.19528461,58.15426028,35.48642627,0,0,0,0.469865188,0.882738186,0.993905618,0,0,0,0,-2.10E-05
1633452078,213943785,84.30589652,58.20737676,35.563371,0,0,0,0.459523423,0.888165651,1.009346824,0,0,0,0,-0.100884456
1633452078,312214886,84.40416765,58.26649828,35.64892913,0,0,0,0.469452739,0.882957601,0.951796964,0,0,0,0,0.008506006
1633452078,411272375,84.50322509,58.32202581,35.73149387,0,0,0,0.470689779,0.882298777,1.031382049,0,0,0,0,0.12824471
1633452078,510235101,84.60218787,58.38551267,35.82617977,0,0,0,0.470689779,0.882298777,1.07820804,0,0,0,0,0.014148771
1633452078,609491627,84.70144439,58.42932082,35.89131879,0,0,0,0.469452739,0.882957601,0.971414427,0,0,0,0,-0.014120398
1633452078,708997686,84.80095053,58.49154514,35.98384109,0,0,0,0.470689779,0.882298777,0.955707384,0,0,0,0,-3.54E-05
1633452078,807885436,84.89983821,58.5406208,36.05688612,0,0,0,0.469865188,0.882738186,1.005216335,0,0,0,0,0.004636284
1633452078,906905687,84.99885845,58.59750396,36.14155196,0,0,0,0.470689779,0.882298777,0.959995104,0,0,0,0,-1.26E-05
1633452079,6029081,85.09798193,58.66099082,36.23623785,0,0,0,0.470689779,0.882298777,1.090087002,0,0,0,0,0.009436061
1633452079,104256165,85.19620895,58.70331539,36.29936178,0,0,0,0.470689779,0.882298777,0.961899522,0,0,0,0,6.66E-16
1633452079,204021273,85.29597402,58.76680225,36.39404768,0,0,0,0.470689779,0.882298777,0.958200716,0,0,0,0,6.76E-14
1633452079,302921946,85.39487481,58.80912682,36.45717161,0,0,0,0.470689779,0.882298777,0.955565914,0,0,0,0,-6.71E-14
1633452079,610842083,85.70279479,58.99976426,36.74111055,0,0,0,0.470689779,0.882298777,1.1504225,0,0,0,0,4.81E-05
1633452079,720082890,85.8120358,59.04208883,36.80423448,0,0,0,0.470689779,0.882298777,0.909395492,0,0,0,0,0.009453717
1633452079,808965888,85.90091872,59.10557569,36.89892037,0,0,0,0.470689779,0.882298777,0.989147858,0,0,0,0,-1.39E-14
1633452080,6405755,86.09835863,59.21226728,37.057946,0,0,0,0.470277535,0.882518578,0.968990334,0,0,0,0,-0.004710089
1633452080,105447305,86.19740009,59.27496243,37.15135675,0,0,0,0.470689779,0.882298777,1.150175839,0,0,0,0,6.93E-06
1633452080,204452565,86.29640532,59.32261074,37.22234891,0,0,0,0.470277535,0.882518578,0.999738694,0,0,0,0,-1.73E-06
1633452080,303960883,86.3959136,59.38084757,37.30911712,0,0,0,0.470689779,0.882298777,0.956876972,0,0,0,0,-2.39E-05
1633452080,402212878,86.49416566,59.43295421,37.38675183,0,0,0,0.470277535,0.882518578,1.000899043,0,0,0,0,-6.00E-05
1633452080,611969409,86.70392227,59.55173964,37.56355404,0,0,0,0.470277535,0.882518578,1.013020813,0,0,0,0,5.55E-17
1633452080,710294992,86.80224776,59.60688141,37.64335284,0,0,0,0.458693355,0.888594624,0.977560279,0,0,0,0,-0.133038172
1633452080,809809835,86.90176272,59.66543401,37.72808764,0,0,0,0.470277535,0.882518578,1.010769956,0,0,0,0,-0.001589883
1633452080,909121640,87.00107455,59.72199897,37.81236489,0,0,0,0.470689779,0.882298777,1.028527532,0,0,0,0,0.136152468
1633452081,7455325,87.09940815,59.77577747,37.89249056,0,0,0,0.470277535,0.882518578,1.001693003,0,0,0,0,-4.68E-05
1633452081,106866677,87.1988194,59.82788411,37.97012526,0,0,0,0.470689779,0.882298777,0.960944436,0,0,0,0,-5.15E-05
1633452081,205388596,87.29734135,59.89137097,38.06481116,0,0,0,0.470689779,0.882298777,1.048819684,0,0,0,0,0.004699469
1633452081,403598401,87.49555111,59.9971824,38.22262099,0,0,0,0.470689779,0.882298777,0.992333044,0,0,0,0,-6.02E-14
1633452081,502314249,87.59426713,60.04179664,38.28902556,0,0,0,0.469865188,0.882738186,1.052598035,0,0,0,0,-0.009465158
1633452081,613080185,87.70503306,60.11439558,38.39686523,0,0,0,0.469865188,0.882738186,0.992026438,0,0,0,0,-0.009465158
1633452081,711765844,87.80371857,60.16681731,38.4748906,0,0,0,0.470689779,0.882298777,1.063082686,0,0,0,0,0.009468054
1633452081,810611689,87.90256453,60.2253735,38.56204661,0,0,0,0.469865188,0.882738186,1.00738974,0,0,0,0,1.53E-05
1633452081,909476556,88.00142932,60.27277613,38.63260147,0,0,0,0.470689779,0.882298777,0.961009771,0,0,0,0,-1.82E-06
1633452082,8825826,88.10077858,60.33626299,38.72728737,0,0,0,0.470689779,0.882298777,1.003613162,0,0,0,0,0.009450891
1633452082,107926431,88.19987917,60.38087723,38.79369194,0,0,0,0.469865188,0.882738186,0.977363686,0,0,0,0,-0.00942841
1633452082,217294242,88.30924702,60.44621628,38.89074764,0,0,0,0.469865188,0.882738186,0.93852253,0,0,0,0,-0.00942841
1633452082,404180138,88.49613285,60.55877415,39.05363655,0,0,0,0.469865188,0.882738186,1.058802732,0,0,0,0,-0.012332183
1633452082,514214688,88.60616755,60.61398427,39.13581222,0,0,0,0.470689779,0.882298777,0.98630935,0,0,0,0,0.132607758
1633452082,602222967,88.69417572,60.65661697,39.19933152,0,0,0,0.470277535,0.882518578,0.884476906,0,0,0,0,0.003183154
1633452082,712670219,88.80462313,60.72274777,39.29766243,0,0,0,0.469865188,0.882738186,0.971073378,0,0,0,0,-0.009538268
1633452082,811286667,88.90323949,60.78385597,39.38852516,0,0,0,0.470277535,0.882518578,1.091636397,0,0,0,0,0.000507452
1633452082,910268158,89.00222087,60.83436093,39.46362176,0,0,0,0.469865188,0.882738186,1.012337398,0,0,0,0,1.75E-05
1633452083,9598629,89.10155153,60.88988847,39.54618653,0,0,0,0.470277535,0.882518578,0.958009535,0,0,0,0,-1.66E-05
1633452083,108302572,89.20025539,60.95346377,39.64081307,0,0,0,0.470277535,0.882518578,1.078337887,0,0,0,0,0.004703296
1633452083,207636501,89.2995894,60.99584731,39.70389742,0,0,0,0.470277535,0.882518578,0.96003257,0,0,0,0,-8.67E-19
1633452083,306978398,89.39893126,61.05942261,39.79852396,0,0,0,0.470277535,0.882518578,0.956324079,0,0,0,0,-8.67E-19
1633452083,416842747,89.5087955,61.10180614,39.86160831,0,0,0,0.470277535,0.882518578,0.91965712,0,0,0,0,-8.67E-19
1633452083,504903691,89.59685659,61.16538144,39.95623485,0,0,0,0.470277535,0.882518578,0.993160085,0,0,0,0,-8.67E-19
1633452083,604143418,89.69609618,61.22895675,40.05086138,0,0,0,0.470277535,0.882518578,1.221645758,0,0,0,0,-8.67E-19
1633452083,702732719,89.7946856,61.27134028,40.11394574,0,0,0,0.470277535,0.882518578,0.959804116,0,0,0,0,-8.67E-19
1633452083,812237082,89.90418983,61.33491558,40.20857227,0,0,0,0.470277535,0.882518578,0.905964566,0,0,0,0,-8.67E-19
1633452083,911398277,90.00335097,61.39849088,40.30319881,0,0,0,0.470277535,0.882518578,1.095348838,0,0,0,0,-6.70E-14
1633452084,109462328,90.20141506,61.50652196,40.46373395,0,0,0,0.469865188,0.882738186,0.97772152,0,0,0,0,-0.004700193
1633452084,208518773,90.30047154,61.56818823,40.55542648,0,0,0,0.470277535,0.882518578,1.15066015,0,0,0,0,0.004716307
1633452084,318855083,90.41080785,61.61701899,40.62803369,0,0,0,0.469865188,0.882738186,0.954277781,0,0,0,0,0.000482156
1633452084,505633116,90.59758592,61.72751601,40.79233343,0,0,0,0.469865188,0.882738186,1.066612895,0,0,0,0,0.000629085
1633452084,604399490,90.69635224,61.78136936,40.87240881,0,0,0,0.470277535,0.882518578,0.969693148,0,0,0,0,2.25E-05
1633452084,703288880,90.79524159,61.84382931,40.96537523,0,0,0,0.470277535,0.882518578,1.054815856,0,0,0,0,0.004730158
1633452084,802218100,90.894171,61.88967762,41.03396218,0,0,0,0.472337728,0.881417648,0.983254041,0,0,0,0,0.023611859
1633452085,22959593,91.11491251,61.99550306,41.20010831,0,0,0,0.490355036,0.87152277,0.892471905,0,0,0,0,0.186244529
1633452085,210047057,91.30199981,62.08226675,41.34861174,0,0,0,0.504942701,0.863152865,0.924631054,0,0,0,0,0.181123053
1633452085,308747399,91.40070009,62.13135136,41.43688193,0,0,0,0.508969658,0.86078446,0.931731236,0,0,0,0,0.127245007
1633452085,407906037,91.49985886,62.16693953,41.50289973,0,0,0,0.516190129,0.856474022,0.889831575,0,0,0,0,0.132139254
1633452085,506641417,91.59859419,62.2162097,41.59787992,0,0,0,0.522577697,0.852591667,0.920034252,0,0,0,0,0.160512315
1633452085,605722771,91.69767547,62.25589328,41.67698344,0,0,0,0.527746113,0.849402167,0.988455071,0,0,0,0,0.137002859
1633452085,705116066,91.79706883,62.29189226,41.75176868,0,0,0,0.536448216,0.843933238,0.864135893,0,0,0,0,0.164703672
1633452085,803520883,91.89547372,62.33190832,41.84067431,0,0,0,0.549394834,0.835562874,0.912935772,0,0,0,0,0.26007584
1633452085,902700149,91.99465299,62.3568334,41.90016238,0,0,0,0.558341196,0.82961142,0.820571348,0,0,0,0,0.265009459
1633452086,12722793,92.10467553,62.39147594,41.98968905,0,0,0,0.572214394,0.820104071,0.761442598,0,0,0,0,0.261204709
1633452086,210203268,92.30215597,62.44552312,42.15031988,0,0,0,0.593847732,0.804577449,0.858683162,0,0,0,0,0.26988025
1633452086,309243843,92.40119672,62.47148154,42.23857904,0,0,0,0.604321347,0.796740679,0.832990284,0,0,0,0,0.235852652
1633452086,408869434,92.50082231,62.49251524,42.31679893,0,0,0,0.612478162,0.790487508,0.870978163,0,0,0,0,0.235243732
1633452086,511606011,92.60355878,62.51258407,42.39887885,0,0,0,0.622400284,0.782699104,0.817767993,0,0,0,0,0.225944803
1633452086,606235334,92.69818807,62.53307667,42.49419701,0,0,0,0.63439268,0.773010949,0.926413948,0,0,0,0,0.285698281
1633452086,705365120,92.79731798,62.54664025,42.56643323,0,0,0,0.642662019,0.766149809,0.88589412,0,0,0,0,0.271314261
1633452086,804958529,92.89691138,62.56081123,42.65429444,0,0,0,0.654043547,0.756456898,0.817542827,0,0,0,0,0.258502904
1633452086,907627720,92.99958062,62.57289585,42.74045059,0,0,0,0.65827407,0.752778353,0.870507598,0,0,0,0,0.204712285
1633452087,2593706,93.09454656,62.58145815,42.8154584,0,0,0,0.673262618,0.73940344,0.821201628,0,0,0,0,0.266140594
1633452087,310209373,93.40216208,62.59553875,43.07751595,0,0,0,0.700754175,0.713402822,0.834635312,0,0,0,0,0.226790376
1633452087,410755254,93.50270796,62.59664252,43.18350921,0,0,0,0.706067155,0.708144881,0.864870068,0,0,0,0,0.155017183
1633452087,508227377,93.60018015,62.59654565,43.26000893,0,0,0,0.709038389,0.705169883,0.91954243,0,0,0,0,0.117479759
1633452087,608312919,93.70026565,62.59585389,43.3680067,0,0,0,0.709696962,0.704507077,0.93195836,0,0,0,0,0.052472319
1633452087,805216537,93.89716935,62.59430007,43.55800031,0,0,0,0.710354917,0.703843656,0.965845392,0,0,0,0,0.009490733
1633452087,905158337,93.99711108,62.59278718,43.66698942,0,0,0,0.713635373,0.700517347,0.92704436,0,0,0,0,0.05146938
1633452088,224150658,94.31610346,62.57963925,43.94362852,0,0,0,0.735525782,0.677496734,0.941630744,0,0,0,0,0.235131978
1633452088,311495344,94.4034481,62.57109306,44.03271681,0,0,0,0.744636883,0.667469783,0.931623564,0,0,0,0,0.267044929
1633452088,608552530,94.70050526,62.5375027,44.2530967,0,0,0,0.77322147,0.634136072,0.860301009,0,0,0,0,0.360271257
1633452088,707309566,94.79926229,62.51715829,44.34332201,0,0,0,0.788684423,0.614798244,0.800276616,0,0,0,0,0.388047652
1633452088,806890973,94.89884377,62.495444,44.42238815,0,0,0,0.801713495,0.597708517,0.880044508,0,0,0,0,0.466528495
1633452088,905430235,94.99738312,62.47178901,44.49828516,0,0,0,0.809188937,0.587548521,0.815115953,0,0,0,0,0.343815034
