Sec,NanoSec,0ref_Sec,a_x,a_y,a_z,w_x,w_y,w_z
1632492900,551182848,32.12218189,-3.893625736,8.796432495,-1.903080463,-0.359494627,0.541781664,0.525266409
1632492900,651275264,32.2222743,-1.543946028,9.328629494,-4.610841751,0.329201162,0.533543229,0.663268924
1632492900,751363584,32.32236266,-1.66386354,6.654537678,-2.012909412,0.082708247,0.525429308,0.477966607
1632492900,851453952,32.42245317,-0.941544652,6.955896854,-1.309745312,-0.073388055,0.531475306,0.48014015
1632492900,951546112,32.52254534,-1.272050381,7.228520393,0.101783752,-0.09068682,0.525292337,0.524955988
1632492901,51634176,32.62263322,0.938528657,14.84407616,-9.495960236,0.400631398,0.534911752,0.57131958
1632492901,151724032,32.72272325,-0.715703487,11.0114603,-3.061739445,0.095155939,0.547949731,0.16004841
1632492901,251815936,32.82281518,-1.927356005,5.079926491,-3.176127434,0.218401358,0.552331686,0.040129442
1632492901,351909632,32.92290878,-1.087837934,5.53179121,-4.271857262,-0.020539947,0.523286164,0.743018627
1632492901,451999232,33.02299833,-2.806608677,8.417778015,-4.761372089,0.059995703,0.517494857,0.871684134
1632492901,552090880,33.12309003,0.673040628,8.705788612,-3.877139091,0.319024235,0.528133094,0.63841027
1632492901,652184576,33.22318363,0.002960205,9.324321747,-2.737015724,-0.300809801,0.527635098,0.383310497
1632492901,752274176,33.32327342,-1.095623493,12.81744003,-3.605400085,0.048285346,0.54558599,0.137625277
1632492901,852365824,33.42336488,-0.583689451,6.686032295,-4.653121948,0.231024399,0.54865855,-0.037535943
1632492901,952459264,33.52345848,-2.640961409,7.535173893,-3.653280735,0.012081642,0.549922168,-0.075601086
1632492902,52560640,33.62355971,-1.113749981,8.507743835,-4.189509869,-0.282874644,0.560135961,-0.790711701
1632492902,152651776,33.72365093,-4.076938629,10.39472198,-4.302611351,0.342413098,0.569078803,-0.649941325
1632492902,252744960,33.82374406,-6.210310936,6.489211559,-3.242822647,-0.209733441,0.550661027,-0.754391611
1632492902,352839936,33.92383909,-6.345876694,6.403030872,-4.992712498,-0.08950913,0.548415899,-0.431468368
1632492902,452930816,34.02393007,-6.10703516,7.489431381,-4.823364735,-0.137399986,0.541630208,0.076392621
1632492902,553023744,34.12402296,-4.472659111,13.2848053,-6.222741127,-0.008013064,0.550487101,-0.068314448
1632492902,653118464,34.22411752,-5.74403286,7.82224226,-5.177608013,0.108306058,0.551272273,-0.029807387
1632492902,753209088,34.32420826,-5.818925381,2.766424179,-6.3462286,0.245955378,0.5574736,-0.018761212
1632492902,853301760,34.42430091,-6.132680416,4.384991646,-4.18021965,0.022959907,0.557125628,0.02498913
1632492902,953396224,34.52439547,-2.371754408,5.915023804,-7.240018845,-0.545372903,0.509803176,0.017584648
1632492903,53492480,34.62449169,-9.098007202,13.43786621,-3.685424566,0.552387476,0.566758275,0.148529842
1632492903,153584640,34.72458386,-2.424750805,10.11390781,-7.415140152,-0.004238247,0.55521965,0.12452665
1632492903,253678848,34.82467794,-5.600364685,8.640559196,-8.584257126,0.163385436,0.538247764,0.057401761
1632492903,353775104,34.92477417,-6.295498848,9.271535873,-9.125376701,0.123554058,0.539119065,-0.041259684
1632492903,453867008,35.0248661,-4.251654148,2.29022789,-9.923710823,0.780419648,0.521870017,0.097167313
1632492903,553966848,35.12496591,-7.737856865,3.586329937,-4.626596928,0.226078823,0.53307718,0.396978706
1632492903,654062592,35.22506166,-11.1540823,4.071499825,-27.48475456,-0.055557307,0.539694309,0.424174875
1632492903,754154240,35.32515335,-7.319871902,5.494703293,-10.42123222,0.038985103,0.542108595,0.069747217
1632492903,854247936,35.42524719,-7.020321846,4.689909935,-14.36684513,-0.867351592,0.534197927,0.160935417
1632492903,954343424,35.52534246,-6.211100578,9.371444702,-3.90187645,-1.662416577,0.528786004,-0.038887843
1632492904,54440960,35.62544012,-8.682988167,11.62069988,1.46175015,-0.337865412,0.543115795,0.575790405
1632492904,154534144,35.72553325,-6.982007027,17.83882141,-8.125538826,-0.148177087,0.532535315,0.301517993
1632492904,254629376,35.82562852,-5.148897648,8.477778435,-6.761872292,0.449488848,0.576912642,-0.129558697
1632492904,354726656,35.9257257,-4.243491173,8.344025612,-8.628681183,-0.109478086,0.536335766,0.085715033
1632492904,454819584,36.02581882,-6.763415813,9.501700401,-8.898530006,-0.022273922,0.543227911,-0.010011014
1632492904,554914560,36.12591362,-4.916114807,6.843035698,-11.62935257,0.088095419,0.550086975,0.037987806
1632492904,655011584,36.2260108,-4.524532795,11.6804018,-12.40992355,-0.480113387,0.538339674,-0.26630196
1632492904,755104256,36.32610345,-6.133060455,6.291318417,-12.72899628,-0.753582776,0.550030053,-0.343319416
1632492904,855204864,36.42620397,-4.46522522,7.209218979,-2.819917679,-0.600890815,0.524009287,-0.316357732
1632492904,955301376,36.52630043,-7.688663006,15.2454834,-12.89882469,0.021885049,0.540253818,0.033141635
1632492905,55405824,36.626405,-5.820519924,16.23071098,-11.94649982,0.643267334,0.53927356,0.199908301
1632492905,155500032,36.72649908,-3.891364098,13.95456314,-16.20988274,0.532702446,0.526602864,0.375605702
1632492905,255596288,36.82659554,-5.436856747,10.16458035,-12.54173088,0.066708043,0.550451815,0.03817299
1632492905,355694592,36.92669368,-4.379823208,10.50242615,-12.84345436,0.013493317,0.5465675,0.035831161
1632492905,455788544,37.02678776,-5.407860279,6.338336945,-11.88942337,0.423709929,0.545011103,0.031897739
1632492905,555884544,37.12688375,-4.998850822,7.956701279,-12.81025505,0.914652646,0.587697387,-0.083418876
1632492905,655982336,37.2269814,-3.131332397,4.404679298,-9.646583557,-0.033005796,0.539998293,-0.082445949
1632492905,756076032,37.32707524,-4.628876686,7.5378232,-14.71739483,-0.198007882,0.559640706,-0.146858826
1632492905,856171776,37.42717099,-3.232693672,10.62292576,-17.45873642,0.482836902,0.546500623,-0.218122765
1632492905,956269312,37.52726841,-4.888852119,6.208391666,-11.55299854,-0.274479896,0.532377779,-0.186392054
1632492906,56368896,37.62736797,-4.290447235,9.519610405,-16.01979637,0.194080085,0.548143983,0.013769693
1632492906,156464384,37.72746348,-3.480026484,6.498751163,-15.06538868,-0.206218734,0.541134655,-0.034215
1632492906,256561664,37.8275609,-3.131939173,9.897054672,-14.94886017,0.264549434,0.563504696,0.010245644
1632492906,356666624,37.92766571,-2.141830444,9.019690514,-16.61022568,-0.037231825,0.549440265,-0.089213483
1632492906,456761600,38.02776074,-3.243889809,8.227344513,-16.64804268,0.386301637,0.546660841,-0.006550607
1632492906,556858624,38.12785769,-3.509888649,9.844150543,-14.25710297,-0.133942842,0.555836916,0.042690735
1632492906,656957696,38.22795677,-1.18755579,12.99806213,-18.29885101,0.005605807,0.545368552,0.017057614
1632492906,757058560,38.32805777,-0.839126229,8.062632561,-16.27295876,0.243137866,0.536432326,0.162464812
1632492906,857155328,38.42815447,-0.753242552,4.633245468,-16.64211464,0.142094269,0.527793705,0.572788954
1632492906,957253888,38.52825308,1.046504259,6.541062832,-16.41270447,-0.132159501,0.518462181,0.443207443
1632492907,57354496,38.6283536,-0.86949724,7.607262611,-17.48039246,0.065736547,0.547500908,0.205889702
1632492907,157450752,38.72844982,2.440977097,7.820299625,-18.24982262,0.014031729,0.540501118,0.016243365
1632492907,257549056,38.82854819,0.905092895,9.946667671,-19.36614227,-0.001560442,0.543529093,-0.162309587
1632492907,357649408,38.92864847,0.220746994,6.198161125,-13.74102116,0.288443804,0.549217701,-0.140365228
1632492907,457745408,39.02874446,1.826416612,5.928360462,-14.2127037,-0.120719425,0.530425131,0.265726596
1632492907,557843456,39.12884259,-0.313459873,8.828975677,-18.7202282,-0.184173584,0.54627043,0.252284646
1632492907,657943552,39.22894263,4.261946678,8.423648834,-16.59759712,-0.155089349,0.542315185,0.338636905
1632492907,758039552,39.32903862,4.307134151,9.407121658,-15.15512848,-0.023935724,0.53671819,0.364214927
1632492907,858143232,39.42914248,4.848958015,9.627926826,-12.85167885,-0.148918435,0.54033947,-0.053780649
1632492907,958242560,39.5292418,4.031002045,12.89219475,-12.80970573,-0.18915996,0.547191203,0.020150326
1632492908,58337792,39.62933683,4.707976341,10.75539017,-13.22387886,0.021665618,0.550754309,-0.009975172
1632492908,158434816,39.72943401,4.872587204,9.135332108,-14.92401981,0.182361841,0.53653723,-0.069513559
1632492908,258533888,39.8295331,4.408132553,6.747713089,-13.62893772,0.058840301,0.544530272,0.013919585
1632492908,358628864,39.9296279,5.03670454,8.180330276,-13.70106697,-0.096346892,0.54880935,-0.01344802
1632492908,458725888,40.02972507,5.697884083,8.754831314,-12.94981956,0.007009082,0.549720526,-0.001208395
1632492908,558824704,40.12982392,5.29119873,7.576758385,-12.8522377,-0.022895202,0.525203407,0.571298182
1632492908,658925312,40.22992444,5.265210152,8.475131989,-11.52850056,0.123288564,0.532659233,0.583343804
1632492908,759022080,40.33002114,7.670269012,6.041535378,-9.461061478,0.144446537,0.519303977,0.409247249
1632492908,859120640,40.43011975,4.817228794,5.455904961,-10.79544067,-0.118693635,0.500765622,1.138638377
1632492908,959220992,40.53022003,6.249873161,6.880911827,-18.34376335,0.421609193,0.53544575,1.28360498
1632492909,59317248,40.6303165,9.833676338,2.555984497,-8.360919952,-0.155767009,0.504393816,1.245186448
1632492909,159415552,40.73041463,11.01006889,3.414550543,-6.87769413,0.071865797,0.52459842,1.1183846
1632492909,259515648,40.83051491,12.12577248,1.306423426,-9.101677895,0.246271729,0.53224808,0.52140528
1632492909,359617536,40.93061662,10.87298489,0.089075804,-11.18315792,-0.0552819,0.529130697,0.517699182
1632492909,459715584,41.03071475,10.14677238,-0.691452265,-8.64529705,-0.194867358,0.532753289,0.103017628
1632492909,559815424,41.13081455,8.599941254,1.690274715,-4.103422642,0.015655795,0.547786057,0.017799068
1632492909,659917056,41.23091626,10.40430546,1.673792839,-11.18013859,-0.361045659,0.536119938,-0.077012748
1632492909,760014848,41.33101392,11.88792801,4.392904758,-10.9373951,0.098908849,0.520310879,0.14267762
1632492909,860114432,41.43111348,7.293440342,1.97078836,-1.8696661,-0.184280798,0.538896203,0.326558918
1632492909,960215808,41.53121495,9.690167427,2.592137575,-7.896776199,-0.150088355,0.523446202,0.765254498
1632492910,60313344,41.63131237,13.9453125,2.423379898,-1.732774019,0.25491026,0.52439338,0.794109464
1632492910,160412672,41.73141193,8.825870514,-2.462409735,-7.043662548,-0.102844514,0.535643876,0.540033996
1632492910,260513792,41.83151293,8.576286316,-1.969482899,-6.578876495,-0.013495669,0.548110485,0.461893976
1632492910,360616960,41.93161607,8.94649601,-1.287921786,-5.102704048,-0.253107101,0.52831018,0.339104086
1632492910,460716032,42.03171515,8.769731522,-0.091644406,-1.698125362,-0.19999212,0.525639713,0.680358469
1632492910,560817152,42.13181639,9.419521332,-0.104219198,-5.858092308,0.277479917,0.523008466,0.765578032
1632492910,660925952,42.23192501,9.322159767,-2.609013319,-1.378668785,-0.068971835,0.516919315,0.238444746
1632492910,761024768,42.33202386,6.496316433,-4.098003864,-8.540984154,0.602942705,0.562366247,-0.030820711
1632492910,861125376,42.43212461,5.961555004,-3.444429398,0.63580513,0.378904879,0.558077157,0.003898629
1632492910,961230848,42.5322299,6.795670033,-3.285163879,0.508626938,-0.429559499,0.555765152,-0.125047669
1632492911,61329408,42.63232851,8.461220741,-1.238541126,-4.536299229,-0.151031986,0.53742224,-0.18884705
1632492911,161429760,42.73242879,5.933628082,1.659143209,-2.363558769,-0.10501571,0.536822498,-0.023074236
1632492911,261532160,42.83253121,4.476056576,-1.676755905,-0.378196716,0.447728306,0.576778114,-0.301232368
1632492911,361630464,42.93262959,4.620636463,-2.728074789,2.458346844,-0.041611832,0.56036824,-0.684795439
1632492911,461730560,43.03272963,3.422381401,1.382142305,-2.365800858,0.241297424,0.575219512,-0.553830743
1632492911,561832448,43.13283157,2.812302351,-1.131584048,-3.000271797,0.004556546,0.571352601,-0.885717094
1632492911,661930240,43.23292947,5.586477757,-1.510793447,0.883572578,-0.102741107,0.559484005,-1.047837734
1632492911,762030080,43.33302927,4.843601227,-1.171065569,-2.472904205,-0.1604058,0.552928746,-0.386494398
1632492911,862131712,43.43313074,2.386278152,-1.473039865,-0.836548805,0.113605186,0.543810368,-0.08870627
1632492911,962235392,43.5332346,1.851727486,-5.180047989,0.822943687,0.151961535,0.55382216,-0.011075551
1632492912,62334976,43.63333416,1.956197739,-2.640990734,-0.552695274,-0.054128718,0.537728906,0.042871818
1632492912,162442240,43.73344135,-0.733601332,1.92107439,-0.055980682,0.210334837,0.548860729,0.1111302
1632492912,262539520,43.83353877,-1.466566801,-0.772947311,0.202968597,-0.458824217,0.55217731,0.168967724
1632492912,362638848,43.9336381,0.214725018,2.820857763,-0.06237793,0.044901125,0.557675779,0.079447173
1632492912,462739968,44.03373909,0.312785745,0.289726019,-0.779763222,0.029907484,0.547665,-0.29302752
1632492912,562843136,44.13384223,0.464111686,-2.96813488,1.617879868,0.015722193,0.527181149,-0.320538193
1632492912,662942208,44.23394132,-3.85889101,-1.054536581,-0.235883713,0.024161626,0.556769907,-0.48323819
1632492912,763043072,44.33404231,-2.102257013,-4.247174263,-4.095283508,0.022645963,0.559394598,-0.368416846
1632492912,863145984,44.43414521,-2.773664951,-0.047414064,0.930410385,-0.129710287,0.543550491,0.121842399
1632492912,963244544,44.53424358,-3.290506363,2.274899006,-1.280809402,-0.000622306,0.545279622,-0.006625363
1632492913,63345152,44.63434434,-3.772716999,-2.135305166,-1.810365677,0.160575509,0.540964305,0.007865297
1632492913,163447552,44.73444676,-6.124761581,-3.172383785,0.345874786,0.089931585,0.562308729,-0.175247788
1632492913,263552000,44.8345511,-2.595748186,-2.629029512,-0.297118187,0.373025984,0.576240063,-0.033950601
1632492913,363652352,44.93465161,-3.81582427,-1.429888964,0.140903473,-0.587178826,0.51240164,-0.147269398
1632492913,463760384,45.03475952,-4.823380947,0.090584397,-1.847058773,-0.076054439,0.524118066,-0.178986207
1632492913,563864320,45.13486338,-8.551885605,4.226319313,-3.516455173,0.028038681,0.537740409,0.194973812
1632492913,663964416,45.23496366,-3.768313408,4.476141453,-2.678721905,-0.007738998,0.549751759,-0.03910061
1632492913,964269056,45.53526831,-7.898497105,-4.624953747,-4.560083866,0.061548602,0.539995611,0.050608452
1632492914,164473600,45.73547268,-7.547863483,-0.424372911,-5.634540558,-0.230855033,0.545270145,-0.046666004
1632492914,364679936,45.9356792,-7.088002205,-2.777211189,-5.704311371,0.254938185,0.559857726,-0.018298689
1632492914,464782848,46.0357821,-8.999383926,-3.01630497,-6.736189842,0.196981162,0.564800084,-0.03210995
1632492914,664988672,46.2359879,-11.0871067,-0.352024674,-8.283535004,0.006488636,0.532906651,-0.017305527
1632492914,865196032,46.43619514,-10.01664639,0.207330942,-14.97272015,0.161851645,0.551142275,0.263501853
1632492915,165509120,46.73650837,-8.696762085,-1.886041403,-7.704621792,-0.21153602,0.532679856,0.251506597
1632492915,565915136,47.13691425,-9.861116409,-2.012414217,-10.58786869,-0.15486531,0.539814413,0.272114754
1632492915,766120704,47.33711982,-7.959336758,1.896794319,-6.963821411,0.201656327,0.548988402,-0.004991327
1632492915,966321920,47.53732109,-6.363110542,-2.691203117,-10.36864662,-0.486034393,0.522266269,-0.123016357
1632492916,66425344,47.63742447,-7.730161667,0.16150409,-15.20787334,0.370077312,0.533235252,-0.002709948
1632492916,266626048,47.83762527,-7.671766281,-2.98213172,-13.72432709,-0.059371118,0.556553066,-0.022808947
1632492916,466834176,48.03783321,-6.401262283,-0.11418587,-12.28385258,0.485934794,0.539219856,-0.079701655
1632492916,967339776,48.5383389,-2.522827148,-0.688634157,-17.44248772,-0.237698331,0.523369491,0.393805325
1632492917,67444224,48.63844347,-2.009189844,-1.209366679,-19.62553787,0.13225317,0.531666517,0.368021965
1632492917,668056832,49.23905587,-1.051859975,-2.353357315,-20.66238785,0.008011863,0.549002647,-0.034063458
1632492917,768162560,49.33916163,-1.068462014,-0.843387306,-20.97008896,-0.051528204,0.567670584,-0.172589511
1632492917,868263936,49.43926311,1.178597689,3.397086143,-19.50087357,0.45522514,0.568290472,-0.358057946
1632492917,968367104,49.53936625,0.492057562,-2.970576763,-19.20711517,0.150039494,0.551582038,-0.159305856
1632492918,168573440,49.73957253,3.211662292,1.526457429,-27.59401131,-0.171253949,0.519067109,-0.167687625
1632492918,769196288,50.34019542,3.192753792,-1.655748487,-18.12252045,-0.018635022,0.534739554,-0.110853031
1632492918,969403136,50.54040217,5.483160973,1.885393143,-22.85824585,0.473299712,0.571049094,-0.098714545
1632492919,69509376,50.64050841,6.842341423,-3.649134398,-16.61031723,-0.296640217,0.528957605,-0.11995858
1632492919,269721600,50.84072065,8.335851669,1.418687224,-20.24916649,-0.061545819,0.542858422,0.017491946
1632492919,770228736,51.34122777,9.089146614,-1.071516752,-15.64135742,-0.117435776,0.542088687,0.215103075
1632492919,970431488,51.54143071,10.73003769,-2.865721703,-13.06546593,0.322794229,0.554407299,-0.090100624
1632492920,70532864,51.64153194,7.104680061,-2.092373848,-14.30574036,-0.817052126,0.544041097,0.006941945
1632492920,971446272,52.54244542,12.23836136,0.658237219,-13.88032818,-0.024252387,0.535954118,0.024447797
1632492921,171646976,52.74264622,9.966852188,-3.041190624,-3.769045353,-0.210015327,0.535019517,-0.105484106
1632492921,471947264,53.04294634,10.22494698,0.749074101,-7.009212017,-0.123671882,0.558347166,-0.260348767
1632492921,572047104,53.14304614,9.951927185,1.607642412,-4.643174171,0.145236865,0.563723266,-0.562858582
1632492921,972447744,53.54344678,8.699219704,-4.320352077,-6.659918308,0.242287546,0.543139994,-0.052775118
1632492922,573047552,54.14404678,6.876399517,1.895674586,-5.291532516,-0.124284796,0.516333282,0.398945719
1632492922,973439488,54.5444386,4.035978794,1.02055788,0.658416748,0.296868235,0.559920549,-0.009967145
1632492923,73537792,54.64453697,5.822478294,-1.340045691,3.58254528,0.31684494,0.535641491,-0.017043302
1632492923,173637888,54.74463701,3.600913763,1.096349239,-8.263316154,0.02073328,0.543788135,0.159215882
1632492923,373837824,54.94483685,2.297846556,-0.133815557,-2.505569458,0.386054277,0.538225889,0.257710159
1632492923,574033408,55.14503264,1.69455564,-1.548526645,-1.862965584,-0.361756533,0.541354299,-0.312436461
1632492923,774230784,55.34522986,-1.003631711,-1.485078335,3.185892582,0.018736029,0.561793745,-0.036647867
1632492923,974423808,55.54542303,-0.933259845,-0.704784214,0.50287056,-0.095422991,0.530594707,0.044743851
1632492924,174618368,55.74561763,-0.431096196,-1.192536592,2.681434155,0.167743921,0.549152493,0.104683109
1632492924,374814720,55.94581389,-2.473390102,0.539862514,-1.184428215,0.167072862,0.549656749,-0.039341759
1632492924,575006464,56.14600563,-3.499993324,-0.553152204,-2.32049942,-0.238559559,0.534257114,-0.105652958
1632492924,775199744,56.3461988,-6.525111198,0.870914578,-5.842615128,-0.062904201,0.55043453,-0.069592692
1632492924,875302144,56.44630122,-5.30302763,1.245590091,-0.609863281,0.007306604,0.551705539,-0.283592969
1632492925,75494912,56.64649415,-3.672606707,-1.424572587,-4.67815876,-0.157792658,0.530674875,-0.267980307
1632492925,375783680,56.94678283,-11.04953289,-5.875464916,-4.949515343,-0.004076987,0.563357651,0.09461385
1632492926,176557056,57.74755621,-10.76812363,-1.48624599,-13.87697983,-0.262287885,0.531332612,0.534153759
1632492926,376745216,57.94774437,-11.15701103,-0.218071103,-9.657972336,-0.083680302,0.545250237,0.075807579
1632492926,576935168,58.1479342,-10.9267149,-0.433495492,-11.37490273,-0.166003779,0.532450318,0.038687013
1632492926,877219328,58.44821858,-9.362129211,0.816140652,-8.698226929,0.410072446,0.5403409,0.182750717
1632492927,477791744,59.04879093,-7.961614132,2.13797307,-9.684449196,0.280599654,0.550758839,0.094240911
1632492928,178453504,59.74945259,-4.175545692,1.80903101,-16.37739182,0.497801065,0.544130206,-0.394832343
1632492928,478733568,60.04973269,-5.190438271,4.749789238,-18.96476173,-0.128330469,0.548795283,0.16098462
1632492928,678919936,60.24991918,-2.629453659,1.991686344,-18.72977257,0.163503528,0.54677707,-0.431626737
1632492928,979204096,60.55020332,-2.729368687,-1.003139019,-22.96330261,-0.17269662,0.581734419,-1.686273456
1632492929,379574016,60.95057321,1.164350033,2.730962276,-19.15964127,0.063337751,0.544550896,-0.183596596
1632492929,579758336,61.15075755,1.057014704,0.435927987,-19.47540283,0.012844237,0.553540826,-0.024159744
1632492929,779944192,61.35094333,3.149203777,0.057716966,-19.09799194,-0.003290514,0.541154504,0.014371881
1632492930,80219392,61.65121865,4.35824585,-1.77129972,-18.45023346,-0.208786771,0.516421676,1.012603521
1632492930,580680960,62.15167999,6.69824791,-0.879530311,-17.25750732,0.014553575,0.542477906,-0.005503725
1632492930,680774400,62.2517736,6.88297987,-5.455189705,-17.51600647,0.097469695,0.535629153,0.168372869
1632492931,81136384,62.65213561,8.711402893,6.490609169,-21.25128746,0.70384866,0.548467517,0.38286823
1632492931,381408768,62.95240784,9.346673965,2.905334234,-13.75112343,-0.046806227,0.530552864,0.192716599
1632492932,82052352,63.65305161,11.63945675,1.629906178,-10.67615891,-0.062731005,0.58682102,-1.182430387
1632492933,283130880,64.85413003,4.477453709,5.086866856,-3.70122385,-0.031507414,0.543215036,-0.13579157
1632492933,583396608,65.15439582,3.568175316,12.68257332,-1.982183933,-0.107427523,0.543879688,-0.002588952
1632492933,683487232,65.25448632,2.545790672,6.41844368,-2.301857948,-0.069404677,0.544219315,0.032074913
1632492933,983751936,65.55475116,2.68992281,5.120517731,-1.513469696,0.179667771,0.534457684,0.241931424
1632492934,83837952,65.65483713,-0.390123606,5.92830801,-4.446532726,-0.078832895,0.549352586,-0.001747007
1632492934,183926016,65.75492525,2.67431736,6.828510284,-3.064482689,-0.121445365,0.531021118,-0.017398806
1632492934,584285184,66.1552844,-0.336028576,5.906970501,-2.255623817,-0.013555469,0.546134353,0.017371081
1632492934,684370944,66.25537014,-0.810969532,6.847018719,-1.982693195,0.011590271,0.542207003,-0.040056255
1632492934,984633344,66.55563259,-2.05748415,6.801074982,-2.052078247,0.005976258,0.548493028,0.001997543
1632492935,84720640,66.65571976,-2.768226147,8.205108643,-2.068009377,-0.03716379,0.550397396,-0.013415309
1632492935,384982016,66.95598125,-3.733942509,5.595022202,-3.157674313,0.020830849,0.562526166,-0.633841336
1632492935,485071104,67.05607033,-4.842638016,6.882119179,-4.136844158,-0.083745137,0.561050296,-0.728166461
1632492935,885422080,67.45642114,-7.26958704,4.782570362,-2.569217682,-0.06550774,0.535703778,0.214870155
1632492936,485945600,68.05694485,-7.104225636,7.998122215,-6.396799088,0.054213416,0.53468281,0.387809813
1632492936,586031616,68.15703082,-7.112062454,6.580744267,-6.72581768,0.078840606,0.53714931,0.210645363
1632492937,186545152,68.75754428,-9.155057907,6.574115276,-8.542307854,-0.101457268,0.543241382,0.019667841
1632492937,286632448,68.85763168,-8.990237236,6.305462837,-5.740663052,0.207167655,0.523314416,0.609867573
1632492937,686977024,69.25797606,-5.196266174,11.92522812,-12.72463703,-0.071958095,0.512493849,1.39241147
1632492937,987232000,69.55823112,-2.452665091,8.210673332,-6.986357212,-0.042341486,0.514849722,0.983536899
1632492938,87316736,69.6583159,0.977622867,9.214998245,-5.67658186,-0.049023628,0.516191661,0.655225575
1632492938,187403264,69.75840235,1.663238049,11.10370922,-9.856277466,-0.081625722,0.539241374,0.561497271
1632492938,287485952,69.85848498,-0.424943566,11.66221905,-12.34902382,-0.253750592,0.522608519,0.533188701
1632492938,587738880,70.15873814,3.91041255,8.777933121,-8.729557991,0.031370968,0.516855001,0.867788017
1632492938,887996928,70.45899606,6.864049435,9.983710289,-9.3710289,-0.127346113,0.52981317,0.616840601
1632492938,988080640,70.55907989,7.24079895,10.08247471,-8.881248474,-0.036676913,0.542866468,0.033684772
1632492939,88166400,70.65916562,6.57302618,7.640428066,-8.773816109,0.056447353,0.546995044,-0.062699862
1632492939,188248064,70.7592473,8.103474617,5.957401276,-7.063747883,-0.055387873,0.537245572,0.37378794
1632492939,288331520,70.85933065,7.161901951,5.083557606,-6.484433651,-0.197553486,0.529059947,0.548117876
1632492939,588581632,71.15958071,8.249428749,7.303498745,-7.522068024,0.12800242,0.523680687,0.702756822
1632492939,888832000,71.45983124,6.856517315,8.826272964,-4.839304924,-0.097629979,0.540716887,-0.019851111
1632492940,189086976,71.76008606,7.215819836,-0.095489025,-6.164993286,0.385341257,0.556971848,0.13287887
1632492940,289171712,71.86017084,7.427551746,1.041500092,-3.298602581,0.07356903,0.545916736,0.101687841
1632492940,689505792,72.26050496,5.008145332,9.086172104,-1.325001717,-0.081140548,0.539939582,-0.00180903
1632492941,690330880,73.26133013,-2.727866173,4.527224064,-3.595001221,-0.28971529,0.555163741,0.043339714
1632492941,790414592,73.36141372,1.068281889,8.59113884,-6.054738998,-0.20466885,0.538300574,-0.13873364
1632492941,890494208,73.46149325,0.649974942,11.5214138,-1.867355347,0.545696855,0.561402738,-0.037089899
1632492942,891304448,74.46230364,-4.291853905,4.604471684,-2.991559982,0.000484302,0.545250714,-0.005423143
1632492943,391711488,74.96271062,-5.764260769,2.556048393,-4.364588261,0.049433507,0.550206661,-0.002182798
1632492944,92270592,75.66326976,-9.134305954,6.78467083,-8.66940403,-0.103647776,0.547533035,-0.06280493
1632492944,592679680,76.16367888,-9.194529533,4.167703629,-3.817024469,0.258538127,0.559536994,0.288379699
1632492944,692758784,76.26375794,-5.642256737,3.219325781,-13.04154873,-0.316741943,0.522187531,0.04067573
1632492944,792839680,76.36383891,-8.838870049,5.914010048,-8.820991516,-0.271787107,0.527671754,0.163892299
1632492944,992995584,76.56399465,-9.191768646,3.553396463,-12.09422779,-0.111184485,0.536512196,-0.044988982
1632492945,593467904,77.1644671,-5.230330467,0.893520594,-14.59684372,0.28478843,0.535506427,0.236368105
1632492945,693548288,77.26454735,-5.671507359,3.571159124,-14.52100754,-0.283777535,0.517305195,0.42975226
1632492946,193942528,77.76494169,-4.522888184,4.457284451,-16.13264084,0.179827914,0.523278058,0.233476028
1632492946,694330880,78.26533008,-2.848702908,4.071179867,-14.7940731,0.021978572,0.555867553,-0.31184575
1632492947,294800640,78.8657999,-1.791267633,3.777688026,-19.36158562,0.171656728,0.551999331,-0.029856183
1632492947,995337728,79.56633687,-1.147520542,4.577617645,-16.32061958,-0.489264309,0.54664582,0.023736639
1632492948,795959808,80.36695886,2.623217583,2.108771563,-18.16869354,0.353620917,0.559297681,0.089126728
1632492948,996113408,80.56711245,4.444691658,0.427597046,-16.63411331,1.091179967,0.58147639,0.197492778
1632492949,96187136,80.66718626,7.790001392,-6.565948963,-23.85307312,0.552458704,0.533773184,0.420075536
1632492949,396413952,80.96741319,6.13741827,-0.173881471,-16.09191322,-1.241732478,0.520116329,0.274298698
1632492949,696640000,81.26763916,8.219837189,1.33856678,-15.72950649,0.69179523,0.53039223,0.29906249
1632492949,996865024,81.56786418,8.618141174,0.208972186,-12.24770164,-0.175682321,0.551240325,0.105666049
1632492950,197022720,81.76802182,9.036482811,4.723560333,-13.36882973,-0.14931412,0.546853483,-0.078176461
1632492950,297095424,81.86809468,10.7474823,0.036516309,-14.95439148,0.438780338,0.520368993,0.105394363
1632492950,597319168,82.16831827,8.231404305,1.170094967,-16.56606102,-0.623648345,0.588644862,-0.771923125
1632492950,997616640,82.56861567,7.7947402,4.236758232,-7.973324299,-0.059290439,0.555495203,-0.169165686
1632492951,397920768,82.96891999,10.60434532,0.912514687,-4.087459564,0.033537123,0.513898909,-0.357741714
1632492951,497992704,83.0689919,4.913802147,4.463924885,-3.651333094,0.162093043,0.547188878,0.254518241
1632492951,898287616,83.46928668,7.704948425,4.49998045,-5.282360077,0.301062554,0.532613873,0.035371542
1632492952,398654720,83.96965384,6.726181984,-1.298319101,-6.460509777,-0.94133538,0.51101917,-0.03589252
